NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
110	  0.00	255.00	170.00
111	170.00	 85.00	170.00
112	  8.00	  8.00	  8.00
113	 85.00	255.00	255.00
114	255.00	255.00	 85.00
115	255.00	170.00	170.00
116	  0.00	170.00	255.00
117	 85.00	255.00	  0.00
118	170.00	  0.00	  0.00
119	 85.00	255.00	255.00
120	 85.00	 85.00	  0.00
121	 85.00	  0.00	170.00
122	 85.00	 85.00	255.00
123	255.00	 85.00	170.00
124	255.00	170.00	  0.00
125	  8.00	  8.00	  8.00
126	  0.00	  0.00	  0.00
127	 85.00	170.00	 85.00
128	 85.00	170.00	  0.00
129	 85.00	255.00	170.00
130	  0.00	255.00	255.00
131	 85.00	  0.00	170.00
132	  4.00	  4.00	  4.00
133	255.00	 85.00	 85.00
134	  0.00	  0.00	255.00
135	  0.00	  0.00	170.00
136	 85.00	170.00	170.00
137	170.00	170.00	  0.00
138	  0.00	 85.00	  0.00
139	  0.00	 85.00	170.00
140	 20.00	 20.00	 20.00
141	170.00	170.00	170.00
142	 85.00	  0.00	170.00
143	170.00	  0.00	  0.00
144	255.00	  0.00	170.00
145	 85.00	  0.00	170.00
146	 85.00	 85.00	 85.00
147	170.00	170.00	 85.00
148	 85.00	170.00	 85.00
149	 85.00	  0.00	255.00
150	  0.00	255.00	255.00
151	 12.00	 12.00	 12.00
152	255.00	170.00	  0.00
153	170.00	170.00	255.00
154	 85.00	170.00	170.00
155	 85.00	  0.00	255.00
156	 18.00	 18.00	 18.00
157	  2.00	  2.00	  2.00
158	 85.00	255.00	 85.00
159	  0.00	255.00	170.00
160	  0.00	 85.00	255.00
161	 85.00	255.00	  0.00
162	 28.00	 28.00	 28.00
163	255.00	 85.00	 85.00
164	170.00	 85.00	170.00
165	255.00	170.00	 85.00
166	  0.00	170.00	 85.00
167	 85.00	  0.00	170.00
168	 85.00	  0.00	255.00
169	  0.00	 85.00	  0.00
170	170.00	170.00	  0.00
171	170.00	255.00	  0.00
172	 24.00	 24.00	 24.00
173	255.00	255.00	 85.00
174	255.00	 85.00	  0.00
175	 85.00	 85.00	 85.00
176	  0.00	 85.00	255.00
177	  0.00	  0.00	 85.00
178	 85.00	255.00	  0.00
179	  0.00	255.00	 85.00
180	170.00	255.00	170.00
181	  0.00	255.00	  0.00
182	  0.00	255.00	170.00
183	  8.00	  8.00	  8.00
184	 30.00	 30.00	 30.00
185	255.00	  0.00	170.00
186	  0.00	 85.00	 85.00
187	 14.00	 14.00	 14.00
188	  0.00	 85.00	255.00
189	170.00	 85.00	255.00
190	 85.00	  0.00	255.00
191	255.00	  0.00	  0.00
192	 22.00	 22.00	 22.00
193	  0.00	170.00	255.00
194	  0.00	170.00	255.00
195	255.00	255.00	  0.00
196	  0.00	  0.00	170.00
197	255.00	170.00	255.00
198	  0.00	170.00	 85.00
199	  0.00	170.00	  0.00
200	  0.00	255.00	255.00
201	  0.00	 85.00	255.00
202	  0.00	  0.00	  0.00
203	 85.00	 85.00	170.00
204	 85.00	170.00	255.00
205	 22.00	 22.00	 22.00
206	 22.00	 22.00	 22.00
207	170.00	 85.00	  0.00
208	 14.00	 14.00	 14.00
209	  0.00	 85.00	170.00
210	170.00	 85.00	 85.00
211	  0.00	170.00	255.00
212	170.00	170.00	170.00
213	255.00	 85.00	 85.00
214	 85.00	 85.00	255.00
215	  2.00	  2.00	  2.00
216	 85.00	  0.00	  0.00
217	  0.00	170.00	170.00
218	  0.00	  0.00	  0.00
219	  4.00	  4.00	  4.00
220	  0.00	  0.00	 85.00
221	255.00	 85.00	255.00
222	255.00	255.00	 85.00
223	 12.00	 12.00	 12.00
224	 16.00	 16.00	 16.00
225	  0.00	255.00	 85.00
226	255.00	255.00	  0.00
227	 26.00	 26.00	 26.00
228	  0.00	  0.00	  0.00
229	255.00	255.00	255.00
230	  0.00	170.00	 85.00
231	170.00	255.00	255.00
232	255.00	255.00	  0.00
233	255.00	170.00	255.00
234	 85.00	170.00	  0.00
235	 18.00	 18.00	 18.00
236	  0.00	170.00	255.00
237	170.00	170.00	170.00
238	255.00	 85.00	255.00
239	170.00	255.00	255.00
240	 85.00	170.00	170.00
241	  8.00	  8.00	  8.00
242	  0.00	  0.00	 85.00
243	 14.00	 14.00	 14.00
244	 85.00	170.00	  0.00
245	  4.00	  4.00	  4.00
246	  0.00	170.00	170.00
247	  0.00	170.00	170.00
248	170.00	 85.00	170.00
249	 85.00	170.00	  0.00
250	 26.00	 26.00	 26.00
251	255.00	170.00	 85.00
252	170.00	255.00	170.00
253	 24.00	 24.00	 24.00
254	 85.00	 85.00	 85.00
255	170.00	255.00	170.00
256	 85.00	255.00	  0.00
257	  0.00	170.00	  0.00
258	255.00	 85.00	  0.00
259	170.00	  0.00	  0.00
260	 85.00	  0.00	255.00
261	 85.00	170.00	170.00
262	170.00	255.00	  0.00
263	255.00	 85.00	  0.00
264	 14.00	 14.00	 14.00
265	170.00	 85.00	170.00
266	255.00	 85.00	  0.00
267	  2.00	  2.00	  2.00
268	170.00	  0.00	  0.00
269	 20.00	 20.00	 20.00
270	170.00	  0.00	255.00
271	255.00	170.00	  0.00
272	255.00	 85.00	170.00
273	170.00	 85.00	 85.00
274	 85.00	  0.00	  0.00
275	 20.00	 20.00	 20.00
276	255.00	170.00	  0.00
277	255.00	255.00	 85.00
278	  0.00	 85.00	 85.00
279	 14.00	 14.00	 14.00
280	 85.00	 85.00	  0.00
281	  0.00	 85.00	170.00
282	170.00	  0.00	  0.00
283	 10.00	 10.00	 10.00
284	  0.00	  0.00	 85.00
285	  0.00	170.00	170.00
286	  0.00	 85.00	170.00
287	170.00	 85.00	 85.00
288	170.00	255.00	255.00
289	255.00	170.00	 85.00
290	 85.00	 85.00	170.00
291	255.00	  0.00	 85.00
292	 85.00	 85.00	  0.00
293	 85.00	  0.00	170.00
294	170.00	 85.00	  0.00
295	255.00	 85.00	  0.00
296	170.00	255.00	  0.00
297	 85.00	  0.00	  0.00
298	170.00	 85.00	255.00
299	170.00	 85.00	255.00
300	  0.00	170.00	 85.00
301	255.00	  0.00	255.00
302	  0.00	  0.00	255.00
303	  0.00	170.00	170.00
304	255.00	  0.00	170.00
305	 85.00	  0.00	 85.00
306	 85.00	255.00	255.00
307	255.00	 85.00	170.00
308	170.00	 85.00	170.00
309	170.00	  0.00	 85.00
310	 85.00	255.00	  0.00
311	 85.00	  0.00	255.00
312	  6.00	  6.00	  6.00
313	  0.00	 85.00	170.00
314	255.00	255.00	170.00
315	 85.00	 85.00	170.00
316	  0.00	 85.00	255.00
317	170.00	170.00	255.00
318	  0.00	255.00	  0.00
319	  0.00	255.00	 85.00
320	  4.00	  4.00	  4.00
321	255.00	  0.00	 85.00
322	 14.00	 14.00	 14.00
323	 12.00	 12.00	 12.00
324	170.00	 85.00	170.00
325	170.00	  0.00	255.00
326	170.00	  0.00	 85.00
327	  0.00	 85.00	  0.00
328	170.00	 85.00	 85.00
329	 30.00	 30.00	 30.00
330	255.00	170.00	  0.00
331	170.00	  0.00	 85.00
332	  0.00	170.00	  0.00
333	170.00	  0.00	255.00
334	170.00	170.00	170.00
335	 85.00	  0.00	170.00
336	  0.00	255.00	255.00
337	255.00	  0.00	  0.00
338	255.00	255.00	255.00
339	255.00	  0.00	  0.00
340	  0.00	 85.00	 85.00
341	  0.00	255.00	 85.00
342	  0.00	  0.00	  0.00
343	 30.00	 30.00	 30.00
344	 85.00	  0.00	170.00
345	170.00	170.00	255.00
346	 85.00	 85.00	255.00
347	 26.00	 26.00	 26.00
348	255.00	 85.00	170.00
349	255.00	170.00	 85.00
350	  0.00	 85.00	 85.00
351	255.00	170.00	170.00
352	 26.00	 26.00	 26.00
353	  0.00	170.00	255.00
354	 85.00	170.00	255.00
355	 16.00	 16.00	 16.00
356	 16.00	 16.00	 16.00
357	 85.00	 85.00	  0.00
358	255.00	  0.00	 85.00
359	 16.00	 16.00	 16.00
360	  0.00	 85.00	170.00
361	 85.00	 85.00	255.00
362	255.00	170.00	255.00
363	255.00	  0.00	  0.00
364	 30.00	 30.00	 30.00
365	  0.00	255.00	170.00
366	  0.00	  0.00	  0.00
367	255.00	170.00	170.00
368	170.00	 85.00	170.00
369	 85.00	255.00	255.00
370	 85.00	255.00	 85.00
371	255.00	 85.00	  0.00
372	170.00	  0.00	  0.00
373	 14.00	 14.00	 14.00
374	170.00	170.00	  0.00
375	255.00	  0.00	  0.00
376	255.00	 85.00	  0.00
377	170.00	255.00	  0.00
378	  0.00	  0.00	255.00
379	170.00	  0.00	170.00
380	170.00	170.00	  0.00
381	170.00	  0.00	170.00
382	 20.00	 20.00	 20.00
383	 85.00	255.00	  0.00
384	  0.00	255.00	170.00
385	170.00	170.00	 85.00
386	 85.00	170.00	170.00
387	  0.00	 85.00	170.00
388	  0.00	170.00	255.00
389	  8.00	  8.00	  8.00
390	255.00	  0.00	255.00
391	  2.00	  2.00	  2.00
392	255.00	170.00	170.00
393	255.00	255.00	  0.00
394	  0.00	  0.00	  0.00
395	  0.00	 85.00	  0.00
396	  8.00	  8.00	  8.00
397	 24.00	 24.00	 24.00
398	  0.00	255.00	170.00
399	 18.00	 18.00	 18.00
400	  0.00	170.00	 85.00
401	170.00	170.00	255.00
402	  6.00	  6.00	  6.00
403	 85.00	 85.00	 85.00
404	170.00	255.00	 85.00
405	170.00	170.00	 85.00
406	  0.00	255.00	255.00
407	255.00	170.00	 85.00
408	 85.00	 85.00	255.00
409	  0.00	255.00	255.00
410	255.00	  0.00	170.00
411	255.00	255.00	 85.00
412	  6.00	  6.00	  6.00
413	170.00	 85.00	255.00
414	  0.00	  0.00	170.00
415	  0.00	  0.00	  0.00
416	 85.00	170.00	  0.00
417	  4.00	  4.00	  4.00
418	 85.00	255.00	  0.00
419	170.00	255.00	170.00
420	  6.00	  6.00	  6.00
421	 10.00	 10.00	 10.00
422	 85.00	170.00	255.00
423	  6.00	  6.00	  6.00
424	255.00	255.00	  0.00
425	170.00	 85.00	255.00
426	  0.00	170.00	 85.00
427	170.00	255.00	170.00
428	 85.00	255.00	255.00
429	170.00	 85.00	  0.00
430	 85.00	170.00	  0.00
431	170.00	255.00	255.00
432	170.00	 85.00	170.00
433	170.00	  0.00	255.00
434	  0.00	255.00	  0.00
435	  0.00	255.00	  0.00
436	255.00	170.00	 85.00
437	  0.00	255.00	255.00
438	  6.00	  6.00	  6.00
439	170.00	  0.00	 85.00
440	 24.00	 24.00	 24.00
441	  0.00	 85.00	170.00
442	170.00	170.00	  0.00
443	  2.00	  2.00	  2.00
444	 85.00	  0.00	255.00
445	 85.00	  0.00	255.00
446	255.00	170.00	255.00
447	170.00	255.00	255.00
448	255.00	255.00	 85.00
449	 22.00	 22.00	 22.00
450	  2.00	  2.00	  2.00
451	255.00	 85.00	  0.00
452	255.00	255.00	170.00
453	  0.00	  0.00	170.00
454	170.00	255.00	 85.00
455	 85.00	 85.00	170.00
456	170.00	255.00	170.00
457	 18.00	 18.00	 18.00
458	 85.00	170.00	  0.00
459	 22.00	 22.00	 22.00
460	170.00	  0.00	170.00
461	 85.00	255.00	 85.00
462	 22.00	 22.00	 22.00
463	 12.00	 12.00	 12.00
464	  0.00	 85.00	170.00
465	  0.00	255.00	255.00
466	255.00	 85.00	170.00
467	255.00	255.00	170.00
468	 85.00	 85.00	170.00
469	  0.00	 85.00	 85.00
470	 10.00	 10.00	 10.00
471	 85.00	255.00	  0.00
472	 85.00	255.00	170.00
473	 26.00	 26.00	 26.00
474	  0.00	170.00	 85.00
475	 20.00	 20.00	 20.00
476	170.00	255.00	170.00
477	  8.00	  8.00	  8.00
478	170.00	  0.00	170.00
479	 85.00	 85.00	 85.00
480	 85.00	255.00	255.00
481	 85.00	255.00	255.00
482	255.00	  0.00	170.00
483	 85.00	255.00	170.00
484	 24.00	 24.00	 24.00
485	255.00	  0.00	  0.00
486	  0.00	170.00	 85.00
487	 85.00	  0.00	 85.00
488	 85.00	  0.00	  0.00
489	170.00	170.00	170.00
490	 28.00	 28.00	 28.00
491	255.00	  0.00	255.00
492	 10.00	 10.00	 10.00
493	  6.00	  6.00	  6.00
494	 30.00	 30.00	 30.00
495	170.00	 85.00	 85.00
496	170.00	 85.00	170.00
497	170.00	255.00	170.00
498	170.00	  0.00	 85.00
499	  0.00	255.00	255.00
500	 85.00	 85.00	 85.00
501	255.00	255.00	  0.00
502	  0.00	  0.00	 85.00
503	  0.00	  0.00	170.00
504	 28.00	 28.00	 28.00
505	  0.00	170.00	170.00
506	  0.00	  0.00	 85.00
507	 85.00	  0.00	  0.00
508	 20.00	 20.00	 20.00
509	  4.00	  4.00	  4.00
510	  0.00	170.00	170.00
511	 18.00	 18.00	 18.00
512	255.00	  0.00	 85.00
513	255.00	255.00	170.00
514	 85.00	 85.00	170.00
515	255.00	170.00	 85.00
516	 85.00	 85.00	170.00
517	170.00	170.00	170.00
518	 22.00	 22.00	 22.00
519	 85.00	255.00	255.00
520	255.00	255.00	 85.00
521	255.00	255.00	255.00
522	170.00	  0.00	 85.00
523	  0.00	 85.00	255.00
524	170.00	 85.00	  0.00
525	 85.00	 85.00	  0.00
526	  8.00	  8.00	  8.00
527	  0.00	 85.00	170.00
528	  2.00	  2.00	  2.00
529	 16.00	 16.00	 16.00
530	170.00	 85.00	170.00
531	 85.00	170.00	255.00
532	  0.00	  0.00	 85.00
533	  0.00	170.00	 85.00
534	 12.00	 12.00	 12.00
535	 20.00	 20.00	 20.00
536	170.00	 85.00	 85.00
537	255.00	170.00	255.00
538	255.00	170.00	255.00
539	  0.00	170.00	  0.00
540	 24.00	 24.00	 24.00
541	170.00	 85.00	  0.00
542	 85.00	255.00	170.00
543	255.00	170.00	170.00
544	 85.00	170.00	170.00
545	255.00	  0.00	170.00
546	255.00	  0.00	255.00
547	 85.00	170.00	170.00
548	  0.00	  0.00	 85.00
549	 85.00	255.00	 85.00
550	 85.00	170.00	 85.00
551	  2.00	  2.00	  2.00
552	170.00	170.00	170.00
553	170.00	170.00	170.00
554	 22.00	 22.00	 22.00
555	255.00	 85.00	 85.00
556	  0.00	170.00	  0.00
557	255.00	  0.00	 85.00
558	255.00	170.00	170.00
559	  0.00	 85.00	170.00
560	 24.00	 24.00	 24.00
561	  0.00	 85.00	  0.00
562	170.00	  0.00	255.00
563	170.00	170.00	 85.00
564	 85.00	255.00	255.00
565	255.00	170.00	255.00
566	  0.00	255.00	  0.00
567	 85.00	255.00	 85.00
568	255.00	255.00	255.00
569	 26.00	 26.00	 26.00
570	 85.00	170.00	 85.00
571	 85.00	170.00	 85.00
572	  0.00	 85.00	  0.00
573	170.00	255.00	 85.00
574	255.00	255.00	170.00
575	 85.00	255.00	170.00
576	 20.00	 20.00	 20.00
577	 85.00	  0.00	170.00
578	255.00	  0.00	  0.00
579	170.00	  0.00	170.00
580	170.00	170.00	255.00
581	170.00	 85.00	  0.00
582	 26.00	 26.00	 26.00
583	 85.00	170.00	  0.00
584	 85.00	255.00	 85.00
585	255.00	 85.00	255.00
586	 85.00	170.00	255.00
587	170.00	  0.00	170.00
588	170.00	  0.00	 85.00
589	 85.00	170.00	255.00
590	170.00	 85.00	  0.00
591	170.00	255.00	  0.00
592	  0.00	  0.00	255.00
593	  0.00	 85.00	 85.00
594	 85.00	255.00	  0.00
595	170.00	 85.00	 85.00
596	170.00	255.00	255.00
597	170.00	255.00	  0.00
598	  0.00	255.00	170.00
599	  0.00	170.00	 85.00
600	255.00	170.00	  0.00
601	 12.00	 12.00	 12.00
602	170.00	170.00	255.00
603	170.00	170.00	  0.00
604	255.00	255.00	255.00
605	255.00	255.00	  0.00
606	170.00	  0.00	 85.00
607	 85.00	 85.00	170.00
608	 85.00	255.00	170.00
609	  0.00	255.00	170.00
610	 16.00	 16.00	 16.00
611	 18.00	 18.00	 18.00
612	  0.00	  0.00	  0.00
613	  0.00	170.00	  0.00
614	 85.00	170.00	170.00
615	 85.00	 85.00	170.00
616	 10.00	 10.00	 10.00
617	 85.00	  0.00	255.00
618	170.00	170.00	 85.00
619	170.00	170.00	170.00
620	 12.00	 12.00	 12.00
621	  0.00	255.00	  0.00
622	255.00	 85.00	 85.00
623	255.00	 85.00	255.00
624	170.00	255.00	  0.00
625	170.00	255.00	255.00
626	 85.00	  0.00	  0.00
627	  0.00	 85.00	170.00
628	255.00	 85.00	170.00
629	170.00	170.00	255.00
630	 10.00	 10.00	 10.00
631	  0.00	170.00	  0.00
632	  8.00	  8.00	  8.00
633	  0.00	255.00	170.00
634	  4.00	  4.00	  4.00
635	 85.00	  0.00	  0.00
636	 22.00	 22.00	 22.00
637	  0.00	  0.00	170.00
638	255.00	255.00	  0.00
639	170.00	255.00	170.00
640	255.00	  0.00	 85.00
641	170.00	 85.00	255.00
642	  0.00	  0.00	255.00
643	170.00	 85.00	170.00
644	170.00	 85.00	 85.00
645	 85.00	255.00	 85.00
646	170.00	  0.00	170.00
647	  6.00	  6.00	  6.00
648	  0.00	255.00	 85.00
649	  0.00	255.00	 85.00
650	170.00	170.00	  0.00
651	 28.00	 28.00	 28.00
652	255.00	170.00	 85.00
653	170.00	  0.00	  0.00
654	170.00	170.00	255.00
655	170.00	255.00	255.00
656	255.00	  0.00	255.00
657	 85.00	 85.00	170.00
658	255.00	255.00	 85.00
659	  0.00	170.00	  0.00
660	170.00	255.00	 85.00
661	 85.00	 85.00	  0.00
662	170.00	170.00	255.00
663	 18.00	 18.00	 18.00
664	 26.00	 26.00	 26.00
665	 85.00	170.00	170.00
666	 85.00	255.00	  0.00
667	 85.00	 85.00	 85.00
668	 85.00	 85.00	 85.00
669	255.00	  0.00	 85.00
670	 28.00	 28.00	 28.00
671	255.00	 85.00	255.00
672	 85.00	  0.00	255.00
673	 85.00	 85.00	170.00
674	 85.00	255.00	 85.00
675	255.00	  0.00	 85.00
676	 14.00	 14.00	 14.00
677	170.00	255.00	255.00
678	170.00	 85.00	255.00
679	 85.00	170.00	 85.00
680	255.00	  0.00	  0.00
681	  8.00	  8.00	  8.00
682	255.00	170.00	  0.00
683	  0.00	255.00	  0.00
684	 24.00	 24.00	 24.00
685	170.00	 85.00	 85.00
686	255.00	255.00	170.00
687	170.00	  0.00	  0.00
688	  8.00	  8.00	  8.00
689	  0.00	 85.00	  0.00
690	255.00	255.00	 85.00
691	255.00	170.00	  0.00
692	255.00	170.00	170.00
693	255.00	170.00	  0.00
694	255.00	 85.00	 85.00
695	 85.00	  0.00	170.00
696	  0.00	 85.00	255.00
697	 85.00	 85.00	255.00
698	 12.00	 12.00	 12.00
699	170.00	170.00	 85.00
700	170.00	  0.00	170.00
701	  0.00	255.00	 85.00
702	  0.00	170.00	255.00
703	  4.00	  4.00	  4.00
704	255.00	 85.00	 85.00
705	170.00	  0.00	  0.00
706	 85.00	 85.00	  0.00
707	255.00	255.00	170.00
708	  0.00	  0.00	 85.00
709	170.00	170.00	255.00
710	255.00	 85.00	170.00
711	  0.00	  0.00	 85.00
712	170.00	  0.00	255.00
713	170.00	170.00	 85.00
714	 85.00	255.00	170.00
715	  0.00	170.00	170.00
716	 14.00	 14.00	 14.00
717	255.00	170.00	170.00
718	 85.00	255.00	  0.00
719	255.00	  0.00	170.00
720	255.00	 85.00	 85.00
721	 85.00	  0.00	  0.00
722	170.00	170.00	 85.00
723	  0.00	255.00	  0.00
724	255.00	  0.00	255.00
725	170.00	  0.00	255.00
726	255.00	255.00	255.00
727	255.00	170.00	170.00
728	255.00	255.00	170.00
729	 85.00	170.00	 85.00
730	  0.00	 85.00	  0.00
731	 85.00	170.00	 85.00
732	170.00	255.00	255.00
733	255.00	 85.00	255.00
734	255.00	  0.00	255.00
735	 26.00	 26.00	 26.00
736	 30.00	 30.00	 30.00
737	 85.00	170.00	170.00
738	  0.00	  0.00	170.00
739	 20.00	 20.00	 20.00
740	  0.00	 85.00	  0.00
741	255.00	255.00	  0.00
742	255.00	255.00	170.00
743	170.00	  0.00	255.00
744	 85.00	 85.00	255.00
745	  4.00	  4.00	  4.00
746	 85.00	255.00	 85.00
747	 18.00	 18.00	 18.00
748	170.00	 85.00	255.00
749	170.00	170.00	 85.00
750	 85.00	170.00	  0.00
751	 85.00	170.00	 85.00
752	  0.00	170.00	170.00
753	255.00	255.00	 85.00
754	 85.00	 85.00	255.00
755	255.00	255.00	 85.00
756	 26.00	 26.00	 26.00
757	 85.00	170.00	255.00
758	  0.00	255.00	 85.00
759	255.00	 85.00	255.00
760	  6.00	  6.00	  6.00
761	  0.00	255.00	255.00
762	  0.00	255.00	170.00
763	 26.00	 26.00	 26.00
764	170.00	  0.00	 85.00
765	  0.00	 85.00	 85.00
766	 85.00	170.00	  0.00
767	  0.00	  0.00	  0.00
768	 85.00	255.00	 85.00
769	 85.00	  0.00	  0.00
770	255.00	170.00	  0.00
771	255.00	  0.00	  0.00
772	  0.00	255.00	 85.00
773	 85.00	  0.00	 85.00
774	170.00	170.00	170.00
775	170.00	255.00	 85.00
776	170.00	  0.00	255.00
777	170.00	170.00	255.00
778	170.00	170.00	255.00
779	255.00	170.00	  0.00
780	 14.00	 14.00	 14.00
781	 85.00	  0.00	  0.00
782	 85.00	170.00	255.00
783	  0.00	  0.00	 85.00
784	 85.00	170.00	  0.00
785	 28.00	 28.00	 28.00
786	255.00	  0.00	255.00
787	  2.00	  2.00	  2.00
788	 85.00	  0.00	 85.00
789	  0.00	 85.00	 85.00
790	 18.00	 18.00	 18.00
791	255.00	170.00	255.00
792	170.00	 85.00	255.00
793	170.00	  0.00	  0.00
794	 22.00	 22.00	 22.00
795	255.00	 85.00	255.00
796	170.00	  0.00	 85.00
797	170.00	170.00	170.00
798	 28.00	 28.00	 28.00
799	255.00	 85.00	 85.00
800	 30.00	 30.00	 30.00
801	255.00	  0.00	  0.00
802	  0.00	 85.00	255.00
803	 85.00	  0.00	255.00
804	 16.00	 16.00	 16.00
805	 85.00	  0.00	 85.00
806	 85.00	 85.00	255.00
807	 85.00	255.00	170.00
808	170.00	255.00	  0.00
809	  0.00	  0.00	  0.00
810	  0.00	255.00	 85.00
811	  0.00	255.00	 85.00
812	 85.00	170.00	 85.00
813	 85.00	 85.00	 85.00
814	  0.00	255.00	  0.00
815	255.00	170.00	  0.00
816	  0.00	170.00	 85.00
817	255.00	 85.00	 85.00
818	 12.00	 12.00	 12.00
819	 85.00	 85.00	 85.00
820	  0.00	170.00	  0.00
821	 18.00	 18.00	 18.00
822	 85.00	  0.00	 85.00
823	255.00	 85.00	255.00
824	 85.00	255.00	170.00
825	 85.00	255.00	170.00
826	 85.00	  0.00	170.00
827	  0.00	170.00	  0.00
828	170.00	255.00	 85.00
829	 24.00	 24.00	 24.00
830	 85.00	255.00	170.00
831	  0.00	  0.00	170.00
832	255.00	255.00	  0.00
833	255.00	 85.00	  0.00
834	255.00	 85.00	170.00
835	  0.00	  0.00	 85.00
836	170.00	255.00	  0.00
837	170.00	170.00	  0.00
838	 85.00	  0.00	  0.00
839	255.00	255.00	255.00
840	 85.00	  0.00	  0.00
841	  0.00	170.00	255.00
842	170.00	  0.00	  0.00
843	  0.00	 85.00	 85.00
844	  0.00	 85.00	255.00
845	 85.00	170.00	255.00
846	255.00	255.00	255.00
847	  6.00	  6.00	  6.00
848	255.00	  0.00	  0.00
849	 30.00	 30.00	 30.00
850	170.00	 85.00	170.00
851	255.00	 85.00	255.00
852	170.00	  0.00	255.00
853	  0.00	 85.00	255.00
854	 85.00	170.00	255.00
855	  0.00	  0.00	170.00
856	255.00	 85.00	255.00
857	 22.00	 22.00	 22.00
858	170.00	  0.00	 85.00
859	  0.00	170.00	  0.00
860	  0.00	255.00	  0.00
861	255.00	  0.00	255.00
862	  4.00	  4.00	  4.00
863	 18.00	 18.00	 18.00
864	170.00	255.00	170.00
865	255.00	 85.00	 85.00
866	255.00	255.00	 85.00
867	255.00	255.00	255.00
868	170.00	170.00	170.00
869	 85.00	 85.00	  0.00
870	 30.00	 30.00	 30.00
871	  0.00	255.00	255.00
872	255.00	255.00	170.00
873	 85.00	 85.00	255.00
874	  0.00	255.00	170.00
875	 16.00	 16.00	 16.00
876	 10.00	 10.00	 10.00
877	255.00	  0.00	 85.00
