NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
120	255.00	255.00	180.00
121	180.00	255.00	255.00
122	255.00	  0.00	255.00
123	255.00	255.00	  0.00
124	  0.00	255.00	255.00
125	200.00	200.00	200.00
126	150.00	150.00	150.00
127	100.00	100.00	100.00
128	 50.00	 50.00	 50.00
129	255.00	180.00	255.00
130	255.00	255.00	180.00
131	180.00	255.00	255.00
132	255.00	  0.00	255.00
133	255.00	255.00	  0.00
134	  0.00	255.00	255.00
135	200.00	200.00	200.00
136	150.00	150.00	150.00
137	100.00	100.00	100.00
138	 50.00	 50.00	 50.00
139	255.00	180.00	255.00
140	255.00	255.00	180.00
141	180.00	255.00	255.00
142	255.00	  0.00	255.00
143	255.00	255.00	  0.00
144	  0.00	255.00	255.00
145	200.00	200.00	200.00
146	150.00	150.00	150.00
147	100.00	100.00	100.00
148	100.00	100.00	100.00
149	 50.00	 50.00	 50.00
150	255.00	180.00	255.00
151	255.00	255.00	180.00
152	180.00	255.00	255.00
153	255.00	  0.00	255.00
154	255.00	255.00	  0.00
155	  0.00	255.00	255.00
156	200.00	200.00	200.00
157	150.00	150.00	150.00
158	100.00	100.00	100.00
159	 50.00	 50.00	 50.00
160	255.00	180.00	255.00
161	255.00	255.00	180.00
162	180.00	255.00	255.00
163	255.00	  0.00	255.00
164	255.00	255.00	  0.00
165	  0.00	255.00	255.00
166	200.00	200.00	200.00
167	150.00	150.00	150.00
168	100.00	100.00	100.00
169	100.00	100.00	100.00
170	 50.00	 50.00	 50.00
171	255.00	180.00	255.00
172	255.00	255.00	180.00
173	180.00	255.00	255.00
174	255.00	  0.00	255.00
175	255.00	255.00	  0.00
176	  0.00	255.00	255.00
177	200.00	200.00	200.00
178	150.00	150.00	150.00
179	100.00	100.00	100.00
180	 50.00	 50.00	 50.00
181	255.00	180.00	255.00
182	255.00	255.00	180.00
183	180.00	255.00	255.00
184	255.00	  0.00	255.00
185	255.00	255.00	  0.00
186	  0.00	255.00	255.00
187	200.00	200.00	200.00
188	150.00	150.00	150.00
189	100.00	100.00	100.00
190	 50.00	 50.00	 50.00
191	255.00	180.00	255.00
192	255.00	255.00	180.00
193	180.00	255.00	255.00
194	255.00	  0.00	255.00
195	255.00	255.00	  0.00
196	  0.00	255.00	255.00
197	200.00	200.00	200.00
198	150.00	150.00	150.00
199	100.00	100.00	100.00
200	 50.00	 50.00	 50.00
201	255.00	180.00	255.00
202	255.00	255.00	180.00
203	180.00	255.00	255.00
204	255.00	  0.00	255.00
205	255.00	255.00	  0.00
206	179.00	 77.00	230.00
207	 51.00	204.00	 51.00
208	204.00	204.00	153.00
209	185.00	185.00	185.00
210	  0.00	 73.00	109.00
211	 50.00	 50.00	 50.00
212	255.00	180.00	255.00
213	255.00	255.00	180.00
214	180.00	255.00	255.00
215	255.00	  0.00	255.00
216	255.00	255.00	  0.00
217	  0.00	255.00	255.00
218	200.00	200.00	200.00
219	150.00	150.00	150.00
220	100.00	100.00	100.00
221	 50.00	 50.00	 50.00
222	255.00	180.00	255.00
223	255.00	255.00	180.00
224	180.00	255.00	255.00
225	255.00	  0.00	255.00
226	255.00	255.00	  0.00
227	  0.00	255.00	255.00
228	128.00	200.00	 55.00
229	211.00	124.00	109.00
230	 51.00	255.00	  0.00
231	254.00	242.00	242.00
232	 50.00	 50.00	 50.00
233	255.00	180.00	255.00
234	255.00	255.00	180.00
235	180.00	255.00	255.00
236	255.00	  0.00	255.00
237	255.00	255.00	  0.00
238	  0.00	255.00	255.00
239	200.00	200.00	200.00
240	150.00	150.00	150.00
241	100.00	100.00	100.00
242	 50.00	 50.00	 50.00
243	255.00	180.00	255.00
244	255.00	255.00	180.00
245	180.00	255.00	255.00
246	255.00	  0.00	255.00
247	255.00	255.00	  0.00
248	  0.00	255.00	255.00
249	240.00	240.00	240.00
250	128.00	200.00	237.00
251	 77.00	 26.00	 26.00
252	  0.00	204.00	102.00
253	128.00	 77.00	230.00
254	 73.00	109.00	 73.00
255	 73.00	146.00	  0.00
256	146.00	  0.00	  0.00
257	 18.00	200.00	 55.00
258	146.00	255.00	  0.00
259	  0.00	109.00	 73.00
260	 51.00	 51.00	 51.00
261	 36.00	182.00	146.00
262	 91.00	 91.00	237.00
263	  0.00	  0.00	102.00
264	255.00	219.00	 36.00
265	217.00	255.00	217.00
266	  0.00	  0.00	  0.00
267	  0.00	  0.00	 51.00
268	 18.00	200.00	 18.00
269	182.00	  0.00	109.00
270	237.00	128.00	 55.00
271	 16.00	187.00	247.00
272	146.00	219.00	 36.00
273	255.00	255.00	102.00
274	200.00	 55.00	 91.00
275	219.00	146.00	146.00
276	 77.00	230.00	 77.00
277	191.00	230.00	191.00
278	242.00	242.00	254.00
279	 87.00	 87.00	 99.00
280	 55.00	237.00	128.00
281	128.00	 55.00	237.00
282	200.00	200.00	200.00
283	109.00	  0.00	255.00
284	179.00	179.00	 77.00
285	179.00	128.00	 77.00
286	 26.00	 26.00	230.00
287	255.00	  0.00	219.00
288	 64.00	 63.00	123.00
289	 91.00	128.00	200.00
290	109.00	 73.00	 36.00
291	  0.00	 36.00	255.00
292	 51.00	  0.00	 51.00
293	153.00	 51.00	 51.00
294	147.00	160.00	172.00
295	 73.00	146.00	109.00
296	182.00	255.00	255.00
297	182.00	  0.00	219.00
298	182.00	255.00	 73.00
299	 26.00	179.00	128.00
300	 55.00	 91.00	 91.00
301	200.00	237.00	164.00
302	204.00	 51.00	255.00
303	255.00	 73.00	255.00
304	 18.00	128.00	164.00
305	 77.00	128.00	 77.00
306	205.00	217.00	205.00
307	219.00	255.00	182.00
308	182.00	109.00	182.00
309	 73.00	146.00	219.00
310	 86.00	 43.00	 48.00
311	255.00	 73.00	 73.00
312	128.00	 89.00	 89.00
313	255.00	204.00	153.00
314	 51.00	 51.00	  0.00
315	200.00	128.00	164.00
316	  0.00	  0.00	  0.00
317	 55.00	 91.00	 55.00
318	128.00	200.00	 18.00
319	 77.00	230.00	 26.00
320	146.00	 73.00	 36.00
321	164.00	128.00	200.00
322	255.00	102.00	102.00
323	204.00	102.00	153.00
324	 36.00	146.00	182.00
325	237.00	 18.00	 91.00
326	237.00	237.00	237.00
327	  0.00	 36.00	182.00
328	  0.00	  0.00	 26.00
329	 36.00	 73.00	255.00
330	200.00	128.00	237.00
331	133.00	133.00	145.00
332	255.00	 73.00	109.00
333	128.00	237.00	 91.00
334	179.00	128.00	179.00
335	 36.00	255.00	219.00
336	 55.00	164.00	128.00
337	109.00	219.00	 36.00
338	  0.00	 73.00	  0.00
339	102.00	102.00	204.00
340	182.00	182.00	  0.00
341	179.00	179.00	179.00
342	128.00	179.00	230.00
343	135.00	152.00	 97.00
344	 51.00	  0.00	  0.00
345	219.00	 73.00	219.00
346	146.00	255.00	219.00
347	153.00	204.00	153.00
348	 73.00	255.00	  0.00
349	200.00	 55.00	128.00
350	  0.00	102.00	153.00
351	153.00	255.00	 51.00
352	 26.00	 77.00	179.00
353	153.00	  0.00	153.00
354	197.00	249.00	150.00
355	219.00	219.00	219.00
356	128.00	200.00	128.00
357	 91.00	200.00	 91.00
358	219.00	  0.00	219.00
359	 15.00	 15.00	 15.00
360	182.00	255.00	  0.00
361	207.00	208.00	229.00
362	251.00	 76.00	232.00
363	 91.00	 55.00	 91.00
364	128.00	 91.00	 91.00
365	 77.00	179.00	179.00
366	  0.00	102.00	102.00
367	 36.00	 36.00	109.00
368	 18.00	 18.00	 18.00
369	255.00	102.00	  0.00
370	109.00	182.00	109.00
371	128.00	 77.00	 77.00
372	 64.00	103.00	 64.00
373	  0.00	109.00	109.00
374	 73.00	 36.00	182.00
375	228.00	228.00	228.00
376	153.00	153.00	102.00
377	 36.00	146.00	146.00
378	  0.00	146.00	219.00
379	 73.00	255.00	 73.00
380	208.00	196.00	196.00
381	104.00	118.00	239.00
382	 73.00	219.00	 73.00
383	255.00	255.00	109.00
384	 91.00	164.00	 18.00
385	 77.00	128.00	 26.00
386	161.00	163.00	 96.00
387	  0.00	109.00	  0.00
388	128.00	230.00	 26.00
389	243.00	225.00	243.00
390	 96.00	 75.00	109.00
391	255.00	204.00	255.00
392	 36.00	182.00	109.00
393	211.00	 94.00	231.00
394	128.00	164.00	 91.00
395	 70.00	 70.00	 70.00
396	 73.00	255.00	255.00
397	 91.00	200.00	164.00
398	 91.00	128.00	164.00
399	 73.00	146.00	255.00
400	  0.00	204.00	  0.00
401	200.00	 18.00	 55.00
402	 51.00	102.00	204.00
403	179.00	179.00	 26.00
404	 51.00	 51.00	 63.00
405	114.00	161.00	170.00
406	  0.00	 51.00	204.00
407	230.00	128.00	 77.00
408	 36.00	  0.00	219.00
409	230.00	 77.00	128.00
410	 36.00	146.00	 36.00
411	 36.00	  0.00	 36.00
412	 77.00	 38.00	 38.00
413	182.00	146.00	 73.00
414	255.00	 51.00	 51.00
415	 73.00	182.00	255.00
416	219.00	 36.00	109.00
417	  0.00	 73.00	146.00
418	237.00	 18.00	200.00
419	151.00	163.00	151.00
420	105.00	117.00	105.00
421	 26.00	230.00	 77.00
422	137.00	137.00	137.00
423	 38.00	 77.00	 38.00
424	 91.00	 18.00	237.00
425	 55.00	237.00	 55.00
426	164.00	 55.00	200.00
427	204.00	  0.00	  0.00
428	164.00	128.00	128.00
429	230.00	230.00	 26.00
430	109.00	  0.00	 36.00
431	109.00	255.00	219.00
432	181.00	169.00	169.00
433	  0.00	255.00	 36.00
434	155.00	124.00	191.00
435	204.00	102.00	  0.00
436	 52.00	 13.00	 13.00
437	164.00	 18.00	200.00
438	 18.00	164.00	 91.00
439	109.00	 73.00	  0.00
440	 36.00	 36.00	  0.00
441	164.00	237.00	200.00
442	 64.00	 99.00	 92.00
443	  0.00	102.00	255.00
444	230.00	 26.00	128.00
445	 64.00	107.00	163.00
446	196.00	208.00	196.00
447	255.00	  0.00	 51.00
448	204.00	  0.00	 51.00
449	146.00	109.00	255.00
450	 91.00	237.00	200.00
451	102.00	154.00	 88.00
452	236.00	253.00	 89.00
453	255.00	255.00	255.00
454	 91.00	128.00	 91.00
455	 36.00	 36.00	255.00
456	237.00	 18.00	 55.00
457	127.00	171.00	 81.00
458	 73.00	  0.00	 73.00
459	 73.00	 36.00	  0.00
460	146.00	 36.00	109.00
461	 18.00	237.00	237.00
462	102.00	102.00	102.00
463	 18.00	 18.00	128.00
464	200.00	 91.00	 18.00
465	 55.00	164.00	164.00
466	128.00	 91.00	237.00
467	155.00	155.00	155.00
468	185.00	114.00	 72.00
469	 77.00	179.00	230.00
470	179.00	124.00	116.00
471	  0.00	182.00	 73.00
472	 90.00	 78.00	 78.00
473	230.00	 77.00	 77.00
474	 51.00	255.00	255.00
475	255.00	255.00	219.00
476	255.00	146.00	109.00
477	219.00	  0.00	109.00
478	255.00	255.00	255.00
479	237.00	 91.00	 18.00
480	219.00	182.00	146.00
481	128.00	128.00	230.00
482	179.00	179.00	128.00
483	 77.00	179.00	 26.00
484	215.00	227.00	215.00
485	146.00	255.00	146.00
486	 36.00	109.00	109.00
487	 23.00	 35.00	 23.00
488	198.00	  9.00	139.00
489	109.00	182.00	  0.00
490	153.00	255.00	153.00
491	 56.00	 45.00	 41.00
492	 18.00	128.00	128.00
493	182.00	 36.00	  0.00
494	 91.00	 91.00	 91.00
495	  0.00	 51.00	255.00
496	179.00	230.00	230.00
497	 73.00	 36.00	146.00
498	 91.00	 18.00	 18.00
499	109.00	 36.00	 73.00
500	179.00	209.00	190.00
501	128.00	200.00	200.00
502	164.00	 55.00	 91.00
503	195.00	190.00	189.00
504	255.00	182.00	146.00
505	189.00	209.00	164.00
506	128.00	 55.00	 91.00
507	237.00	128.00	200.00
508	164.00	164.00	 18.00
509	245.00	245.00	245.00
510	  0.00	102.00	  0.00
511	  0.00	255.00	182.00
512	 11.00	 88.00	237.00
513	204.00	102.00	102.00
514	153.00	102.00	 51.00
515	204.00	 51.00	204.00
516	128.00	 91.00	128.00
517	  0.00	153.00	153.00
518	255.00	 51.00	  0.00
519	 55.00	237.00	 18.00
520	200.00	200.00	164.00
521	 73.00	 73.00	182.00
522	 18.00	 91.00	 18.00
523	109.00	146.00	146.00
524	 55.00	164.00	 55.00
525	  0.00	219.00	182.00
526	236.00	224.00	224.00
527	233.00	233.00	245.00
528	 73.00	255.00	109.00
529	204.00	 51.00	  0.00
530	230.00	 77.00	179.00
531	 91.00	 18.00	 55.00
532	  0.00	255.00	255.00
533	146.00	109.00	109.00
534	 91.00	 55.00	237.00
535	146.00	255.00	 73.00
536	109.00	  0.00	182.00
537	179.00	 26.00	230.00
538	109.00	 36.00	 36.00
539	 91.00	164.00	128.00
540	 77.00	 77.00	 26.00
541	146.00	 36.00	182.00
542	102.00	153.00	255.00
543	200.00	 18.00	128.00
544	 36.00	 73.00	182.00
545	 73.00	255.00	219.00
546	 89.00	128.00	 89.00
547	 36.00	 36.00	 73.00
548	  0.00	219.00	146.00
549	153.00	 51.00	255.00
550	 73.00	 36.00	 73.00
551	 73.00	109.00	  0.00
552	237.00	164.00	164.00
553	109.00	146.00	 36.00
554	 18.00	 55.00	 55.00
555	 91.00	237.00	 18.00
556	153.00	  0.00	102.00
557	 36.00	109.00	255.00
558	  7.00	253.00	130.00
559	184.00	155.00	113.00
560	 18.00	237.00	 55.00
561	109.00	255.00	 73.00
562	128.00	164.00	 18.00
563	182.00	  0.00	255.00
564	 73.00	255.00	182.00
565	 73.00	 73.00	 73.00
566	 55.00	237.00	237.00
567	 78.00	 78.00	 90.00
568	224.00	224.00	236.00
569	200.00	 55.00	237.00
570	219.00	 73.00	 73.00
571	217.00	218.00	 26.00
572	230.00	179.00	179.00
573	109.00	182.00	146.00
574	 72.00	  0.00	138.00
575	182.00	146.00	255.00
576	255.00	  0.00	109.00
577	128.00	 26.00	 26.00
578	 91.00	237.00	 55.00
579	204.00	204.00	204.00
580	146.00	 36.00	219.00
581	 36.00	 73.00	 36.00
582	164.00	 18.00	128.00
583	146.00	146.00	255.00
584	 55.00	128.00	237.00
585	 18.00	 18.00	 55.00
586	146.00	109.00	182.00
587	219.00	182.00	 36.00
588	200.00	 18.00	 18.00
589	 58.00	105.00	115.00
590	205.00	205.00	205.00
591	237.00	237.00	200.00
592	 91.00	 91.00	 18.00
593	237.00	128.00	 18.00
594	  0.00	  0.00	153.00
595	  0.00	255.00	255.00
596	237.00	200.00	164.00
597	179.00	 77.00	179.00
598	145.00	133.00	133.00
599	150.00	150.00	150.00
600	109.00	219.00	146.00
601	 18.00	 91.00	200.00
602	164.00	200.00	 55.00
603	182.00	255.00	182.00
604	 51.00	102.00	255.00
605	146.00	  0.00	146.00
606	227.00	215.00	215.00
607	 51.00	204.00	255.00
608	 36.00	219.00	219.00
609	182.00	 36.00	182.00
610	255.00	109.00	 73.00
611	102.00	204.00	153.00
612	102.00	255.00	204.00
613	  5.00	234.00	 59.00
614	 77.00	179.00	 77.00
615	153.00	102.00	204.00
616	109.00	146.00	219.00
617	204.00	102.00	255.00
618	204.00	  0.00	204.00
619	205.00	166.00	166.00
620	237.00	164.00	 55.00
621	255.00	255.00	182.00
622	204.00	255.00	153.00
623	128.00	200.00	164.00
624	 36.00	109.00	219.00
625	 73.00	123.00	116.00
626	109.00	255.00	  0.00
627	 11.00	 32.00	 98.00
628	  0.00	  0.00	219.00
629	  0.00	 36.00	146.00
630	153.00	204.00	 51.00
631	182.00	 36.00	146.00
632	207.00	239.00	210.00
633	146.00	146.00	146.00
634	 55.00	 91.00	164.00
635	 64.00	130.00	 98.00
636	 36.00	219.00	146.00
637	128.00	 55.00	200.00
638	131.00	127.00	115.00
639	 16.00	 79.00	 76.00
640	230.00	191.00	191.00
641	128.00	 26.00	230.00
642	 55.00	 18.00	128.00
643	255.00	  0.00	204.00
644	 95.00	101.00	 48.00
645	133.00	106.00	134.00
646	  4.00	 70.00	128.00
647	109.00	109.00	109.00
648	 25.00	 21.00	 42.00
649	200.00	 55.00	 18.00
650	 38.00	123.00	114.00
651	182.00	 73.00	 73.00
652	 36.00	146.00	 73.00
653	219.00	109.00	  0.00
654	 91.00	 91.00	 55.00
655	128.00	179.00	 26.00
656	230.00	 77.00	230.00
657	 51.00	255.00	153.00
658	128.00	128.00	237.00
659	 77.00	128.00	128.00
660	129.00	135.00	192.00
661	219.00	219.00	  0.00
662	164.00	128.00	 91.00
663	 91.00	164.00	 55.00
664	178.00	 47.00	 47.00
665	204.00	255.00	 51.00
666	182.00	 73.00	219.00
667	219.00	182.00	219.00
668	 36.00	182.00	219.00
669	146.00	255.00	 36.00
670	182.00	182.00	255.00
671	219.00	219.00	 73.00
672	 25.00	 25.00	 25.00
673	 20.00	 20.00	 20.00
674	255.00	 73.00	 36.00
675	219.00	255.00	146.00
676	255.00	182.00	219.00
677	124.00	 92.00	112.00
678	128.00	 91.00	 55.00
679	  0.00	255.00	102.00
680	 55.00	 55.00	237.00
681	  0.00	255.00	219.00
682	169.00	171.00	182.00
683	255.00	255.00	146.00
684	104.00	137.00	155.00
685	200.00	164.00	237.00
686	164.00	 55.00	 55.00
687	219.00	146.00	255.00
688	 73.00	 73.00	109.00
689	164.00	128.00	 55.00
690	 64.00	 64.00	103.00
691	109.00	182.00	182.00
692	146.00	146.00	219.00
693	255.00	102.00	 51.00
694	255.00	 51.00	153.00
695	 10.00	 10.00	 10.00
696	 73.00	 73.00	 36.00
697	  0.00	182.00	  0.00
698	128.00	237.00	128.00
699	 18.00	 91.00	 55.00
700	 87.00	 99.00	 87.00
701	 73.00	  0.00	146.00
702	155.00	155.00	155.00
703	230.00	 77.00	 26.00
704	200.00	164.00	 91.00
705	 61.00	 78.00	 12.00
706	128.00	 26.00	 77.00
707	166.00	205.00	166.00
708	 26.00	128.00	 26.00
709	 91.00	164.00	164.00
710	128.00	 18.00	164.00
711	 51.00	255.00	102.00
712	247.00	120.00	135.00
713	249.00	 23.00	117.00
714	255.00	219.00	219.00
715	255.00	255.00	255.00
716	 77.00	 26.00	230.00
717	117.00	105.00	105.00
718	255.00	102.00	153.00
719	102.00	 51.00	102.00
720	 73.00	219.00	146.00
721	235.00	235.00	235.00
722	219.00	109.00	146.00
723	146.00	  0.00	219.00
724	 73.00	219.00	 36.00
725	179.00	 26.00	 26.00
726	237.00	128.00	237.00
727	 91.00	 18.00	128.00
728	102.00	 51.00	153.00
729	 55.00	 91.00	 18.00
730	237.00	128.00	 91.00
731	 18.00	 18.00	 91.00
732	 73.00	219.00	255.00
733	  0.00	 51.00	102.00
734	 51.00	 51.00	255.00
735	187.00	196.00	208.00
736	 91.00	 18.00	164.00
737	237.00	 91.00	164.00
738	 69.00	225.00	155.00
739	 18.00	164.00	200.00
740	237.00	200.00	200.00
741	128.00	237.00	 18.00
742	 18.00	237.00	 18.00
743	146.00	146.00	  0.00
744	  5.00	161.00	187.00
745	200.00	188.00	232.00
746	109.00	182.00	 73.00
747	 73.00	  0.00	  0.00
748	179.00	230.00	 26.00
749	 26.00	179.00	 77.00
750	 27.00	 27.00	 27.00
751	109.00	  0.00	219.00
752	237.00	237.00	 91.00
753	167.00	237.00	212.00
754	  0.00	146.00	 73.00
755	109.00	219.00	 73.00
756	179.00	 26.00	179.00
757	255.00	 36.00	 73.00
758	106.00	102.00	 97.00
759	 62.00	 10.00	 30.00
760	182.00	219.00	 36.00
761	102.00	255.00	102.00
762	182.00	 36.00	219.00
763	182.00	255.00	219.00
764	 51.00	204.00	  0.00
765	255.00	255.00	255.00
766	 18.00	 91.00	237.00
767	 31.00	249.00	246.00
768	 73.00	255.00	146.00
769	128.00	128.00	 77.00
770	 36.00	255.00	182.00
771	  0.00	  0.00	  0.00
772	146.00	111.00	170.00
773	  0.00	  0.00	182.00
774	  0.00	255.00	  0.00
775	109.00	 36.00	  0.00
776	 36.00	  0.00	109.00
777	128.00	128.00	179.00
778	219.00	182.00	 73.00
779	204.00	 51.00	153.00
780	230.00	179.00	230.00
781	 46.00	 46.00	 46.00
782	219.00	109.00	109.00
783	182.00	197.00	  2.00
784	146.00	  0.00	255.00
785	136.00	124.00	124.00
786	 96.00	 96.00	108.00
787	164.00	 91.00	 55.00
788	 55.00	128.00	 18.00
789	219.00	182.00	255.00
790	237.00	164.00	 91.00
791	  0.00	  0.00	  8.00
792	204.00	  0.00	153.00
793	187.00	187.00	199.00
794	102.00	204.00	  0.00
795	237.00	 55.00	237.00
796	219.00	255.00	255.00
797	179.00	230.00	179.00
798	131.00	233.00	111.00
799	 36.00	146.00	255.00
800	121.00	  5.00	121.00
801	240.00	217.00	167.00
802	  0.00	182.00	255.00
803	 91.00	128.00	128.00
804	219.00	182.00	  0.00
805	182.00	109.00	255.00
806	255.00	 36.00	 36.00
807	 83.00	 81.00	 16.00
808	200.00	237.00	237.00
809	128.00	200.00	 91.00
810	 36.00	255.00	109.00
811	230.00	230.00	179.00
812	204.00	153.00	  0.00
813	 89.00	 89.00	128.00
814	 77.00	 77.00	230.00
815	  5.00	  5.00	 17.00
816	182.00	182.00	 73.00
817	143.00	190.00	160.00
818	109.00	109.00	255.00
819	 36.00	219.00	  0.00
820	 18.00	 18.00	200.00
821	  0.00	153.00	255.00
822	 80.00	  1.00	191.00
823	 51.00	 51.00	102.00
824	237.00	 55.00	 91.00
825	 77.00	128.00	179.00
826	237.00	164.00	 18.00
827	  0.00	 51.00	 51.00
828	200.00	200.00	 91.00
829	200.00	 91.00	 55.00
830	105.00	105.00	105.00
831	 20.00	 43.00	 88.00
832	  0.00	182.00	219.00
833	255.00	153.00	204.00
834	255.00	182.00	182.00
835	237.00	 91.00	237.00
836	115.00	115.00	154.00
837	 26.00	 26.00	128.00
838	182.00	 36.00	255.00
839	 36.00	219.00	 73.00
840	  0.00	 51.00	  0.00
841	 77.00	 26.00	179.00
842	109.00	 73.00	182.00
843	204.00	204.00	102.00
844	 18.00	164.00	164.00
845	 51.00	153.00	204.00
846	146.00	182.00	255.00
847	255.00	219.00	  0.00
848	 11.00	 25.00	  8.00
849	 36.00	109.00	182.00
850	 90.00	 90.00	 90.00
851	200.00	237.00	200.00
852	255.00	146.00	182.00
853	102.00	102.00	255.00
854	  5.00	 17.00	  5.00
855	  0.00	102.00	204.00
856	200.00	 55.00	164.00
857	200.00	200.00	128.00
858	 18.00	 55.00	200.00
859	164.00	200.00	237.00
860	153.00	153.00	  0.00
861	164.00	 91.00	128.00
862	153.00	 51.00	102.00
863	 91.00	 55.00	200.00
864	164.00	200.00	128.00
865	238.00	 41.00	185.00
866	128.00	164.00	200.00
867	153.00	153.00	255.00
868	182.00	146.00	109.00
869	200.00	 55.00	 55.00
870	 91.00	164.00	200.00
871	255.00	204.00	  0.00
872	 18.00	 55.00	 18.00
873	  0.00	 26.00	  0.00
874	 26.00	 77.00	128.00
875	164.00	200.00	 18.00
876	 73.00	182.00	146.00
877	  0.00	219.00	  0.00
878	109.00	 73.00	219.00
879	128.00	 77.00	179.00
880	164.00	 18.00	 91.00
881	 51.00	153.00	153.00
882	237.00	200.00	 91.00
883	195.00	157.00	175.00
884	 55.00	 55.00	164.00
885	 36.00	  0.00	  0.00
886	 61.00	171.00	 46.00
887	 73.00	146.00	146.00
888	165.00	165.00	165.00
889	103.00	 46.00	 97.00
890	 65.00	 65.00	 65.00
891	109.00	146.00	182.00
892	 43.00	 49.00	 66.00
893	 42.00	 42.00	 54.00
894	 26.00	179.00	 26.00
895	135.00	135.00	135.00
896	128.00	237.00	 55.00
897	 51.00	153.00	 51.00
898	230.00	 26.00	230.00
899	215.00	163.00	188.00
900	128.00	 55.00	 55.00
901	 77.00	 26.00	 77.00
902	109.00	219.00	182.00
903	109.00	 73.00	109.00
904	182.00	109.00	  0.00
905	164.00	237.00	 55.00
906	164.00	 91.00	 18.00
907	182.00	219.00	109.00
908	 73.00	 36.00	 36.00
909	102.00	 51.00	  0.00
910	146.00	219.00	182.00
911	  0.00	146.00	182.00
912	182.00	146.00	 36.00
913	103.00	 64.00	 64.00
914	153.00	  0.00	255.00
915	  0.00	  0.00	109.00
916	255.00	146.00	 73.00
917	224.00	 95.00	 80.00
918	230.00	128.00	179.00
919	255.00	182.00	 73.00
920	 36.00	146.00	  0.00
