NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
114	146.00	219.00	109.00
115	204.00	204.00	  0.00
116	146.00	224.00	165.00
117	179.00	230.00	128.00
118	  0.00	182.00	182.00
119	191.00	191.00	191.00
120	 36.00	 73.00	219.00
121	 32.00	 44.00	 32.00
122	182.00	 73.00	  0.00
123	146.00	 73.00	182.00
124	 91.00	 18.00	200.00
125	  0.00	253.00	187.00
126	  0.00	 36.00	 73.00
127	237.00	237.00	 18.00
128	164.00	 91.00	200.00
129	 36.00	219.00	109.00
130	146.00	255.00	109.00
131	219.00	109.00	 73.00
132	140.00	179.00	140.00
133	128.00	 18.00	200.00
134	153.00	153.00	 51.00
135	 54.00	 42.00	 42.00
136	219.00	219.00	 36.00
137	125.00	133.00	 66.00
138	182.00	146.00	219.00
139	165.00	179.00	242.00
140	182.00	219.00	  0.00
141	 72.00	 60.00	 60.00
142	 30.00	 30.00	 30.00
143	 51.00	255.00	204.00
144	255.00	204.00	102.00
145	230.00	230.00	230.00
146	 20.00	 55.00	 50.00
147	  0.00	 73.00	182.00
148	109.00	109.00	182.00
149	255.00	153.00	255.00
150	146.00	182.00	  0.00
151	255.00	 36.00	219.00
152	182.00	109.00	219.00
153	255.00	 51.00	255.00
154	102.00	102.00	  0.00
155	  0.00	  0.00	  0.00
156	182.00	182.00	219.00
157	146.00	146.00	 73.00
158	219.00	 36.00	255.00
159	 51.00	102.00	  0.00
160	219.00	 36.00	219.00
161	200.00	 91.00	237.00
162	255.00	255.00	 36.00
163	180.00	180.00	180.00
164	128.00	230.00	128.00
165	242.00	254.00	242.00
166	164.00	200.00	200.00
167	 68.00	 55.00	  7.00
168	230.00	 26.00	 26.00
169	 36.00	109.00	 73.00
170	 73.00	 73.00	146.00
171	230.00	230.00	 77.00
172	102.00	  0.00	153.00
173	200.00	 18.00	 91.00
174	  5.00	  5.00	 18.00
175	 60.00	168.00	  1.00
176	 55.00	 55.00	 55.00
177	146.00	182.00	109.00
178	 60.00	 60.00	 60.00
179	248.00	199.00	210.00
180	 55.00	164.00	 18.00
181	128.00	128.00	 55.00
182	  0.00	153.00	204.00
183	102.00	102.00	 51.00
184	  0.00	182.00	 36.00
185	164.00	 18.00	164.00
186	144.00	 73.00	 32.00
187	237.00	200.00	 18.00
188	128.00	164.00	164.00
189	200.00	237.00	 18.00
190	219.00	109.00	219.00
191	255.00	217.00	217.00
192	105.00	105.00	117.00
193	204.00	153.00	 51.00
194	 77.00	 83.00	194.00
195	 26.00	  0.00	  0.00
196	153.00	153.00	153.00
197	182.00	 73.00	146.00
198	 18.00	164.00	237.00
199	219.00	 36.00	146.00
200	193.00	242.00	173.00
201	204.00	255.00	204.00
202	 18.00	128.00	237.00
203	 36.00	 36.00	182.00
204	 36.00	 36.00	146.00
205	164.00	 91.00	 91.00
206	142.00	142.00	154.00
207	  1.00	 86.00	 69.00
208	128.00	 26.00	179.00
209	249.00	 82.00	 13.00
210	153.00	102.00	  0.00
211	 54.00	 87.00	 30.00
212	153.00	  0.00	204.00
213	 55.00	 18.00	200.00
214	  0.00	255.00	 51.00
215	255.00	102.00	204.00
216	237.00	 18.00	128.00
217	 68.00	182.00	 95.00
218	 70.00	 63.00	 66.00
219	223.00	187.00	151.00
220	  0.00	146.00	  0.00
221	 36.00	219.00	 36.00
222	  0.00	255.00	  0.00
223	 18.00	164.00	128.00
224	120.00	137.00	130.00
225	128.00	179.00	179.00
226	155.00	233.00	  9.00
227	 36.00	219.00	182.00
228	 73.00	146.00	 73.00
229	200.00	 91.00	164.00
230	237.00	237.00	 55.00
231	109.00	146.00	 73.00
232	102.00	 51.00	204.00
233	113.00	123.00	  1.00
234	 36.00	  0.00	 73.00
235	 51.00	 51.00	204.00
236	146.00	146.00	109.00
237	146.00	182.00	 36.00
238	128.00	128.00	 91.00
239	 73.00	182.00	  0.00
240	 36.00	182.00	  0.00
241	109.00	109.00	  0.00
242	235.00	171.00	180.00
243	 69.00	 81.00	 69.00
244	 91.00	200.00	 18.00
245	 36.00	 36.00	219.00
246	 20.00	  9.00	 21.00
247	102.00	  0.00	204.00
248	170.00	170.00	170.00
249	255.00	 36.00	182.00
250	255.00	255.00	255.00
251	128.00	 18.00	 55.00
252	157.00	145.00	151.00
253	255.00	 73.00	219.00
254	182.00	109.00	146.00
255	255.00	  0.00	 36.00
256	 91.00	200.00	 55.00
257	 77.00	 77.00	179.00
258	 91.00	128.00	 55.00
259	109.00	255.00	182.00
260	 73.00	219.00	182.00
261	 36.00	 73.00	146.00
262	164.00	 55.00	237.00
263	182.00	255.00	146.00
264	164.00	237.00	 18.00
265	 91.00	128.00	237.00
266	147.00	202.00	231.00
267	 51.00	  0.00	204.00
268	219.00	255.00	 73.00
269	237.00	 18.00	164.00
270	182.00	 36.00	 73.00
271	153.00	204.00	204.00
272	 26.00	230.00	230.00
273	200.00	164.00	 55.00
274	146.00	 36.00	 73.00
275	208.00	229.00	242.00
276	 42.00	 54.00	249.00
277	198.00	159.00	 71.00
278	255.00	219.00	109.00
279	182.00	 73.00	109.00
280	219.00	146.00	 73.00
281	255.00	109.00	  0.00
282	  0.00	 36.00	109.00
283	 55.00	 18.00	 91.00
284	219.00	146.00	219.00
285	 77.00	230.00	128.00
286	 73.00	182.00	219.00
287	255.00	  0.00	102.00
288	237.00	 91.00	 55.00
289	133.00	145.00	133.00
290	204.00	 51.00	 51.00
291	219.00	109.00	182.00
292	  0.00	  0.00	 36.00
293	240.00	237.00	162.00
294	146.00	219.00	146.00
295	  0.00	 73.00	 36.00
296	 20.00	 83.00	  3.00
297	255.00	 73.00	146.00
298	164.00	128.00	164.00
299	146.00	109.00	219.00
300	154.00	142.00	142.00
301	115.00	115.00	115.00
302	 56.00	 11.00	  9.00
303	255.00	146.00	 36.00
304	200.00	164.00	164.00
305	 68.00	236.00	100.00
306	 18.00	 91.00	128.00
307	 36.00	 73.00	  0.00
308	142.00	251.00	248.00
309	219.00	219.00	146.00
310	160.00	116.00	117.00
311	128.00	230.00	179.00
312	128.00	 18.00	 91.00
313	 55.00	237.00	200.00
314	146.00	  0.00	109.00
315	 55.00	 55.00	128.00
316	128.00	237.00	164.00
317	146.00	182.00	182.00
318	 73.00	182.00	109.00
319	182.00	  0.00	 36.00
320	219.00	146.00	109.00
321	255.00	 73.00	  0.00
322	109.00	255.00	255.00
323	 51.00	204.00	102.00
324	 95.00	 22.00	234.00
325	  5.00	  5.00	  5.00
326	 55.00	128.00	128.00
327	128.00	 91.00	200.00
328	200.00	200.00	 55.00
329	255.00	  0.00	255.00
330	  0.00	153.00	 51.00
331	  9.00	  9.00	  9.00
332	255.00	182.00	  0.00
333	  0.00	255.00	109.00
334	 26.00	 77.00	 77.00
335	182.00	  0.00	 73.00
336	200.00	237.00	 91.00
337	146.00	219.00	255.00
338	109.00	 36.00	109.00
339	182.00	219.00	182.00
340	246.00	246.00	246.00
341	182.00	219.00	146.00
342	 26.00	128.00	179.00
343	164.00	 91.00	237.00
344	200.00	237.00	 55.00
345	 36.00	255.00	 73.00
346	182.00	 36.00	 36.00
347	 36.00	255.00	146.00
348	 91.00	164.00	 91.00
349	  0.00	109.00	255.00
350	  0.00	 36.00	  0.00
351	 36.00	 36.00	 36.00
352	 33.00	100.00	 77.00
353	153.00	102.00	102.00
354	 36.00	182.00	255.00
355	245.00	244.00	255.00
356	 55.00	200.00	164.00
357	 32.00	 32.00	 44.00
358	255.00	 51.00	204.00
359	219.00	109.00	255.00
360	179.00	188.00	140.00
361	182.00	219.00	 73.00
362	200.00	 55.00	200.00
363	 77.00	 26.00	128.00
364	164.00	164.00	200.00
365	164.00	237.00	 91.00
366	  0.00	153.00	102.00
367	153.00	  0.00	 51.00
368	230.00	212.00	217.00
369	 73.00	 73.00	  0.00
370	 51.00	  0.00	153.00
371	  0.00	182.00	109.00
372	128.00	 55.00	128.00
373	219.00	 36.00	  0.00
374	 51.00	102.00	153.00
375	146.00	146.00	182.00
376	109.00	  0.00	  0.00
377	 73.00	  0.00	182.00
378	237.00	128.00	164.00
379	 73.00	  0.00	255.00
380	255.00	182.00	255.00
381	109.00	109.00	 36.00
382	219.00	146.00	  0.00
383	237.00	128.00	128.00
384	172.00	160.00	160.00
385	217.00	205.00	205.00
386	 91.00	 55.00	164.00
387	219.00	 73.00	182.00
388	 73.00	182.00	 36.00
389	 91.00	200.00	128.00
390	109.00	 73.00	 73.00
391	128.00	 77.00	 26.00
392	200.00	128.00	128.00
393	 18.00	 18.00	237.00
394	128.00	128.00	200.00
395	179.00	 26.00	128.00
396	102.00	102.00	153.00
397	146.00	 36.00	146.00
398	 91.00	 91.00	200.00
399	153.00	102.00	153.00
400	 51.00	  0.00	102.00
401	  0.00	 36.00	219.00
402	204.00	255.00	102.00
403	237.00	200.00	 55.00
404	255.00	109.00	 36.00
405	  0.00	109.00	 36.00
406	164.00	200.00	 91.00
407	 73.00	 36.00	109.00
408	153.00	102.00	255.00
409	128.00	230.00	 77.00
410	 73.00	109.00	182.00
411	237.00	 55.00	 18.00
412	 51.00	204.00	204.00
413	146.00	 73.00	 73.00
414	166.00	166.00	205.00
415	237.00	164.00	200.00
416	180.00	178.00	165.00
417	128.00	128.00	164.00
418	 17.00	  5.00	  5.00
419	200.00	200.00	 18.00
420	 91.00	 18.00	 91.00
421	200.00	200.00	237.00
422	130.00	161.00	139.00
423	 79.00	156.00	252.00
424	196.00	196.00	208.00
425	 73.00	  0.00	 36.00
426	153.00	 51.00	153.00
427	 84.00	 16.00	 75.00
428	 18.00	128.00	 55.00
429	160.00	160.00	160.00
430	 95.00	 95.00	 95.00
431	205.00	205.00	217.00
432	 91.00	237.00	164.00
433	 73.00	219.00	  0.00
434	146.00	255.00	255.00
435	160.00	172.00	160.00
436	 45.00	 45.00	 45.00
437	 36.00	182.00	182.00
438	153.00	 51.00	  0.00
439	197.00	  5.00	 55.00
440	102.00	 51.00	 51.00
441	182.00	182.00	182.00
442	204.00	153.00	255.00
443	102.00	153.00	  0.00
444	 40.00	 32.00	  2.00
445	146.00	 36.00	 36.00
446	164.00	128.00	237.00
447	219.00	 73.00	109.00
448	 55.00	128.00	 91.00
449	 18.00	 18.00	164.00
450	230.00	 26.00	179.00
451	109.00	146.00	109.00
452	  0.00	204.00	255.00
453	230.00	230.00	230.00
454	146.00	109.00	 36.00
455	102.00	  0.00	  0.00
456	 26.00	 26.00	 77.00
457	128.00	179.00	128.00
458	255.00	 51.00	102.00
459	 55.00	 91.00	237.00
460	  6.00	 30.00	 44.00
461	204.00	  0.00	102.00
462	  0.00	255.00	153.00
463	146.00	 36.00	  0.00
464	 73.00	255.00	 36.00
465	255.00	182.00	 36.00
466	230.00	 26.00	 77.00
467	 36.00	 73.00	 73.00
468	 36.00	255.00	255.00
469	102.00	255.00	153.00
470	182.00	255.00	109.00
471	251.00	177.00	216.00
472	 35.00	 35.00	 35.00
473	 51.00	102.00	102.00
474	255.00	153.00	153.00
475	 13.00	 52.00	 13.00
476	182.00	182.00	 36.00
477	 73.00	182.00	182.00
478	 51.00	153.00	255.00
479	146.00	 73.00	219.00
480	112.00	 70.00	 90.00
481	128.00	128.00	128.00
482	 36.00	109.00	 36.00
483	182.00	146.00	146.00
484	 50.00	 50.00	 50.00
485	128.00	164.00	 55.00
486	175.00	175.00	175.00
487	255.00	146.00	219.00
488	142.00	154.00	142.00
489	204.00	255.00	  0.00
490	 55.00	200.00	 91.00
491	 18.00	237.00	 91.00
492	 99.00	 87.00	 87.00
493	230.00	179.00	 77.00
494	128.00	230.00	230.00
495	 26.00	230.00	179.00
496	219.00	 73.00	146.00
497	 73.00	219.00	219.00
498	109.00	 36.00	182.00
499	 36.00	109.00	  0.00
500	 47.00	254.00	 27.00
501	 18.00	 55.00	237.00
502	102.00	  0.00	102.00
503	219.00	219.00	109.00
504	 73.00	146.00	182.00
505	102.00	204.00	102.00
506	  0.00	146.00	146.00
507	255.00	  0.00	  0.00
508	 18.00	 55.00	128.00
509	109.00	182.00	219.00
510	255.00	153.00	102.00
511	182.00	109.00	 36.00
512	146.00	 73.00	109.00
513	102.00	255.00	  0.00
514	109.00	 36.00	219.00
515	 18.00	200.00	237.00
516	 36.00	  0.00	146.00
517	237.00	 55.00	200.00
518	 36.00	146.00	219.00
519	255.00	146.00	  0.00
520	255.00	255.00	153.00
521	 36.00	182.00	 73.00
522	125.00	125.00	125.00
523	 55.00	237.00	164.00
524	 18.00	200.00	 91.00
525	128.00	 55.00	 18.00
526	 26.00	128.00	128.00
527	219.00	146.00	 36.00
528	 41.00	  3.00	101.00
529	182.00	  0.00	  0.00
530	153.00	255.00	102.00
531	 69.00	 69.00	 81.00
532	132.00	 61.00	 86.00
533	200.00	 18.00	164.00
534	 26.00	 14.00	 14.00
535	 84.00	 75.00	134.00
536	 91.00	 55.00	128.00
537	255.00	255.00	  0.00
538	 18.00	237.00	164.00
539	 55.00	237.00	 91.00
540	128.00	164.00	237.00
541	 55.00	 18.00	237.00
542	237.00	200.00	128.00
543	169.00	169.00	181.00
544	255.00	219.00	146.00
545	218.00	255.00	237.00
546	214.00	 31.00	 91.00
547	219.00	  0.00	 36.00
548	 51.00	102.00	 51.00
549	255.00	204.00	204.00
550	179.00	 77.00	 26.00
551	255.00	 36.00	  0.00
552	 51.00	  0.00	255.00
553	255.00	109.00	255.00
554	 16.00	243.00	  1.00
555	255.00	204.00	 51.00
556	161.00	138.00	109.00
557	237.00	237.00	164.00
558	190.00	190.00	190.00
559	 55.00	 18.00	 55.00
560	255.00	219.00	 73.00
561	 78.00	 90.00	 78.00
562	 26.00	128.00	 77.00
563	182.00	 73.00	182.00
564	 91.00	237.00	237.00
565	200.00	128.00	 91.00
566	200.00	237.00	128.00
567	  0.00	182.00	146.00
568	109.00	146.00	255.00
569	  1.00	186.00	132.00
570	 55.00	 18.00	 18.00
571	 97.00	116.00	 80.00
572	  0.00	  8.00	  0.00
573	255.00	255.00	 51.00
574	 18.00	200.00	128.00
575	185.00	115.00	175.00
576	230.00	128.00	128.00
577	 42.00	 54.00	 42.00
578	255.00	190.00	240.00
579	255.00	  0.00	182.00
580	 26.00	179.00	230.00
581	 36.00	219.00	255.00
582	145.00	145.00	145.00
583	 51.00	 63.00	 51.00
584	100.00	100.00	100.00
585	202.00	225.00	193.00
586	109.00	  0.00	146.00
587	164.00	 55.00	128.00
588	 14.00	 14.00	 26.00
589	 55.00	200.00	128.00
590	109.00	182.00	255.00
591	128.00	 91.00	 18.00
592	 91.00	128.00	 18.00
593	146.00	219.00	 73.00
594	  0.00	255.00	 73.00
595	219.00	 73.00	255.00
596	219.00	182.00	109.00
597	179.00	 77.00	128.00
598	 55.00	164.00	237.00
599	 73.00	109.00	146.00
600	255.00	182.00	109.00
601	  8.00	  0.00	  0.00
602	128.00	179.00	 77.00
603	182.00	219.00	255.00
604	255.00	219.00	255.00
605	255.00	102.00	255.00
606	 60.00	127.00	 51.00
607	109.00	219.00	109.00
608	 55.00	200.00	237.00
609	153.00	  0.00	  0.00
610	237.00	 91.00	200.00
611	  0.00	 73.00	 73.00
612	 26.00	128.00	230.00
613	214.00	  0.00	249.00
614	164.00	164.00	 91.00
615	 55.00	 91.00	200.00
616	 15.00	  8.00	185.00
617	182.00	109.00	109.00
618	166.00	161.00	130.00
619	200.00	 91.00	200.00
620	164.00	 18.00	237.00
621	182.00	255.00	 36.00
622	191.00	191.00	230.00
623	108.00	 96.00	 96.00
624	204.00	  0.00	255.00
625	139.00	207.00	177.00
626	200.00	164.00	128.00
627	110.00	110.00	110.00
628	 82.00	 82.00	 82.00
629	109.00	219.00	219.00
630	230.00	179.00	 26.00
631	252.00	  3.00	 34.00
632	219.00	  0.00	 73.00
633	252.00	244.00	187.00
634	 73.00	  0.00	219.00
635	 55.00	 55.00	 55.00
636	200.00	 91.00	 91.00
637	237.00	164.00	237.00
638	102.00	  0.00	 51.00
639	175.00	168.00	223.00
640	255.00	153.00	 51.00
641	182.00	182.00	146.00
642	102.00	 51.00	255.00
643	219.00	  0.00	255.00
644	219.00	 36.00	 36.00
645	 26.00	 77.00	230.00
646	204.00	255.00	255.00
647	237.00	 55.00	 55.00
648	128.00	237.00	237.00
649	164.00	237.00	164.00
650	255.00	 36.00	255.00
651	109.00	219.00	  0.00
652	  0.00	 51.00	153.00
653	200.00	200.00	200.00
654	 34.00	100.00	 57.00
655	 91.00	200.00	237.00
656	255.00	146.00	255.00
657	190.00	178.00	178.00
658	219.00	219.00	255.00
659	215.00	215.00	215.00
660	 23.00	 23.00	 35.00
661	 73.00	219.00	109.00
662	  0.00	146.00	 36.00
663	182.00	  0.00	146.00
664	164.00	 18.00	 55.00
665	146.00	182.00	146.00
666	 77.00	230.00	179.00
667	179.00	128.00	230.00
668	 38.00	 38.00	 77.00
669	146.00	  0.00	 36.00
670	153.00	224.00	208.00
671	140.00	140.00	179.00
672	160.00	160.00	172.00
673	 26.00	 26.00	179.00
674	255.00	  0.00	153.00
675	 63.00	200.00	211.00
676	  0.00	 73.00	219.00
677	255.00	109.00	109.00
678	251.00	180.00	 75.00
679	 36.00	255.00	  0.00
680	128.00	 77.00	128.00
681	219.00	255.00	 36.00
682	200.00	128.00	 18.00
683	164.00	 18.00	 18.00
684	237.00	200.00	237.00
685	164.00	237.00	237.00
686	219.00	255.00	219.00
687	 26.00	 26.00	 26.00
688	 91.00	 91.00	128.00
689	 55.00	200.00	 18.00
690	 51.00	 51.00	153.00
691	109.00	 73.00	255.00
692	219.00	  0.00	146.00
693	  0.00	219.00	 36.00
694	179.00	128.00	 26.00
695	221.00	192.00	179.00
696	182.00	 73.00	 36.00
697	102.00	204.00	 51.00
698	 51.00	204.00	153.00
699	146.00	  0.00	182.00
700	  0.00	  0.00	  0.00
701	128.00	 18.00	237.00
702	164.00	128.00	 18.00
703	 92.00	 13.00	 59.00
704	 26.00	 77.00	 26.00
705	241.00	165.00	 23.00
706	146.00	146.00	 36.00
707	179.00	230.00	 77.00
708	 55.00	128.00	 55.00
709	219.00	255.00	109.00
710	153.00	204.00	255.00
711	 55.00	200.00	 55.00
712	 13.00	 13.00	 52.00
713	237.00	 18.00	 18.00
714	255.00	109.00	146.00
715	 18.00	 55.00	 91.00
716	204.00	204.00	255.00
717	109.00	132.00	 99.00
718	  0.00	219.00	109.00
719	  0.00	 36.00	 36.00
720	182.00	146.00	182.00
721	220.00	220.00	220.00
722	237.00	 18.00	237.00
723	 62.00	 87.00	 75.00
724	109.00	255.00	109.00
725	 18.00	164.00	 18.00
726	146.00	109.00	  0.00
727	126.00	114.00	114.00
728	146.00	182.00	 73.00
729	182.00	219.00	219.00
730	128.00	128.00	128.00
731	 60.00	 60.00	 72.00
732	219.00	  0.00	  0.00
733	219.00	219.00	182.00
734	181.00	230.00	 89.00
735	245.00	233.00	233.00
736	200.00	 91.00	128.00
737	179.00	 26.00	 77.00
738	164.00	 55.00	 18.00
739	255.00	255.00	 73.00
740	182.00	 73.00	255.00
741	 36.00	255.00	 36.00
742	230.00	128.00	 26.00
743	  0.00	109.00	182.00
744	146.00	 73.00	255.00
745	 36.00	  0.00	182.00
746	  0.00	146.00	109.00
747	 18.00	200.00	164.00
748	114.00	114.00	126.00
749	102.00	153.00	102.00
750	 55.00	200.00	200.00
751	164.00	164.00	237.00
752	193.00	173.00	135.00
753	102.00	204.00	204.00
754	 75.00	 75.00	 75.00
755	128.00	 26.00	128.00
756	 18.00	128.00	 18.00
757	255.00	219.00	182.00
758	 73.00	  0.00	109.00
759	200.00	164.00	200.00
760	  0.00	146.00	255.00
761	140.00	140.00	140.00
762	150.00	 13.00	196.00
763	140.00	  3.00	 78.00
764	 96.00	108.00	 96.00
765	219.00	  0.00	182.00
766	146.00	219.00	219.00
767	 17.00	151.00	  3.00
768	171.00	  1.00	239.00
769	118.00	118.00	118.00
770	225.00	225.00	225.00
771	 22.00	 52.00	  3.00
772	 73.00	109.00	219.00
773	  0.00	255.00	146.00
774	178.00	178.00	190.00
775	 18.00	164.00	 55.00
776	 36.00	  0.00	255.00
777	153.00	204.00	102.00
778	  0.00	153.00	  0.00
779	230.00	230.00	128.00
780	164.00	 91.00	164.00
781	 73.00	 73.00	255.00
782	 73.00	 36.00	219.00
783	237.00	237.00	128.00
784	135.00	 45.00	254.00
785	219.00	 73.00	 36.00
786	179.00	179.00	230.00
787	 77.00	179.00	128.00
788	237.00	 91.00	128.00
789	204.00	153.00	102.00
790	  0.00	204.00	204.00
791	 26.00	230.00	128.00
792	250.00	223.00	172.00
793	219.00	255.00	  0.00
794	109.00	 36.00	146.00
795	200.00	 18.00	200.00
796	124.00	124.00	136.00
797	209.00	209.00	209.00
798	179.00	140.00	140.00
799	 14.00	 26.00	 14.00
800	151.00	151.00	163.00
801	109.00	  0.00	 73.00
802	204.00	102.00	204.00
803	 77.00	230.00	230.00
804	 36.00	146.00	109.00
805	 96.00	 91.00	126.00
806	204.00	153.00	153.00
807	102.00	255.00	255.00
808	 55.00	164.00	 91.00
809	109.00	 73.00	146.00
810	 81.00	 69.00	 69.00
811	182.00	 36.00	109.00
812	 51.00	 14.00	 51.00
813	237.00	 91.00	 91.00
814	 73.00	109.00	 36.00
815	219.00	 73.00	  0.00
816	153.00	153.00	204.00
817	  0.00	255.00	204.00
818	255.00	109.00	219.00
819	230.00	179.00	128.00
820	204.00	 51.00	102.00
821	200.00	 18.00	237.00
822	200.00	128.00	200.00
823	 73.00	182.00	 73.00
824	109.00	109.00	 73.00
825	146.00	  0.00	 73.00
826	153.00	 51.00	204.00
827	  0.00	  0.00	146.00
828	 18.00	237.00	200.00
829	115.00	154.00	115.00
830	146.00	109.00	 73.00
831	255.00	 36.00	109.00
832	153.00	255.00	  0.00
833	182.00	  0.00	182.00
834	 77.00	 77.00	 77.00
835	 18.00	128.00	 91.00
836	219.00	146.00	182.00
837	 77.00	 77.00	128.00
838	 50.00	 49.00	111.00
839	 19.00	174.00	 40.00
840	  0.00	109.00	219.00
841	 91.00	164.00	237.00
842	102.00	  0.00	255.00
843	 73.00	146.00	 36.00
844	131.00	198.00	195.00
845	 44.00	 32.00	 32.00
846	169.00	181.00	169.00
847	146.00	255.00	182.00
848	 36.00	182.00	 36.00
849	109.00	182.00	 36.00
850	178.00	190.00	178.00
851	128.00	237.00	200.00
852	163.00	151.00	151.00
853	199.00	187.00	187.00
854	  0.00	204.00	153.00
855	 18.00	200.00	200.00
856	 73.00	 73.00	219.00
857	179.00	128.00	128.00
858	 27.00	205.00	100.00
859	 77.00	128.00	230.00
860	237.00	164.00	128.00
861	 80.00	 80.00	 80.00
862	 18.00	128.00	200.00
863	233.00	245.00	233.00
864	128.00	 18.00	128.00
865	237.00	 55.00	128.00
866	143.00	108.00	174.00
867	250.00	123.00	 60.00
868	102.00	255.00	 51.00
869	173.00	137.00	165.00
870	146.00	 36.00	255.00
871	219.00	182.00	182.00
872	109.00	146.00	  0.00
873	  0.00	219.00	255.00
874	153.00	184.00	130.00
875	182.00	182.00	109.00
876	237.00	 55.00	164.00
877	 55.00	 55.00	 18.00
878	187.00	199.00	187.00
879	255.00	146.00	146.00
880	 42.00	139.00	199.00
881	109.00	255.00	146.00
882	195.00	195.00	195.00
883	146.00	 73.00	146.00
884	120.00	120.00	120.00
885	146.00	182.00	219.00
886	124.00	136.00	124.00
887	179.00	 77.00	 77.00
888	  0.00	219.00	 73.00
889	 73.00	109.00	109.00
890	200.00	128.00	 55.00
891	146.00	109.00	146.00
892	255.00	153.00	  0.00
893	255.00	  0.00	146.00
894	202.00	 98.00	  1.00
895	255.00	 36.00	146.00
896	255.00	  0.00	 73.00
897	224.00	236.00	224.00
898	230.00	128.00	230.00
899	 51.00	153.00	  0.00
900	204.00	153.00	204.00
901	102.00	153.00	204.00
902	153.00	204.00	  0.00
903	255.00	  0.00	  0.00
904	164.00	200.00	164.00
905	 36.00	 73.00	109.00
906	128.00	 55.00	164.00
907	 51.00	153.00	102.00
908	 36.00	146.00	  0.00
909	255.00	182.00	 73.00
910	230.00	128.00	179.00
911	224.00	 95.00	 80.00
912	255.00	146.00	 73.00
913	  0.00	  0.00	109.00
914	153.00	  0.00	255.00
