NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
115	182.00	  0.00	182.00
116	251.00	 35.00	 66.00
117	109.00	182.00	109.00
118	230.00	230.00	 26.00
119	200.00	 18.00	 18.00
120	138.00	152.00	 64.00
121	  0.00	 51.00	102.00
122	102.00	204.00	  0.00
123	146.00	  0.00	  0.00
124	 93.00	 89.00	241.00
125	146.00	 73.00	255.00
126	237.00	226.00	179.00
127	 91.00	200.00	128.00
128	 18.00	 91.00	 55.00
129	128.00	230.00	 26.00
130	 36.00	219.00	109.00
131	109.00	 73.00	 73.00
132	204.00	102.00	204.00
133	255.00	 73.00	  0.00
134	103.00	 38.00	123.00
135	128.00	 91.00	 18.00
136	109.00	182.00	 36.00
137	 36.00	 53.00	  9.00
138	 73.00	109.00	219.00
139	 56.00	104.00	 58.00
140	 73.00	182.00	  0.00
141	128.00	128.00	 18.00
142	 30.00	 30.00	 30.00
143	  0.00	165.00	 33.00
144	  0.00	 51.00	  0.00
145	230.00	230.00	230.00
146	 95.00	110.00	 83.00
147	255.00	102.00	  0.00
148	124.00	136.00	124.00
149	  0.00	204.00	255.00
150	  9.00	  9.00	  9.00
151	 55.00	200.00	164.00
152	179.00	 26.00	128.00
153	 73.00	  0.00	 36.00
154	179.00	 26.00	230.00
155	219.00	255.00	  0.00
156	255.00	153.00	204.00
157	204.00	255.00	255.00
158	 77.00	 26.00	179.00
159	 97.00	 88.00	 50.00
160	217.00	115.00	 60.00
161	128.00	179.00	 77.00
162	159.00	153.00	163.00
163	219.00	 73.00	  0.00
164	128.00	 55.00	200.00
165	148.00	109.00	129.00
166	255.00	  0.00	255.00
167	158.00	 68.00	240.00
168	 91.00	164.00	164.00
169	  0.00	  0.00	255.00
170	 30.00	 27.00	  0.00
171	 91.00	237.00	 18.00
172	190.00	190.00	190.00
173	182.00	182.00	 73.00
174	 78.00	 90.00	 78.00
175	128.00	164.00	 55.00
176	  0.00	204.00	153.00
177	 73.00	 36.00	182.00
178	255.00	 36.00	 73.00
179	142.00	142.00	154.00
180	 55.00	200.00	237.00
181	255.00	255.00	255.00
182	 91.00	 91.00	 55.00
183	255.00	 51.00	153.00
184	  0.00	255.00	  0.00
185	237.00	 18.00	200.00
186	 18.00	128.00	200.00
187	182.00	255.00	146.00
188	111.00	 78.00	 46.00
189	 73.00	 73.00	109.00
190	109.00	 73.00	219.00
191	204.00	204.00	  0.00
192	133.00	133.00	145.00
193	129.00	252.00	135.00
194	161.00	112.00	108.00
195	153.00	255.00	153.00
196	 86.00	127.00	 94.00
197	 23.00	 23.00	 35.00
198	182.00	109.00	 73.00
199	109.00	  0.00	146.00
200	182.00	201.00	229.00
201	 56.00	 50.00	198.00
202	182.00	 73.00	109.00
203	 77.00	 77.00	128.00
204	 77.00	 77.00	 77.00
205	 18.00	 55.00	200.00
206	164.00	 18.00	200.00
207	 98.00	 31.00	102.00
208	145.00	133.00	133.00
209	  0.00	  5.00	 64.00
210	 82.00	  5.00	151.00
211	146.00	 73.00	 36.00
212	255.00	102.00	204.00
213	 18.00	164.00	200.00
214	179.00	179.00	230.00
215	251.00	171.00	 93.00
216	102.00	102.00	153.00
217	 32.00	 44.00	 32.00
218	 91.00	 18.00	128.00
219	216.00	 46.00	 73.00
220	 36.00	 36.00	 73.00
221	204.00	153.00	102.00
222	237.00	 55.00	164.00
223	229.00	223.00	239.00
224	255.00	146.00	146.00
225	237.00	237.00	128.00
226	 55.00	164.00	128.00
227	219.00	109.00	146.00
228	 36.00	  0.00	  0.00
229	154.00	115.00	115.00
230	146.00	146.00	 36.00
231	153.00	 51.00	153.00
232	200.00	200.00	128.00
233	 55.00	 91.00	 55.00
234	 18.00	 18.00	 91.00
235	 73.00	219.00	 36.00
236	204.00	153.00	255.00
237	128.00	200.00	 18.00
238	 12.00	 39.00	250.00
239	153.00	169.00	123.00
240	 55.00	128.00	237.00
241	110.00	110.00	110.00
242	128.00	128.00	237.00
243	237.00	 55.00	128.00
244	153.00	153.00	255.00
245	  0.00	153.00	 51.00
246	125.00	  0.00	151.00
247	106.00	137.00	182.00
248	200.00	 91.00	128.00
249	237.00	 18.00	237.00
250	139.00	182.00	108.00
251	179.00	 26.00	 26.00
252	114.00	126.00	114.00
253	146.00	 36.00	219.00
254	 73.00	 73.00	146.00
255	109.00	255.00	 36.00
256	219.00	255.00	219.00
257	 51.00	102.00	 51.00
258	219.00	219.00	  0.00
259	  0.00	219.00	182.00
260	 64.00	 64.00	103.00
261	 77.00	128.00	230.00
262	 18.00	 55.00	 91.00
263	 73.00	219.00	146.00
264	 18.00	200.00	128.00
265	219.00	219.00	182.00
266	132.00	168.00	191.00
267	 88.00	119.00	227.00
268	109.00	219.00	 73.00
269	200.00	164.00	200.00
270	 73.00	  0.00	 73.00
271	 22.00	 65.00	133.00
272	 51.00	  0.00	204.00
273	 55.00	128.00	164.00
274	 77.00	128.00	128.00
275	179.00	 77.00	128.00
276	 84.00	  2.00	 60.00
277	 73.00	219.00	109.00
278	160.00	235.00	211.00
279	 35.00	 35.00	 35.00
280	 72.00	 60.00	 60.00
281	  0.00	  0.00	 51.00
282	204.00	  0.00	 51.00
283	 73.00	146.00	 36.00
284	 52.00	 13.00	 13.00
285	190.00	178.00	178.00
286	 36.00	 36.00	219.00
287	 68.00	 83.00	 98.00
288	102.00	 51.00	  0.00
289	 77.00	179.00	230.00
290	 73.00	109.00	146.00
291	  0.00	204.00	204.00
292	109.00	109.00	 36.00
293	217.00	205.00	205.00
294	 36.00	255.00	  0.00
295	109.00	219.00	 36.00
296	 55.00	 91.00	128.00
297	255.00	255.00	146.00
298	 91.00	200.00	 91.00
299	255.00	255.00	255.00
300	237.00	 91.00	 55.00
301	  0.00	102.00	204.00
302	219.00	182.00	109.00
303	219.00	 36.00	146.00
304	  9.00	150.00	 72.00
305	  0.00	 36.00	255.00
306	  0.00	  8.00	  0.00
307	 26.00	 26.00	230.00
308	 55.00	 55.00	237.00
309	102.00	153.00	102.00
310	 18.00	 18.00	128.00
311	146.00	219.00	 73.00
312	 73.00	 36.00	255.00
313	179.00	 26.00	 77.00
314	153.00	153.00	  0.00
315	255.00	153.00	102.00
316	255.00	255.00	 36.00
317	 36.00	146.00	182.00
318	237.00	164.00	200.00
319	 36.00	255.00	 36.00
320	109.00	109.00	109.00
321	146.00	 36.00	  0.00
322	  0.00	219.00	255.00
323	203.00	185.00	183.00
324	125.00	 58.00	102.00
325	  5.00	  5.00	  5.00
326	219.00	  0.00	 36.00
327	255.00	109.00	219.00
328	 55.00	164.00	164.00
329	201.00	 75.00	241.00
330	151.00	133.00	234.00
331	 91.00	237.00	237.00
332	146.00	146.00	  0.00
333	 35.00	 23.00	 23.00
334	  0.00	153.00	204.00
335	196.00	208.00	196.00
336	 55.00	200.00	200.00
337	174.00	139.00	 26.00
338	237.00	 91.00	237.00
339	 81.00	 85.00	131.00
340	 55.00	 18.00	 18.00
341	128.00	 18.00	128.00
342	160.00	160.00	172.00
343	219.00	146.00	146.00
344	146.00	219.00	  0.00
345	182.00	146.00	219.00
346	219.00	 73.00	182.00
347	255.00	182.00	182.00
348	182.00	182.00	255.00
349	 91.00	164.00	237.00
350	237.00	 91.00	200.00
351	 51.00	 63.00	 51.00
352	 60.00	 85.00	131.00
353	198.00	158.00	218.00
354	219.00	 36.00	255.00
355	  0.00	146.00	255.00
356	255.00	109.00	 36.00
357	219.00	182.00	255.00
358	 36.00	 36.00	255.00
359	 26.00	230.00	230.00
360	255.00	204.00	102.00
361	182.00	109.00	255.00
362	128.00	237.00	 91.00
363	254.00	144.00	225.00
364	219.00	 73.00	 36.00
365	 18.00	164.00	 91.00
366	206.00	192.00	166.00
367	167.00	 57.00	190.00
368	 75.00	 75.00	 75.00
369	 51.00	255.00	102.00
370	182.00	 36.00	182.00
371	128.00	 18.00	164.00
372	164.00	 55.00	 91.00
373	230.00	191.00	191.00
374	171.00	255.00	 61.00
375	 51.00	204.00	255.00
376	200.00	237.00	200.00
377	200.00	200.00	 55.00
378	227.00	154.00	123.00
379	179.00	179.00	 26.00
380	146.00	146.00	255.00
381	  0.00	 73.00	 36.00
382	109.00	109.00	  0.00
383	 91.00	 91.00	237.00
384	164.00	 55.00	128.00
385	164.00	164.00	 18.00
386	219.00	146.00	182.00
387	200.00	237.00	 55.00
388	230.00	230.00	230.00
389	255.00	  0.00	  0.00
390	  0.00	 36.00	 73.00
391	 51.00	255.00	255.00
392	 55.00	 91.00	237.00
393	146.00	255.00	219.00
394	255.00	146.00	182.00
395	102.00	153.00	153.00
396	238.00	203.00	135.00
397	 36.00	  0.00	146.00
398	219.00	182.00	182.00
399	227.00	138.00	 19.00
400	 36.00	182.00	 73.00
401	  0.00	  0.00	  0.00
402	109.00	 36.00	255.00
403	109.00	146.00	109.00
404	102.00	204.00	102.00
405	219.00	 36.00	109.00
406	200.00	 91.00	 55.00
407	146.00	146.00	109.00
408	 91.00	237.00	128.00
409	102.00	 51.00	204.00
410	 73.00	182.00	255.00
411	146.00	182.00	255.00
412	  1.00	 15.00	 12.00
413	198.00	143.00	139.00
414	  0.00	182.00	109.00
415	178.00	178.00	190.00
416	 89.00	229.00	120.00
417	 86.00	197.00	 26.00
418	 55.00	200.00	 55.00
419	 66.00	 36.00	 21.00
420	255.00	  0.00	109.00
421	  5.00	  5.00	 17.00
422	219.00	  0.00	255.00
423	  0.00	 36.00	146.00
424	128.00	128.00	128.00
425	 73.00	  0.00	109.00
426	 32.00	  5.00	 23.00
427	 91.00	 55.00	200.00
428	230.00	 77.00	179.00
429	109.00	 36.00	  0.00
430	180.00	168.00	207.00
431	 86.00	 63.00	 20.00
432	146.00	 73.00	219.00
433	153.00	204.00	 51.00
434	182.00	 73.00	 73.00
435	164.00	200.00	164.00
436	255.00	 36.00	219.00
437	 91.00	 18.00	237.00
438	167.00	127.00	183.00
439	 34.00	 86.00	 48.00
440	232.00	  1.00	148.00
441	 14.00	 14.00	 26.00
442	134.00	155.00	130.00
443	  9.00	 30.00	142.00
444	193.00	226.00	197.00
445	 36.00	  0.00	 36.00
446	 18.00	128.00	 91.00
447	109.00	 36.00	109.00
448	 63.00	 51.00	 51.00
449	146.00	255.00	146.00
450	153.00	 51.00	255.00
451	  0.00	109.00	109.00
452	122.00	121.00	111.00
453	153.00	255.00	102.00
454	 36.00	 73.00	 36.00
455	  3.00	219.00	 66.00
456	  0.00	102.00	255.00
457	102.00	 51.00	255.00
458	240.00	175.00	253.00
459	182.00	255.00	182.00
460	174.00	173.00	143.00
461	167.00	 32.00	138.00
462	 59.00	 67.00	  1.00
463	146.00	109.00	255.00
464	164.00	 91.00	128.00
465	109.00	182.00	255.00
466	215.00	215.00	215.00
467	128.00	 55.00	 91.00
468	103.00	 64.00	 64.00
469	255.00	204.00	  0.00
470	 36.00	255.00	146.00
471	255.00	255.00	182.00
472	205.00	205.00	217.00
473	 51.00	204.00	204.00
474	227.00	215.00	215.00
475	204.00	  0.00	255.00
476	  0.00	255.00	 36.00
477	237.00	 91.00	128.00
478	204.00	102.00	255.00
479	164.00	 55.00	200.00
480	182.00	  0.00	 36.00
481	 43.00	159.00	139.00
482	182.00	187.00	209.00
483	 26.00	 77.00	 77.00
484	 36.00	  0.00	255.00
485	109.00	146.00	182.00
486	  0.00	109.00	  0.00
487	 26.00	128.00	 26.00
488	240.00	207.00	244.00
489	 73.00	146.00	109.00
490	200.00	128.00	 18.00
491	182.00	219.00	  0.00
492	 87.00	 99.00	 87.00
493	200.00	 55.00	128.00
494	151.00	140.00	201.00
495	  0.00	219.00	146.00
496	195.00	195.00	195.00
497	  0.00	 36.00	109.00
498	237.00	237.00	 91.00
499	237.00	 91.00	164.00
500	255.00	 73.00	109.00
501	160.00	194.00	183.00
502	153.00	102.00	  0.00
503	 39.00	138.00	 62.00
504	255.00	219.00	219.00
505	110.00	  6.00	224.00
506	255.00	204.00	153.00
507	109.00	255.00	  0.00
508	182.00	  0.00	 73.00
509	200.00	 91.00	200.00
510	  0.00	  0.00	  0.00
511	 73.00	 73.00	 36.00
512	 36.00	 36.00	109.00
513	197.00	 10.00	147.00
514	200.00	 18.00	164.00
515	182.00	146.00	 36.00
516	 26.00	230.00	179.00
517	 91.00	 55.00	 55.00
518	128.00	 77.00	128.00
519	146.00	109.00	  0.00
520	  0.00	102.00	 51.00
521	128.00	128.00	 77.00
522	246.00	246.00	246.00
523	219.00	 73.00	255.00
524	182.00	109.00	182.00
525	255.00	 73.00	 73.00
526	255.00	  0.00	  0.00
527	 73.00	109.00	182.00
528	220.00	220.00	220.00
529	 91.00	 18.00	 91.00
530	220.00	244.00	236.00
531	  0.00	  0.00	  0.00
532	182.00	 73.00	146.00
533	 36.00	 73.00	  0.00
534	128.00	237.00	 18.00
535	 36.00	146.00	 73.00
536	 73.00	182.00	219.00
537	255.00	146.00	109.00
538	128.00	128.00	 91.00
539	 73.00	255.00	  0.00
540	208.00	196.00	196.00
541	137.00	137.00	137.00
542	164.00	200.00	128.00
543	 37.00	201.00	189.00
544	153.00	255.00	  0.00
545	200.00	164.00	237.00
546	230.00	 77.00	 77.00
547	135.00	135.00	135.00
548	  0.00	255.00	 51.00
549	128.00	 91.00	 91.00
550	146.00	139.00	124.00
551	  0.00	109.00	182.00
552	 65.00	 65.00	 65.00
553	221.00	206.00	178.00
554	165.00	165.00	165.00
555	230.00	179.00	230.00
556	103.00	129.00	158.00
557	 26.00	179.00	230.00
558	182.00	219.00	146.00
559	 51.00	 81.00	104.00
560	171.00	187.00	 42.00
561	128.00	179.00	230.00
562	 17.00	  5.00	  5.00
563	  0.00	153.00	  0.00
564	224.00	224.00	236.00
565	 91.00	 91.00	 91.00
566	146.00	146.00	182.00
567	237.00	128.00	 18.00
568	  0.00	109.00	255.00
569	177.00	226.00	242.00
570	182.00	182.00	 36.00
571	  8.00	 30.00	  5.00
572	 91.00	237.00	164.00
573	  0.00	 51.00	255.00
574	245.00	233.00	233.00
575	 59.00	 71.00	 20.00
576	153.00	153.00	102.00
577	128.00	 91.00	 55.00
578	129.00	 89.00	111.00
579	109.00	255.00	182.00
580	  0.00	255.00	255.00
581	128.00	230.00	230.00
582	145.00	145.00	145.00
583	128.00	 91.00	164.00
584	100.00	100.00	100.00
585	181.00	127.00	128.00
586	191.00	191.00	230.00
587	 18.00	 18.00	237.00
588	128.00	 18.00	200.00
589	179.00	230.00	128.00
590	 91.00	200.00	237.00
591	237.00	164.00	 55.00
592	236.00	224.00	224.00
593	153.00	  0.00	102.00
594	 51.00	153.00	204.00
595	 91.00	 55.00	237.00
596	143.00	250.00	172.00
597	216.00	 57.00	108.00
598	200.00	 55.00	 91.00
599	237.00	200.00	128.00
600	109.00	219.00	  0.00
601	  0.00	  0.00	146.00
602	 55.00	 18.00	 55.00
603	128.00	237.00	200.00
604	164.00	128.00	237.00
605	204.00	102.00	153.00
606	219.00	255.00	146.00
607	 70.00	 46.00	 46.00
608	230.00	179.00	 77.00
609	200.00	248.00	223.00
610	 26.00	 26.00	 77.00
611	105.00	150.00	156.00
612	105.00	105.00	105.00
613	 55.00	 55.00	164.00
614	 55.00	164.00	200.00
615	105.00	107.00	 50.00
616	 91.00	128.00	128.00
617	 51.00	153.00	  0.00
618	 91.00	 18.00	200.00
619	  4.00	183.00	 68.00
620	176.00	229.00	171.00
621	178.00	138.00	181.00
622	146.00	255.00	182.00
623	102.00	 51.00	 51.00
624	 26.00	230.00	128.00
625	237.00	 55.00	200.00
626	142.00	126.00	 85.00
627	204.00	255.00	102.00
628	109.00	 72.00	 91.00
629	164.00	237.00	128.00
630	179.00	 77.00	 26.00
631	187.00	127.00	184.00
632	 73.00	255.00	 73.00
633	239.00	226.00	195.00
634	179.00	128.00	230.00
635	 55.00	 55.00	 55.00
636	 55.00	 55.00	200.00
637	 91.00	164.00	 91.00
638	248.00	 25.00	 99.00
639	145.00	111.00	134.00
640	254.00	 50.00	  4.00
641	254.00	242.00	242.00
642	247.00	 54.00	224.00
643	237.00	200.00	200.00
644	109.00	  0.00	 36.00
645	  0.00	204.00	 51.00
646	 15.00	 62.00	 28.00
647	 91.00	 18.00	164.00
648	255.00	255.00	109.00
649	 18.00	237.00	 18.00
650	146.00	  0.00	255.00
651	  0.00	182.00	  0.00
652	128.00	 55.00	128.00
653	164.00	 91.00	 55.00
654	 36.00	219.00	182.00
655	128.00	128.00	 26.00
656	  0.00	146.00	 36.00
657	164.00	 91.00	164.00
658	255.00	255.00	 73.00
659	164.00	 55.00	 18.00
660	164.00	128.00	 18.00
661	205.00	 85.00	 94.00
662	182.00	146.00	  0.00
663	230.00	 77.00	 26.00
664	102.00	255.00	 51.00
665	182.00	160.00	120.00
666	 51.00	153.00	 51.00
667	 91.00	128.00	237.00
668	 80.00	 80.00	 80.00
669	 18.00	200.00	 18.00
670	 77.00	128.00	179.00
671	255.00	 73.00	219.00
672	125.00	211.00	 60.00
673	102.00	  0.00	255.00
674	179.00	140.00	140.00
675	163.00	 88.00	124.00
676	182.00	 36.00	146.00
677	146.00	219.00	255.00
678	216.00	190.00	 94.00
679	 73.00	219.00	219.00
680	242.00	254.00	242.00
681	 65.00	 27.00	 78.00
682	 73.00	182.00	 36.00
683	222.00	229.00	188.00
684	222.00	231.00	224.00
685	146.00	  0.00	 73.00
686	146.00	182.00	219.00
687	 94.00	 40.00	 79.00
688	 57.00	113.00	 82.00
689	200.00	164.00	 91.00
690	255.00	 36.00	255.00
691	219.00	255.00	 73.00
692	  0.00	204.00	102.00
693	204.00	153.00	 51.00
694	102.00	204.00	255.00
695	 76.00	 64.00	 49.00
696	 73.00	 36.00	 36.00
697	105.00	 31.00	199.00
698	187.00	 57.00	 87.00
699	  0.00	255.00	182.00
700	  0.00	  0.00	  0.00
701	255.00	 73.00	 36.00
702	 18.00	 91.00	128.00
703	 56.00	 30.00	 96.00
704	233.00	233.00	245.00
705	187.00	113.00	158.00
706	 36.00	109.00	 36.00
707	153.00	  0.00	204.00
708	100.00	100.00	100.00
709	109.00	219.00	109.00
710	133.00	 37.00	225.00
711	219.00	 36.00	182.00
712	204.00	  0.00	102.00
713	 55.00	237.00	128.00
714	146.00	 73.00	146.00
715	128.00	 26.00	 77.00
716	 26.00	 14.00	 14.00
717	153.00	153.00	153.00
718	204.00	194.00	254.00
719	146.00	109.00	 73.00
720	204.00	255.00	  0.00
721	 68.00	253.00	 41.00
722	204.00	 51.00	  0.00
723	 73.00	109.00	 36.00
724	255.00	204.00	204.00
725	 36.00	182.00	182.00
726	169.00	 13.00	254.00
727	179.00	179.00	128.00
728	 73.00	182.00	109.00
729	 18.00	 55.00	128.00
730	163.00	151.00	151.00
731	 73.00	 73.00	  0.00
732	 18.00	 55.00	237.00
733	 96.00	174.00	218.00
734	 18.00	200.00	 91.00
735	182.00	  0.00	146.00
736	 51.00	255.00	 51.00
737	 73.00	 93.00	 46.00
738	 55.00	128.00	200.00
739	153.00	102.00	 51.00
740	155.00	155.00	155.00
741	179.00	128.00	128.00
742	128.00	164.00	164.00
743	182.00	  0.00	255.00
744	255.00	255.00	  0.00
745	255.00	255.00	 51.00
746	230.00	 26.00	 26.00
747	 10.00	 10.00	 10.00
748	223.00	 91.00	148.00
749	 73.00	 36.00	 73.00
750	127.00	 63.00	135.00
751	 55.00	 18.00	128.00
752	120.00	109.00	130.00
753	200.00	 18.00	200.00
754	229.00	157.00	160.00
755	132.00	153.00	130.00
756	 89.00	126.00	117.00
757	146.00	182.00	182.00
758	179.00	128.00	 77.00
759	 55.00	164.00	 55.00
760	255.00	255.00	  0.00
761	140.00	140.00	140.00
762	173.00	205.00	134.00
763	158.00	132.00	 94.00
764	128.00	200.00	 55.00
765	 73.00	255.00	182.00
766	 36.00	182.00	219.00
767	200.00	 91.00	237.00
768	112.00	 92.00	148.00
769	 69.00	 69.00	 81.00
770	215.00	227.00	215.00
771	165.00	136.00	129.00
772	230.00	128.00	179.00
773	 26.00	179.00	 26.00
774	164.00	 91.00	200.00
775	182.00	 73.00	182.00
776	 77.00	 26.00	 77.00
777	 42.00	 42.00	 54.00
778	 55.00	164.00	237.00
779	 55.00	 55.00	 18.00
780	116.00	163.00	248.00
781	128.00	 18.00	 55.00
782	  5.00	132.00	 21.00
783	146.00	109.00	182.00
784	 55.00	237.00	 55.00
785	 90.00	 90.00	 90.00
786	 77.00	230.00	179.00
787	154.00	134.00	143.00
788	146.00	182.00	  0.00
789	 36.00	146.00	255.00
790	198.00	241.00	 32.00
791	 44.00	 32.00	 32.00
792	 82.00	141.00	132.00
793	  0.00	 36.00	182.00
794	 51.00	 51.00	102.00
795	131.00	204.00	130.00
796	153.00	 51.00	  0.00
797	118.00	118.00	118.00
798	 91.00	 55.00	 91.00
799	139.00	 82.00	 94.00
800	182.00	182.00	146.00
801	 51.00	255.00	204.00
802	204.00	153.00	153.00
803	  8.00	 43.00	 51.00
804	 81.00	 65.00	 80.00
805	255.00	 73.00	255.00
806	128.00	230.00	 77.00
807	  4.00	 27.00	 47.00
808	182.00	255.00	109.00
809	 36.00	109.00	146.00
810	 32.00	 21.00	 43.00
811	 73.00	  0.00	146.00
812	 18.00	237.00	128.00
813	109.00	146.00	 36.00
814	 36.00	 73.00	182.00
815	146.00	255.00	 36.00
816	219.00	  0.00	146.00
817	 36.00	109.00	255.00
818	255.00	255.00	255.00
819	 77.00	128.00	 77.00
820	 70.00	136.00	175.00
821	 55.00	 18.00	 91.00
822	 55.00	128.00	 55.00
823	 26.00	  0.00	  0.00
824	  0.00	 73.00	 73.00
825	  0.00	255.00	 73.00
826	170.00	104.00	 42.00
827	204.00	255.00	 51.00
828	200.00	 55.00	164.00
829	204.00	102.00	 51.00
830	 36.00	 73.00	 73.00
831	146.00	  0.00	109.00
832	251.00	118.00	 44.00
833	 36.00	255.00	182.00
834	 51.00	 51.00	255.00
835	126.00	114.00	114.00
836	109.00	109.00	182.00
837	 51.00	102.00	  0.00
838	 84.00	 56.00	 98.00
839	233.00	245.00	233.00
840	255.00	153.00	153.00
841	 54.00	 42.00	 42.00
842	164.00	128.00	 91.00
843	 36.00	234.00	 32.00
844	 91.00	237.00	200.00
845	172.00	160.00	160.00
846	109.00	146.00	255.00
847	182.00	255.00	219.00
848	 18.00	 55.00	164.00
849	128.00	200.00	 91.00
850	128.00	237.00	128.00
851	  0.00	255.00	255.00
852	170.00	108.00	153.00
853	109.00	 73.00	109.00
854	128.00	 55.00	237.00
855	153.00	204.00	153.00
856	  8.00	238.00	219.00
857	109.00	146.00	 73.00
858	209.00	231.00	210.00
859	 14.00	  0.00	243.00
860	119.00	109.00	 21.00
861	 89.00	128.00	 89.00
862	 36.00	  0.00	219.00
863	189.00	 71.00	  1.00
864	133.00	145.00	133.00
865	 51.00	255.00	  0.00
866	109.00	255.00	109.00
867	 73.00	109.00	255.00
868	237.00	128.00	128.00
869	  0.00	146.00	146.00
870	237.00	 91.00	 18.00
871	138.00	207.00	152.00
872	109.00	 36.00	 73.00
873	 55.00	 55.00	 91.00
874	164.00	200.00	 91.00
875	 26.00	 77.00	179.00
876	219.00	  0.00	219.00
877	  0.00	109.00	146.00
878	182.00	  0.00	219.00
879	230.00	 26.00	230.00
880	 55.00	200.00	 18.00
881	219.00	 73.00	109.00
882	233.00	223.00	231.00
883	 36.00	 36.00	146.00
884	120.00	120.00	120.00
885	 36.00	146.00	219.00
886	 46.00	 46.00	 46.00
887	102.00	204.00	 51.00
888	 26.00	 77.00	 26.00
889	230.00	128.00	 26.00
890	 55.00	 91.00	164.00
891	 36.00	 73.00	146.00
892	205.00	250.00	137.00
893	200.00	164.00	 18.00
894	197.00	125.00	141.00
895	146.00	  0.00	146.00
896	109.00	255.00	 73.00
897	164.00	200.00	 55.00
898	153.00	153.00	204.00
899	 87.00	 77.00	210.00
900	216.00	100.00	 14.00
901	163.00	  5.00	212.00
902	 33.00	  5.00	 54.00
903	 68.00	 76.00	 77.00
904	146.00	255.00	 73.00
905	 91.00	 91.00	200.00
906	182.00	219.00	255.00
907	119.00	196.00	 14.00
908	219.00	109.00	182.00
909	 91.00	128.00	 91.00
910	102.00	153.00	 51.00
911	 38.00	 77.00	 38.00
