NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
116	 36.00	255.00	 73.00
117	132.00	130.00	 57.00
118	 45.00	113.00	 70.00
119	225.00	225.00	225.00
120	255.00	255.00	  0.00
121	  0.00	 73.00	182.00
122	219.00	255.00	 36.00
123	 86.00	134.00	115.00
124	 85.00	109.00	255.00
125	212.00	182.00	212.00
126	  0.00	182.00	109.00
127	200.00	237.00	164.00
128	146.00	182.00	 73.00
129	 55.00	 40.00	  6.00
130	 36.00	219.00	 36.00
131	182.00	219.00	 73.00
132	237.00	128.00	237.00
133	107.00	 95.00	 95.00
134	125.00	109.00	  0.00
135	 91.00	237.00	 55.00
136	 36.00	109.00	  0.00
137	255.00	109.00	 73.00
138	 55.00	237.00	128.00
139	204.00	198.00	242.00
140	127.00	145.00	212.00
141	237.00	 18.00	 91.00
142	 42.00	 72.00	255.00
143	 62.00	  1.00	 97.00
144	255.00	109.00	  0.00
145	189.00	178.00	199.00
146	255.00	219.00	182.00
147	182.00	  0.00	109.00
148	 55.00	 55.00	 91.00
149	 91.00	 55.00	128.00
150	182.00	219.00	219.00
151	212.00	 72.00	  0.00
152	163.00	181.00	114.00
153	149.00	144.00	106.00
154	200.00	237.00	 55.00
155	146.00	109.00	219.00
156	200.00	237.00	237.00
157	200.00	128.00	237.00
158	146.00	  0.00	  0.00
159	 73.00	182.00	  0.00
160	 85.00	218.00	  0.00
161	179.00	181.00	204.00
162	 85.00	 72.00	 42.00
163	 85.00	 36.00	  0.00
164	237.00	200.00	 55.00
165	127.00	 36.00	170.00
166	146.00	219.00	  0.00
167	170.00	182.00	255.00
168	 91.00	200.00	237.00
169	145.00	190.00	125.00
170	 36.00	  0.00	255.00
171	109.00	109.00	109.00
172	 18.00	237.00	128.00
173	 18.00	237.00	 91.00
174	 91.00	 55.00	164.00
175	 85.00	218.00	255.00
176	233.00	195.00	213.00
177	 73.00	109.00	219.00
178	 18.00	200.00	 55.00
179	195.00	 70.00	143.00
180	 36.00	109.00	182.00
181	170.00	 36.00	 85.00
182	109.00	109.00	182.00
183	115.00	127.00	115.00
184	187.00	 82.00	251.00
185	  0.00	219.00	219.00
186	171.00	 99.00	169.00
187	 91.00	 91.00	 91.00
188	224.00	237.00	212.00
189	212.00	255.00	170.00
190	146.00	 36.00	 36.00
191	164.00	237.00	 18.00
192	 73.00	146.00	219.00
193	212.00	 36.00	127.00
194	243.00	167.00	232.00
195	237.00	 55.00	237.00
196	128.00	 91.00	237.00
197	109.00	 73.00	109.00
198	159.00	 77.00	128.00
199	 18.00	 91.00	 18.00
200	  0.00	255.00	  0.00
201	255.00	  0.00	 36.00
202	116.00	187.00	239.00
203	 36.00	182.00	182.00
204	127.00	218.00	  0.00
205	247.00	196.00	184.00
206	237.00	128.00	 18.00
207	182.00	 36.00	255.00
208	174.00	186.00	174.00
209	164.00	237.00	128.00
210	  0.00	  8.00	  0.00
211	 74.00	233.00	223.00
212	162.00	174.00	194.00
213	 36.00	219.00	  0.00
214	 42.00	  0.00	127.00
215	160.00	109.00	175.00
216	154.00	 37.00	173.00
217	 73.00	219.00	255.00
218	184.00	196.00	184.00
219	255.00	109.00	182.00
220	212.00	 36.00	212.00
221	 18.00	138.00	 86.00
222	104.00	 29.00	 57.00
223	255.00	182.00	170.00
224	 55.00	 90.00	116.00
225	127.00	145.00	  0.00
226	255.00	  0.00	109.00
227	 85.00	145.00	255.00
228	255.00	244.00	244.00
229	146.00	211.00	183.00
230	  0.00	255.00	182.00
231	181.00	208.00	236.00
232	241.00	251.00	 75.00
233	237.00	 55.00	128.00
234	 91.00	200.00	 18.00
235	128.00	244.00	242.00
236	250.00	253.00	205.00
237	219.00	219.00	 36.00
238	 73.00	146.00	255.00
239	  0.00	145.00	 42.00
240	 81.00	 32.00	217.00
241	255.00	182.00	212.00
242	 18.00	237.00	237.00
243	127.00	145.00	255.00
244	 91.00	 55.00	237.00
245	  0.00	182.00	  0.00
246	 30.00	 73.00	 56.00
247	109.00	  0.00	146.00
248	237.00	237.00	128.00
249	 62.00	 42.00	 23.00
250	170.00	145.00	 85.00
251	 73.00	109.00	 36.00
252	182.00	255.00	182.00
253	122.00	116.00	146.00
254	237.00	164.00	 55.00
255	127.00	255.00	127.00
256	  0.00	218.00	 42.00
257	237.00	 55.00	164.00
258	163.00	220.00	166.00
259	 36.00	255.00	219.00
260	110.00	 80.00	145.00
261	 85.00	145.00	  0.00
262	 55.00	200.00	128.00
263	 85.00	 85.00	 97.00
264	146.00	154.00	130.00
265	127.00	 36.00	 42.00
266	125.00	125.00	137.00
267	 85.00	 36.00	 42.00
268	219.00	255.00	255.00
269	 18.00	 91.00	200.00
270	146.00	109.00	146.00
271	109.00	  0.00	 36.00
272	198.00	 16.00	244.00
273	203.00	238.00	 73.00
274	 73.00	182.00	182.00
275	127.00	182.00	212.00
276	226.00	 54.00	 80.00
277	 18.00	237.00	200.00
278	255.00	145.00	255.00
279	 91.00	128.00	237.00
280	 10.00	 10.00	 10.00
281	 18.00	128.00	200.00
282	195.00	253.00	253.00
283	200.00	 55.00	237.00
284	128.00	200.00	 91.00
285	127.00	145.00	 85.00
286	235.00	 74.00	  7.00
287	170.00	255.00	170.00
288	 36.00	219.00	219.00
289	219.00	 36.00	 36.00
290	127.00	182.00	 42.00
291	146.00	109.00	  0.00
292	109.00	 36.00	182.00
293	 29.00	 93.00	252.00
294	139.00	139.00	139.00
295	255.00	 72.00	170.00
296	154.00	219.00	206.00
297	170.00	  0.00	255.00
298	212.00	218.00	212.00
299	170.00	 36.00	255.00
300	125.00	125.00	125.00
301	117.00	105.00	105.00
302	 36.00	182.00	 73.00
303	 42.00	255.00	  0.00
304	 94.00	161.00	 78.00
305	126.00	225.00	 64.00
306	185.00	185.00	185.00
307	  0.00	145.00	 85.00
308	170.00	109.00	  0.00
309	 85.00	255.00	170.00
310	200.00	 18.00	200.00
311	255.00	182.00	255.00
312	146.00	 36.00	182.00
313	  0.00	146.00	 36.00
314	  0.00	182.00	 85.00
315	245.00	 13.00	239.00
316	212.00	  0.00	170.00
317	182.00	109.00	255.00
318	109.00	178.00	180.00
319	109.00	109.00	 73.00
320	  0.00	 36.00	 85.00
321	128.00	 91.00	 91.00
322	  2.00	 22.00	 66.00
323	146.00	 36.00	146.00
324	  0.00	182.00	146.00
325	 18.00	200.00	 91.00
326	206.00	225.00	153.00
327	  0.00	109.00	 73.00
328	 60.00	 64.00	  5.00
329	 85.00	 36.00	 85.00
330	146.00	182.00	 36.00
331	219.00	109.00	255.00
332	170.00	 36.00	  0.00
333	 85.00	  0.00	  0.00
334	255.00	  0.00	255.00
335	213.00	179.00	 16.00
336	187.00	241.00	200.00
337	164.00	237.00	 91.00
338	 18.00	 91.00	128.00
339	 55.00	 91.00	 18.00
340	 42.00	109.00	 85.00
341	 85.00	182.00	 42.00
342	212.00	182.00	127.00
343	255.00	255.00	 36.00
344	 91.00	128.00	 18.00
345	 73.00	255.00	146.00
346	219.00	182.00	  0.00
347	212.00	255.00	  0.00
348	 85.00	109.00	170.00
349	146.00	255.00	 36.00
350	255.00	109.00	212.00
351	237.00	200.00	164.00
352	113.00	 54.00	 99.00
353	212.00	 72.00	212.00
354	109.00	146.00	146.00
355	182.00	146.00	255.00
356	 42.00	  0.00	  0.00
357	124.00	 81.00	100.00
358	212.00	145.00	 85.00
359	 42.00	182.00	  0.00
360	 84.00	 79.00	 69.00
361	200.00	200.00	 18.00
362	229.00	  2.00	173.00
363	170.00	  0.00	170.00
364	209.00	231.00	174.00
365	219.00	109.00	 73.00
366	 70.00	 70.00	 70.00
367	170.00	145.00	212.00
368	237.00	237.00	 55.00
369	182.00	146.00	146.00
370	 42.00	 36.00	212.00
371	  1.00	  8.00	 24.00
372	177.00	254.00	239.00
373	212.00	 36.00	 42.00
374	105.00	 73.00	119.00
375	 91.00	237.00	 91.00
376	237.00	164.00	128.00
377	 69.00	106.00	 17.00
378	  0.00	 36.00	  0.00
379	182.00	255.00	 73.00
380	122.00	 89.00	132.00
381	 18.00	 81.00	 81.00
382	128.00	 91.00	164.00
383	182.00	146.00	 73.00
384	170.00	145.00	127.00
385	 18.00	 91.00	 91.00
386	144.00	176.00	108.00
387	255.00	109.00	170.00
388	212.00	145.00	170.00
389	127.00	255.00	255.00
390	146.00	109.00	 36.00
391	166.00	252.00	173.00
392	 60.00	 47.00	 74.00
393	219.00	  0.00	182.00
394	 18.00	200.00	237.00
395	255.00	 36.00	 36.00
396	245.00	245.00	245.00
397	171.00	100.00	133.00
398	  0.00	 72.00	127.00
399	155.00	155.00	220.00
400	164.00	164.00	164.00
401	163.00	 16.00	 45.00
402	 91.00	154.00	224.00
403	219.00	 36.00	182.00
404	184.00	224.00	148.00
405	194.00	 57.00	 20.00
406	182.00	  0.00	146.00
407	 18.00	 18.00	200.00
408	170.00	218.00	170.00
409	109.00	219.00	255.00
410	255.00	 36.00	255.00
411	146.00	219.00	255.00
412	255.00	  0.00	127.00
413	128.00	 55.00	 18.00
414	255.00	182.00	109.00
415	 36.00	255.00	109.00
416	119.00	128.00	 68.00
417	164.00	164.00	200.00
418	  0.00	109.00	255.00
419	164.00	237.00	 55.00
420	 36.00	 73.00	  0.00
421	 73.00	182.00	146.00
422	 85.00	 72.00	  0.00
423	244.00	255.00	244.00
424	 76.00	198.00	234.00
425	255.00	255.00	255.00
426	255.00	145.00	127.00
427	219.00	219.00	  0.00
428	  0.00	 73.00	  0.00
429	146.00	219.00	182.00
430	109.00	182.00	 73.00
431	  0.00	  0.00	219.00
432	 73.00	 73.00	 73.00
433	255.00	109.00	219.00
434	  0.00	219.00	182.00
435	 16.00	 28.00	 35.00
436	  0.00	 36.00	182.00
437	146.00	182.00	146.00
438	118.00	154.00	163.00
439	255.00	 36.00	170.00
440	219.00	 36.00	  0.00
441	 75.00	 90.00	 86.00
442	169.00	199.00	216.00
443	127.00	  0.00	 85.00
444	255.00	 72.00	  0.00
445	146.00	109.00	182.00
446	220.00	163.00	136.00
447	210.00	215.00	249.00
448	155.00	135.00	148.00
449	118.00	170.00	107.00
450	128.00	128.00	128.00
451	127.00	146.00	135.00
452	255.00	146.00	182.00
453	180.00	219.00	253.00
454	  0.00	255.00	109.00
455	240.00	112.00	 32.00
456	 10.00	 10.00	 10.00
457	  0.00	218.00	170.00
458	  0.00	255.00	 85.00
459	219.00	182.00	 36.00
460	109.00	255.00	  0.00
461	 91.00	 18.00	 91.00
462	 42.00	145.00	170.00
463	155.00	155.00	155.00
464	176.00	164.00	164.00
465	255.00	255.00	146.00
466	190.00	142.00	185.00
467	127.00	 72.00	  0.00
468	 42.00	  0.00	 85.00
469	 83.00	148.00	159.00
470	182.00	182.00	109.00
471	219.00	  0.00	  0.00
472	164.00	 18.00	 18.00
473	 66.00	 70.00	119.00
474	 35.00	 86.00	 62.00
475	109.00	109.00	255.00
476	 73.00	219.00	109.00
477	 13.00	  9.00	  4.00
478	191.00	166.00	204.00
479	 36.00	109.00	 73.00
480	183.00	 74.00	 89.00
481	 36.00	 48.00	 36.00
482	 36.00	146.00	255.00
483	138.00	 85.00	 17.00
484	109.00	182.00	  0.00
485	109.00	255.00	182.00
486	100.00	 93.00	162.00
487	 42.00	145.00	212.00
488	255.00	109.00	  0.00
489	 42.00	109.00	170.00
490	128.00	 91.00	 55.00
491	 81.00	 71.00	106.00
492	 59.00	 59.00	 59.00
493	 10.00	239.00	143.00
494	164.00	164.00	128.00
495	255.00	 72.00	127.00
496	 42.00	145.00	  0.00
497	109.00	182.00	219.00
498	 85.00	 90.00	157.00
499	157.00	110.00	160.00
500	255.00	  2.00	211.00
501	 18.00	128.00	128.00
502	170.00	  0.00	  0.00
503	 18.00	237.00	 55.00
504	121.00	186.00	193.00
505	 18.00	 18.00	128.00
506	255.00	182.00	182.00
507	105.00	105.00	105.00
508	186.00	139.00	138.00
509	255.00	255.00	 85.00
510	164.00	200.00	200.00
511	109.00	 73.00	219.00
512	 18.00	200.00	 18.00
513	166.00	154.00	154.00
514	 36.00	181.00	 68.00
515	236.00	224.00	224.00
516	170.00	 36.00	170.00
517	160.00	100.00	 90.00
518	 12.00	 46.00	 60.00
519	214.00	214.00	226.00
520	127.00	 72.00	127.00
521	100.00	142.00	 91.00
522	212.00	  0.00	212.00
523	165.00	165.00	165.00
524	 61.00	 82.00	 96.00
525	 65.00	 65.00	 65.00
526	  0.00	 72.00	255.00
527	207.00	228.00	214.00
528	 55.00	200.00	 18.00
529	 41.00	 32.00	255.00
530	135.00	135.00	135.00
531	219.00	146.00	255.00
532	229.00	141.00	 61.00
533	  0.00	 72.00	 42.00
534	 24.00	  1.00	 29.00
535	219.00	  0.00	146.00
536	164.00	200.00	 91.00
537	200.00	 91.00	 18.00
538	127.00	255.00	212.00
539	195.00	195.00	195.00
540	 85.00	182.00	255.00
541	 87.00	 70.00	 35.00
542	128.00	164.00	 55.00
543	237.00	 18.00	237.00
544	154.00	154.00	166.00
545	128.00	200.00	200.00
546	 36.00	 73.00	146.00
547	228.00	200.00	191.00
548	 42.00	 36.00	127.00
549	 85.00	 36.00	255.00
550	 73.00	 73.00	219.00
551	 85.00	 85.00	 85.00
552	200.00	164.00	 18.00
553	143.00	 81.00	172.00
554	 60.00	 12.00	 17.00
555	233.00	195.00	249.00
556	224.00	236.00	224.00
557	182.00	255.00	255.00
558	128.00	 55.00	 91.00
559	146.00	  0.00	109.00
560	255.00	109.00	 42.00
561	109.00	  0.00	255.00
562	192.00	  2.00	160.00
563	162.00	173.00	251.00
564	 36.00	255.00	 36.00
565	 42.00	255.00	170.00
566	 18.00	164.00	128.00
567	217.00	206.00	236.00
568	  0.00	219.00	146.00
569	 55.00	237.00	 55.00
570	170.00	255.00	212.00
571	146.00	255.00	  0.00
572	200.00	128.00	164.00
573	 92.00	198.00	  5.00
574	164.00	 18.00	237.00
575	164.00	 91.00	128.00
576	 42.00	 72.00	  0.00
577	171.00	 89.00	  3.00
578	  0.00	182.00	212.00
579	 91.00	164.00	 18.00
580	 55.00	128.00	 91.00
581	109.00	255.00	219.00
582	170.00	 72.00	  0.00
583	 75.00	 75.00	 75.00
584	 12.00	155.00	184.00
585	110.00	 97.00	 75.00
586	255.00	 36.00	255.00
587	182.00	  0.00	 73.00
588	 68.00	253.00	193.00
589	 91.00	 91.00	 18.00
590	146.00	 73.00	  0.00
591	 85.00	218.00	 85.00
592	 42.00	109.00	127.00
593	  0.00	  0.00	  0.00
594	127.00	182.00	 85.00
595	255.00	 72.00	 42.00
596	170.00	 72.00	170.00
597	 36.00	  0.00	  0.00
598	109.00	146.00	109.00
599	219.00	219.00	146.00
600	  0.00	218.00	  0.00
601	255.00	182.00	255.00
602	 85.00	  0.00	127.00
603	200.00	 91.00	237.00
604	  0.00	  0.00	255.00
605	206.00	175.00	241.00
606	146.00	255.00	182.00
607	182.00	109.00	146.00
608	213.00	 90.00	 53.00
609	164.00	164.00	237.00
610	 46.00	 46.00	 58.00
611	 55.00	 55.00	 18.00
612	219.00	182.00	182.00
613	255.00	219.00	109.00
614	 73.00	146.00	 73.00
615	194.00	206.00	194.00
616	127.00	 72.00	170.00
617	203.00	134.00	195.00
618	164.00	128.00	164.00
619	128.00	200.00	 55.00
620	 72.00	139.00	107.00
621	131.00	191.00	169.00
622	 53.00	212.00	 50.00
623	170.00	109.00	 42.00
624	164.00	164.00	 55.00
625	 55.00	237.00	164.00
626	110.00	110.00	110.00
627	255.00	255.00	182.00
628	 54.00	 21.00	 61.00
629	 39.00	 96.00	160.00
630	 91.00	 18.00	200.00
631	212.00	  0.00	 85.00
632	 36.00	146.00	 73.00
633	219.00	219.00	109.00
634	255.00	219.00	 36.00
635	164.00	 55.00	 55.00
636	 36.00	  0.00	146.00
637	 86.00	 37.00	 28.00
638	146.00	182.00	182.00
639	255.00	 36.00	109.00
640	164.00	128.00	128.00
641	 52.00	151.00	194.00
642	255.00	109.00	 85.00
643	 18.00	164.00	237.00
644	170.00	255.00	 85.00
645	 18.00	 55.00	164.00
646	237.00	164.00	 18.00
647	182.00	255.00	109.00
648	  0.00	255.00	219.00
649	 93.00	167.00	124.00
650	 55.00	237.00	237.00
651	237.00	 18.00	128.00
652	146.00	109.00	109.00
653	190.00	190.00	190.00
654	 55.00	 55.00	200.00
655	 54.00	 23.00	 44.00
656	 49.00	196.00	  0.00
657	113.00	153.00	104.00
658	109.00	 36.00	  0.00
659	 16.00	216.00	210.00
660	 73.00	219.00	 36.00
661	170.00	218.00	  0.00
662	 39.00	 16.00	201.00
663	181.00	 53.00	120.00
664	128.00	 91.00	200.00
665	255.00	  0.00	212.00
666	 73.00	109.00	146.00
667	155.00	151.00	107.00
668	109.00	219.00	219.00
669	121.00	101.00	150.00
670	255.00	182.00	127.00
671	170.00	218.00	212.00
672	 85.00	109.00	212.00
673	 36.00	255.00	182.00
674	 68.00	250.00	  3.00
675	212.00	182.00	  0.00
676	212.00	109.00	 42.00
677	 91.00	 18.00	 55.00
678	146.00	 73.00	182.00
679	146.00	255.00	255.00
680	174.00	243.00	242.00
681	 91.00	128.00	 91.00
682	109.00	 36.00	255.00
683	218.00	218.00	218.00
684	219.00	109.00	 36.00
685	 50.00	 50.00	 50.00
686	 36.00	 73.00	219.00
687	134.00	224.00	128.00
688	 29.00	 65.00	 11.00
689	227.00	217.00	 23.00
690	255.00	  0.00	170.00
691	 45.00	 45.00	 45.00
692	 91.00	164.00	 91.00
693	  0.00	182.00	  0.00
694	127.00	 72.00	212.00
695	182.00	255.00	 36.00
696	128.00	 18.00	 18.00
697	 95.00	 95.00	 95.00
698	160.00	160.00	160.00
699	109.00	255.00	255.00
700	 81.00	 37.00	 81.00
701	 32.00	149.00	  3.00
702	212.00	109.00	170.00
703	 91.00	237.00	128.00
704	 78.00	104.00	 47.00
705	235.00	222.00	212.00
706	 18.00	 55.00	 18.00
707	 18.00	200.00	200.00
708	 85.00	145.00	170.00
709	212.00	145.00	212.00
710	  0.00	 36.00	219.00
711	127.00	 25.00	185.00
712	237.00	237.00	 91.00
713	219.00	  0.00	219.00
714	127.00	255.00	 85.00
715	217.00	201.00	 52.00
716	200.00	 18.00	 18.00
717	101.00	109.00	117.00
718	 14.00	 69.00	123.00
719	177.00	165.00	242.00
720	255.00	109.00	 36.00
721	145.00	157.00	145.00
722	128.00	200.00	 18.00
723	255.00	182.00	 73.00
724	 36.00	109.00	109.00
725	200.00	 55.00	164.00
726	 73.00	 36.00	  0.00
727	128.00	237.00	128.00
728	146.00	146.00	146.00
729	237.00	 91.00	164.00
730	182.00	 36.00	 36.00
731	182.00	255.00	219.00
732	170.00	182.00	  0.00
733	153.00	134.00	164.00
734	 73.00	109.00	182.00
735	108.00	134.00	 77.00
736	212.00	145.00	127.00
737	109.00	255.00	 73.00
738	 95.00	111.00	 54.00
739	255.00	255.00	219.00
740	109.00	 36.00	 73.00
741	108.00	 52.00	 57.00
742	115.00	115.00	115.00
743	 91.00	128.00	 55.00
744	  0.00	  0.00	255.00
745	255.00	  0.00	219.00
746	 73.00	255.00	182.00
747	163.00	237.00	226.00
748	212.00	109.00	 85.00
749	164.00	166.00	178.00
750	115.00	115.00	127.00
751	255.00	255.00	255.00
752	 73.00	219.00	219.00
753	194.00	194.00	206.00
754	238.00	114.00	235.00
755	223.00	208.00	211.00
756	137.00	125.00	125.00
757	182.00	182.00	219.00
758	 55.00	237.00	 91.00
759	 67.00	 61.00	 31.00
760	 42.00	  0.00	255.00
761	 42.00	  0.00	170.00
762	 85.00	 36.00	212.00
763	219.00	 73.00	109.00
764	  0.00	 73.00	 73.00
765	  0.00	 36.00	146.00
766	215.00	189.00	214.00
767	212.00	 72.00	127.00
768	105.00	147.00	171.00
769	 47.00	220.00	196.00
770	 18.00	 55.00	 55.00
771	219.00	109.00	146.00
772	 55.00	 18.00	 55.00
773	 80.00	 91.00	 38.00
774	164.00	200.00	 18.00
775	 42.00	255.00	 85.00
776	164.00	 91.00	 18.00
777	 27.00	 95.00	 47.00
778	219.00	 73.00	 73.00
779	146.00	219.00	219.00
780	223.00	219.00	191.00
781	 60.00	 60.00	 60.00
782	  0.00	 73.00	146.00
783	146.00	146.00	 73.00
784	204.00	205.00	148.00
785	231.00	162.00	169.00
786	255.00	146.00	  0.00
787	 29.00	217.00	115.00
788	127.00	145.00	 42.00
789	127.00	218.00	170.00
790	 42.00	218.00	127.00
791	 85.00	 97.00	 85.00
792	 26.00	 60.00	 89.00
793	182.00	 73.00	  0.00
794	  0.00	  0.00	 85.00
795	  0.00	255.00	 36.00
796	 55.00	164.00	 91.00
797	170.00	182.00	127.00
798	 91.00	200.00	164.00
799	212.00	255.00	 85.00
800	  0.00	 36.00	 42.00
801	141.00	153.00	209.00
802	143.00	208.00	215.00
803	  0.00	109.00	146.00
804	182.00	255.00	146.00
805	 59.00	 42.00	 57.00
806	 55.00	 67.00	 55.00
807	 91.00	164.00	164.00
808	186.00	232.00	173.00
809	  0.00	109.00	 36.00
810	 99.00	 99.00	 99.00
811	 36.00	 36.00	 36.00
812	164.00	176.00	164.00
813	 91.00	 18.00	164.00
814	255.00	255.00	 73.00
815	170.00	170.00	170.00
816	168.00	168.00	168.00
817	182.00	219.00	255.00
818	182.00	109.00	182.00
819	 37.00	176.00	148.00
820	128.00	 18.00	128.00
821	 55.00	200.00	237.00
822	109.00	255.00	 36.00
823	127.00	218.00	127.00
824	146.00	219.00	146.00
825	200.00	237.00	200.00
826	219.00	109.00	109.00
827	143.00	252.00	200.00
828	128.00	237.00	237.00
829	146.00	146.00	219.00
830	170.00	145.00	255.00
831	 73.00	219.00	  0.00
832	182.00	 73.00	 73.00
833	219.00	146.00	  0.00
834	207.00	163.00	218.00
835	 16.00	199.00	139.00
836	128.00	 55.00	200.00
837	255.00	146.00	255.00
838	 73.00	 36.00	182.00
839	212.00	 36.00	  0.00
840	170.00	  0.00	 85.00
841	128.00	 91.00	 18.00
842	 91.00	 18.00	128.00
843	182.00	  0.00	255.00
844	128.00	164.00	164.00
845	200.00	200.00	200.00
846	  8.00	  0.00	  0.00
847	 42.00	  0.00	 42.00
848	127.00	255.00	  0.00
849	246.00	251.00	115.00
850	 73.00	182.00	255.00
851	164.00	128.00	 91.00
852	182.00	146.00	182.00
853	 42.00	255.00	212.00
854	127.00	109.00	 85.00
855	141.00	137.00	172.00
856	255.00	199.00	 29.00
857	230.00	215.00	236.00
858	184.00	184.00	196.00
859	170.00	109.00	 85.00
860	 94.00	 23.00	166.00
861	 36.00	 73.00	 36.00
862	127.00	  0.00	 42.00
863	164.00	128.00	237.00
864	162.00	154.00	191.00
865	184.00	159.00	  1.00
866	 36.00	255.00	255.00
867	  0.00	146.00	255.00
868	243.00	173.00	 59.00
869	170.00	109.00	212.00
870	255.00	182.00	  0.00
871	200.00	164.00	 55.00
872	124.00	188.00	 47.00
873	250.00	255.00	159.00
874	 33.00	248.00	 30.00
875	165.00	175.00	230.00
876	 73.00	109.00	255.00
877	219.00	146.00	 73.00
878	182.00	219.00	  0.00
879	149.00	149.00	149.00
880	255.00	109.00	255.00
881	200.00	 55.00	 18.00
882	  0.00	  0.00	 42.00
883	164.00	 55.00	128.00
884	182.00	186.00	149.00
885	123.00	 99.00	 55.00
886	  0.00	109.00	 42.00
887	237.00	200.00	237.00
888	127.00	 72.00	 42.00
889	 42.00	255.00	127.00
890	170.00	 72.00	127.00
891	255.00	182.00	 42.00
892	 36.00	 36.00	109.00
893	 84.00	 31.00	103.00
894	 85.00	 72.00	212.00
895	 36.00	219.00	146.00
896	 42.00	145.00	 85.00
897	 18.00	 91.00	237.00
898	128.00	237.00	 18.00
899	 91.00	 55.00	 91.00
900	109.00	182.00	146.00
901	255.00	182.00	146.00
902	146.00	255.00	 73.00
903	219.00	 73.00	  0.00
904	 91.00	128.00	164.00
905	173.00	194.00	230.00
906	127.00	 36.00	  0.00
907	177.00	222.00	193.00
908	 85.00	255.00	 85.00
909	 55.00	237.00	200.00
910	237.00	 55.00	200.00
911	208.00	208.00	208.00
912	109.00	146.00	255.00
913	109.00	 36.00	146.00
914	 36.00	182.00	146.00
915	183.00	241.00	117.00
916	 18.00	164.00	 55.00
