NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
115	  5.00	  5.00	  5.00
116	146.00	219.00	 73.00
117	219.00	 36.00	255.00
118	 18.00	 18.00	 91.00
119	226.00	166.00	173.00
120	169.00	192.00	246.00
121	 55.00	 91.00	164.00
122	109.00	 73.00	 36.00
123	200.00	164.00	 91.00
124	130.00	 99.00	 83.00
125	237.00	237.00	237.00
126	 18.00	 55.00	128.00
127	170.00	145.00	170.00
128	109.00	109.00	  0.00
129	 85.00	  0.00	255.00
130	 73.00	 36.00	 36.00
131	 18.00	200.00	164.00
132	 91.00	164.00	 55.00
133	 91.00	237.00	200.00
134	182.00	 73.00	219.00
135	164.00	 55.00	237.00
136	127.00	 36.00	212.00
137	182.00	219.00	 36.00
138	 85.00	255.00	212.00
139	  0.00	109.00	  0.00
140	255.00	219.00	219.00
141	109.00	182.00	255.00
142	219.00	 73.00	219.00
143	 42.00	218.00	  0.00
144	 84.00	 48.00	185.00
145	170.00	255.00	255.00
146	182.00	109.00	219.00
147	 26.00	133.00	 42.00
148	111.00	201.00	199.00
149	171.00	 80.00	 39.00
150	213.00	238.00	244.00
151	 42.00	255.00	255.00
152	255.00	 36.00	  0.00
153	 65.00	 65.00	 77.00
154	200.00	200.00	200.00
155	109.00	182.00	182.00
156	255.00	 36.00	 42.00
157	212.00	 36.00	255.00
158	  0.00	255.00	168.00
159	255.00	145.00	 42.00
160	  0.00	  0.00	 73.00
161	 37.00	 16.00	 56.00
162	238.00	238.00	238.00
163	212.00	145.00	  0.00
164	219.00	114.00	200.00
165	146.00	182.00	219.00
166	239.00	245.00	214.00
167	 93.00	 85.00	  1.00
168	 48.00	 32.00	153.00
169	242.00	 60.00	225.00
170	127.00	218.00	 85.00
171	 73.00	182.00	 36.00
172	109.00	219.00	109.00
173	188.00	188.00	188.00
174	252.00	150.00	237.00
175	 36.00	  0.00	 73.00
176	  0.00	 72.00	  0.00
177	 18.00	123.00	177.00
178	128.00	128.00	 91.00
179	146.00	 73.00	 73.00
180	  0.00	109.00	127.00
181	214.00	226.00	214.00
182	255.00	255.00	127.00
183	109.00	 36.00	 36.00
184	184.00	223.00	 42.00
185	127.00	  0.00	170.00
186	 40.00	 40.00	 40.00
187	182.00	 36.00	  0.00
188	146.00	 36.00	219.00
189	219.00	  0.00	109.00
190	 85.00	 72.00	255.00
191	 86.00	141.00	142.00
192	146.00	109.00	 73.00
193	154.00	181.00	162.00
194	 55.00	 91.00	 91.00
195	  4.00	  1.00	131.00
196	 38.00	 26.00	 26.00
197	 50.00	 65.00	 17.00
198	 42.00	109.00	 42.00
199	 55.00	164.00	237.00
200	209.00	169.00	187.00
201	 73.00	182.00	219.00
202	 58.00	137.00	 69.00
203	 85.00	 72.00	170.00
204	145.00	145.00	145.00
205	 55.00	200.00	 91.00
206	100.00	100.00	100.00
207	241.00	237.00	189.00
208	 85.00	182.00	212.00
209	219.00	219.00	255.00
210	 55.00	128.00	128.00
211	217.00	214.00	159.00
212	248.00	248.00	248.00
213	125.00	137.00	125.00
214	127.00	145.00	170.00
215	 55.00	 55.00	 55.00
216	255.00	182.00	219.00
217	 55.00	 18.00	 18.00
218	  3.00	117.00	227.00
219	 23.00	 54.00	 50.00
220	188.00	 31.00	 89.00
221	 48.00	 36.00	 36.00
222	 96.00	 16.00	255.00
223	200.00	 55.00	128.00
224	 36.00	219.00	 73.00
225	 65.00	129.00	121.00
226	130.00	 75.00	231.00
227	 18.00	128.00	 91.00
228	219.00	182.00	146.00
229	255.00	109.00	109.00
230	 73.00	255.00	  0.00
231	170.00	109.00	255.00
232	 85.00	255.00	  0.00
233	238.00	220.00	249.00
234	  0.00	255.00	 73.00
235	215.00	 78.00	218.00
236	247.00	126.00	109.00
237	170.00	218.00	255.00
238	  0.00	  0.00	  0.00
239	219.00	  0.00	 73.00
240	255.00	  0.00	 73.00
241	145.00	156.00	 92.00
242	 26.00	 26.00	 38.00
243	 67.00	 55.00	 55.00
244	  0.00	 36.00	 73.00
245	255.00	  0.00	 42.00
246	237.00	 55.00	 55.00
247	 73.00	146.00	146.00
248	 89.00	150.00	  1.00
249	146.00	255.00	219.00
250	212.00	182.00	 42.00
251	 18.00	 91.00	 55.00
252	244.00	244.00	255.00
253	109.00	109.00	219.00
254	  0.00	145.00	170.00
255	255.00	255.00	255.00
256	 97.00	 85.00	 85.00
257	140.00	140.00	140.00
258	220.00	154.00	155.00
259	 36.00	 90.00	 92.00
260	 91.00	 18.00	237.00
261	 36.00	182.00	219.00
262	  0.00	109.00	255.00
263	128.00	200.00	164.00
264	186.00	182.00	131.00
265	237.00	 18.00	 18.00
266	  6.00	  6.00	 18.00
267	108.00	117.00	 83.00
268	255.00	255.00	170.00
269	255.00	 36.00	127.00
270	 91.00	200.00	128.00
271	146.00	  0.00	219.00
272	127.00	109.00	127.00
273	200.00	200.00	164.00
274	  9.00	 68.00	217.00
275	255.00	146.00	146.00
276	255.00	255.00	  0.00
277	170.00	 36.00	212.00
278	174.00	174.00	186.00
279	216.00	204.00	204.00
280	188.00	 22.00	206.00
281	255.00	 36.00	 85.00
282	128.00	164.00	 91.00
283	 85.00	255.00	 42.00
284	  0.00	  0.00	109.00
285	 73.00	219.00	146.00
286	 20.00	223.00	  9.00
287	  0.00	182.00	219.00
288	 27.00	147.00	255.00
289	237.00	 91.00	 91.00
290	 73.00	 36.00	219.00
291	241.00	 10.00	123.00
292	251.00	204.00	229.00
293	 26.00	 38.00	 26.00
294	170.00	182.00	 85.00
295	  0.00	182.00	  0.00
296	120.00	120.00	120.00
297	  0.00	 73.00	255.00
298	200.00	200.00	 55.00
299	212.00	218.00	  0.00
300	127.00	  0.00	127.00
301	127.00	255.00	170.00
302	255.00	219.00	146.00
303	  0.00	  0.00	182.00
304	168.00	 34.00	  3.00
305	128.00	237.00	200.00
306	120.00	129.00	185.00
307	 73.00	219.00	182.00
308	 73.00	182.00	109.00
309	128.00	 18.00	237.00
310	127.00	109.00	 42.00
311	177.00	148.00	131.00
312	 94.00	214.00	156.00
313	100.00	250.00	201.00
314	185.00	119.00	241.00
315	 58.00	  1.00	134.00
316	 55.00	 18.00	128.00
317	125.00	 49.00	 81.00
318	219.00	182.00	255.00
319	127.00	109.00	  0.00
320	255.00	255.00	212.00
321	200.00	 55.00	 91.00
322	255.00	 36.00	212.00
323	255.00	 73.00	  0.00
324	 28.00	 16.00	 16.00
325	 42.00	182.00	 42.00
326	109.00	219.00	  0.00
327	200.00	199.00	122.00
328	182.00	182.00	146.00
329	255.00	146.00	219.00
330	 36.00	 36.00	146.00
331	160.00	 97.00	231.00
332	219.00	109.00	182.00
333	 63.00	  1.00	 31.00
334	255.00	 73.00	109.00
335	182.00	 73.00	255.00
336	 20.00	177.00	 18.00
337	 85.00	 36.00	170.00
338	 42.00	 36.00	255.00
339	164.00	 91.00	200.00
340	 36.00	 73.00	109.00
341	 55.00	128.00	 18.00
342	  0.00	  0.00	  0.00
343	  0.00	255.00	 42.00
344	200.00	 91.00	164.00
345	212.00	145.00	 42.00
346	128.00	128.00	200.00
347	219.00	146.00	 36.00
348	200.00	128.00	128.00
349	 49.00	  0.00	 59.00
350	 73.00	219.00	 73.00
351	 36.00	 36.00	  0.00
352	 73.00	 73.00	 36.00
353	182.00	146.00	109.00
354	  0.00	  0.00	127.00
355	161.00	208.00	168.00
356	249.00	201.00	185.00
357	  0.00	  0.00	170.00
358	237.00	 91.00	 18.00
359	255.00	109.00	255.00
360	 42.00	218.00	 85.00
361	216.00	177.00	228.00
362	 55.00	 55.00	128.00
363	170.00	182.00	212.00
364	 55.00	128.00	164.00
365	153.00	254.00	 77.00
366	 95.00	 95.00	107.00
367	170.00	109.00	170.00
368	212.00	 72.00	255.00
369	108.00	131.00	103.00
370	 66.00	119.00	103.00
371	  0.00	 36.00	 36.00
372	146.00	 73.00	109.00
373	219.00	146.00	219.00
374	 55.00	 18.00	237.00
375	164.00	164.00	176.00
376	114.00	182.00	163.00
377	 18.00	164.00	200.00
378	200.00	 91.00	 91.00
379	248.00	252.00	 13.00
380	  0.00	 36.00	255.00
381	 42.00	109.00	255.00
382	170.00	218.00	 42.00
383	164.00	237.00	164.00
384	 85.00	218.00	170.00
385	 73.00	 73.00	  0.00
386	219.00	219.00	182.00
387	 18.00	 18.00	 18.00
388	172.00	205.00	183.00
389	109.00	146.00	182.00
390	 47.00	 60.00	 55.00
391	 42.00	 72.00	127.00
392	146.00	146.00	255.00
393	170.00	  6.00	182.00
394	219.00	 36.00	109.00
395	237.00	 18.00	200.00
396	 75.00	 87.00	 75.00
397	 73.00	146.00	182.00
398	 73.00	255.00	 73.00
399	 20.00	 20.00	 20.00
400	 70.00	 34.00	 63.00
401	  0.00	109.00	 85.00
402	 42.00	 72.00	 85.00
403	 70.00	101.00	117.00
404	234.00	246.00	234.00
405	 76.00	108.00	 78.00
406	212.00	218.00	127.00
407	219.00	146.00	109.00
408	242.00	127.00	147.00
409	109.00	146.00	219.00
410	237.00	 18.00	 55.00
411	  0.00	  0.00	 85.00
412	 14.00	 76.00	176.00
413	 80.00	 63.00	 82.00
414	237.00	164.00	164.00
415	156.00	171.00	 79.00
416	  0.00	 36.00	  0.00
417	164.00	 55.00	200.00
418	159.00	 33.00	255.00
419	111.00	241.00	111.00
420	109.00	  0.00	109.00
421	 91.00	 18.00	 18.00
422	182.00	 36.00	 73.00
423	 42.00	218.00	170.00
424	 85.00	145.00	212.00
425	  0.00	219.00	  0.00
426	219.00	109.00	  0.00
427	234.00	234.00	246.00
428	146.00	 73.00	146.00
429	 97.00	 54.00	 74.00
430	106.00	 61.00	 42.00
431	255.00	218.00	127.00
432	 22.00	255.00	 61.00
433	182.00	219.00	182.00
434	109.00	219.00	 36.00
435	127.00	 36.00	255.00
436	128.00	237.00	 91.00
437	  0.00	255.00	170.00
438	  0.00	182.00	170.00
439	 30.00	116.00	 11.00
440	212.00	  0.00	127.00
441	255.00	109.00	127.00
442	109.00	 73.00	182.00
443	237.00	234.00	236.00
444	 46.00	 58.00	 46.00
445	219.00	146.00	146.00
446	134.00	117.00	114.00
447	 42.00	218.00	212.00
448	182.00	 36.00	109.00
449	135.00	135.00	147.00
450	228.00	228.00	228.00
451	139.00	 70.00	115.00
452	224.00	224.00	236.00
453	164.00	 55.00	 91.00
454	146.00	  0.00	 36.00
455	175.00	204.00	143.00
456	220.00	 43.00	159.00
457	127.00	 72.00	255.00
458	117.00	184.00	116.00
459	 55.00	128.00	237.00
460	 85.00	218.00	127.00
461	  0.00	146.00	182.00
462	128.00	 18.00	 91.00
463	255.00	109.00	146.00
464	170.00	109.00	127.00
465	  0.00	255.00	212.00
466	146.00	  0.00	255.00
467	219.00	219.00	 73.00
468	128.00	164.00	128.00
469	  6.00	170.00	 97.00
470	202.00	249.00	223.00
471	127.00	 36.00	127.00
472	 91.00	164.00	200.00
473	237.00	 55.00	 18.00
474	255.00	145.00	212.00
475	 85.00	145.00	 42.00
476	255.00	  0.00	182.00
477	  3.00	220.00	173.00
478	128.00	200.00	237.00
479	182.00	  0.00	182.00
480	182.00	 73.00	 36.00
481	164.00	 91.00	 91.00
482	 91.00	 91.00	164.00
483	157.00	251.00	 24.00
484	212.00	218.00	 85.00
485	170.00	255.00	127.00
486	200.00	 18.00	 55.00
487	128.00	 18.00	164.00
488	127.00	182.00	170.00
489	 42.00	182.00	 85.00
490	127.00	218.00	 42.00
491	 42.00	109.00	  0.00
492	255.00	 72.00	255.00
493	222.00	252.00	 41.00
494	109.00	182.00	 36.00
495	  0.00	145.00	127.00
496	 20.00	 20.00	 20.00
497	164.00	 91.00	 55.00
498	219.00	 36.00	146.00
499	182.00	 73.00	146.00
500	174.00	231.00	211.00
501	 86.00	101.00	104.00
502	 36.00	146.00	 36.00
503	 15.00	 15.00	 15.00
504	 36.00	182.00	255.00
505	255.00	219.00	255.00
506	 26.00	203.00	237.00
507	 10.00	  5.00	225.00
508	105.00	105.00	117.00
509	 73.00	255.00	109.00
510	161.00	149.00	130.00
511	  0.00	 36.00	212.00
512	 36.00	  0.00	219.00
513	200.00	164.00	128.00
514	 91.00	237.00	237.00
515	 85.00	  0.00	  0.00
516	146.00	  0.00	 73.00
517	109.00	  0.00	  0.00
518	110.00	149.00	194.00
519	 18.00	 55.00	200.00
520	237.00	237.00	164.00
521	200.00	128.00	 18.00
522	 36.00	146.00	109.00
523	  0.00	182.00	255.00
524	 36.00	182.00	  0.00
525	170.00	  0.00	212.00
526	133.00	 36.00	130.00
527	253.00	 14.00	 19.00
528	246.00	234.00	234.00
529	240.00	240.00	240.00
530	 75.00	  1.00	 51.00
531	111.00	 79.00	 44.00
532	250.00	250.00	250.00
533	188.00	 60.00	 59.00
534	212.00	182.00	170.00
535	255.00	218.00	212.00
536	219.00	255.00	  0.00
537	 55.00	128.00	200.00
538	 98.00	 88.00	 51.00
539	 40.00	 40.00	 40.00
540	164.00	164.00	 18.00
541	219.00	 36.00	219.00
542	237.00	200.00	 91.00
543	 11.00	241.00	 99.00
544	182.00	 73.00	109.00
545	158.00	156.00	 37.00
546	 55.00	200.00	164.00
547	146.00	255.00	109.00
548	 85.00	 72.00	 85.00
549	130.00	130.00	130.00
550	 94.00	107.00	163.00
551	  0.00	 36.00	255.00
552	200.00	 91.00	128.00
553	255.00	 36.00	 73.00
554	156.00	114.00	124.00
555	 73.00	  0.00	 73.00
556	 42.00	 36.00	 85.00
557	  0.00	 36.00	127.00
558	 36.00	  0.00	109.00
559	219.00	236.00	190.00
560	210.00	210.00	210.00
561	128.00	237.00	 55.00
562	 85.00	 85.00	 85.00
563	 85.00	182.00	 85.00
564	109.00	255.00	109.00
565	  0.00	  0.00	212.00
566	118.00	 50.00	 84.00
567	 40.00	 77.00	 88.00
568	 16.00	 16.00	 28.00
569	200.00	 55.00	200.00
570	164.00	128.00	 55.00
571	 55.00	200.00	 55.00
572	255.00	  0.00	255.00
573	255.00	233.00	193.00
574	  0.00	 73.00	 36.00
575	200.00	 18.00	237.00
576	237.00	 18.00	164.00
577	242.00	 67.00	112.00
578	115.00	  4.00	231.00
579	171.00	236.00	162.00
580	 36.00	 73.00	255.00
581	  0.00	 36.00	109.00
582	 36.00	255.00	  0.00
583	 34.00	253.00	250.00
584	 36.00	219.00	255.00
585	255.00	219.00	 73.00
586	109.00	146.00	 73.00
587	180.00	180.00	180.00
588	127.00	182.00	  0.00
589	128.00	 55.00	237.00
590	255.00	 73.00	182.00
591	200.00	215.00	169.00
592	164.00	 55.00	 18.00
593	127.00	115.00	115.00
594	219.00	 68.00	251.00
595	146.00	109.00	255.00
596	 69.00	 69.00	 69.00
597	 86.00	 93.00	 49.00
598	 18.00	 91.00	164.00
599	202.00	146.00	140.00
600	156.00	158.00	154.00
601	124.00	 80.00	116.00
602	255.00	182.00	 85.00
603	237.00	 55.00	 91.00
604	 85.00	 36.00	127.00
605	146.00	 36.00	  0.00
606	157.00	150.00	167.00
607	255.00	145.00	  0.00
608	 94.00	 87.00	144.00
609	  0.00	 72.00	170.00
610	127.00	  0.00	212.00
611	255.00	219.00	  0.00
612	237.00	128.00	200.00
613	128.00	128.00	 55.00
614	 85.00	255.00	255.00
615	 51.00	 71.00	 65.00
616	128.00	128.00	164.00
617	231.00	205.00	168.00
618	109.00	109.00	146.00
619	  0.00	255.00	146.00
620	 73.00	 36.00	109.00
621	164.00	 18.00	 55.00
622	255.00	 72.00	 85.00
623	164.00	 18.00	 91.00
624	 73.00	 36.00	255.00
625	255.00	 36.00	  0.00
626	 42.00	 72.00	212.00
627	 67.00	238.00	147.00
628	 18.00	164.00	 91.00
629	 91.00	 91.00	237.00
630	  3.00	 43.00	242.00
631	 73.00	  0.00	219.00
632	127.00	 36.00	 85.00
633	120.00	122.00	168.00
634	  0.00	109.00	182.00
635	  0.00	146.00	  0.00
636	 85.00	218.00	212.00
637	 36.00	109.00	219.00
638	128.00	 55.00	164.00
639	237.00	 91.00	237.00
640	244.00	234.00	255.00
641	200.00	128.00	 55.00
642	 18.00	 55.00	 91.00
643	212.00	 72.00	170.00
644	  0.00	219.00	 73.00
645	  0.00	109.00	170.00
646	182.00	182.00	 36.00
647	212.00	182.00	 85.00
648	127.00	 72.00	 85.00
649	212.00	109.00	127.00
650	 25.00	 27.00	 68.00
651	 20.00	102.00	 55.00
652	 42.00	 36.00	170.00
653	 53.00	 42.00	 41.00
654	182.00	  0.00	 36.00
655	 55.00	164.00	128.00
656	170.00	144.00	162.00
657	 85.00	109.00	 85.00
658	  0.00	100.00	 86.00
659	 55.00	 18.00	 91.00
660	109.00	  0.00	 73.00
661	255.00	145.00	 85.00
662	255.00	 73.00	 73.00
663	 42.00	182.00	170.00
664	195.00	195.00	 78.00
665	 85.00	182.00	  0.00
666	200.00	164.00	237.00
667	226.00	214.00	214.00
668	204.00	216.00	204.00
669	105.00	117.00	105.00
670	135.00	147.00	135.00
671	164.00	164.00	 91.00
672	113.00	 98.00	 98.00
673	219.00	 73.00	182.00
674	200.00	 91.00	 55.00
675	 18.00	 18.00	 55.00
676	182.00	 36.00	182.00
677	  0.00	255.00	255.00
678	212.00	109.00	212.00
679	109.00	 73.00	 73.00
680	170.00	 36.00	 42.00
681	  0.00	182.00	127.00
682	127.00	109.00	170.00
683	141.00	 29.00	227.00
684	 36.00	146.00	146.00
685	132.00	199.00	180.00
686	 35.00	 35.00	 35.00
687	200.00	237.00	 91.00
688	187.00	207.00	252.00
689	170.00	182.00	 42.00
690	 36.00	 73.00	 73.00
691	178.00	178.00	178.00
692	237.00	200.00	200.00
693	  0.00	  0.00	170.00
694	 32.00	  6.00	 11.00
695	  0.00	145.00	  0.00
696	  0.00	218.00	127.00
697	 36.00	 36.00	182.00
698	216.00	222.00	176.00
699	 73.00	 36.00	 73.00
700	  0.00	  0.00	  8.00
701	 87.00	 75.00	 75.00
702	126.00	205.00	 16.00
703	164.00	200.00	164.00
704	 85.00	 96.00	131.00
705	255.00	146.00	 73.00
706	 55.00	128.00	 55.00
707	237.00	200.00	 18.00
708	182.00	 73.00	182.00
709	109.00	146.00	 36.00
710	146.00	 73.00	255.00
711	182.00	  0.00	219.00
712	219.00	109.00	219.00
713	146.00	146.00	  0.00
714	 55.00	 18.00	164.00
715	164.00	200.00	128.00
716	200.00	200.00	237.00
717	183.00	115.00	148.00
718	181.00	239.00	190.00
719	 89.00	 89.00	 89.00
720	157.00	145.00	145.00
721	219.00	 36.00	 73.00
722	182.00	146.00	  0.00
723	  0.00	109.00	109.00
724	 50.00	 50.00	 50.00
725	 73.00	  0.00	  0.00
726	 73.00	 73.00	146.00
727	255.00	218.00	  0.00
728	146.00	255.00	146.00
729	128.00	164.00	237.00
730	109.00	 73.00	146.00
731	 55.00	 91.00	 55.00
732	170.00	145.00	  0.00
733	 36.00	146.00	  0.00
734	109.00	146.00	  0.00
735	  4.00	 55.00	 76.00
736	181.00	157.00	126.00
737	  0.00	145.00	255.00
738	237.00	237.00	 18.00
739	119.00	119.00	119.00
740	 25.00	 25.00	 91.00
741	 18.00	 18.00	237.00
742	128.00	140.00	 95.00
743	182.00	219.00	146.00
744	109.00	 73.00	  0.00
745	 91.00	200.00	 55.00
746	 73.00	146.00	  0.00
747	215.00	215.00	215.00
748	 55.00	164.00	 18.00
749	255.00	 72.00	212.00
750	  0.00	218.00	 85.00
751	  0.00	182.00	182.00
752	219.00	182.00	219.00
753	 18.00	  6.00	  6.00
754	  0.00	 72.00	  0.00
755	  6.00	 18.00	  6.00
756	 42.00	218.00	 42.00
757	  0.00	218.00	255.00
758	164.00	200.00	 55.00
759	255.00	255.00	 42.00
760	 91.00	164.00	128.00
761	147.00	135.00	135.00
762	255.00	 50.00	192.00
763	200.00	220.00	196.00
764	170.00	  0.00	127.00
765	170.00	 72.00	 85.00
766	 36.00	 36.00	219.00
767	220.00	220.00	220.00
768	 18.00	128.00	 18.00
769	 35.00	 41.00	 23.00
770	 58.00	 46.00	 46.00
771	 65.00	 77.00	 65.00
772	  0.00	  0.00	 36.00
773	 91.00	 55.00	200.00
774	  0.00	 73.00	109.00
775	 36.00	109.00	255.00
776	219.00	 73.00	146.00
777	 55.00	237.00	 18.00
778	 36.00	182.00	 36.00
779	237.00	237.00	200.00
780	 75.00	 75.00	 87.00
781	128.00	 55.00	 55.00
782	237.00	161.00	210.00
783	170.00	145.00	 42.00
784	164.00	 18.00	164.00
785	255.00	218.00	170.00
786	170.00	182.00	170.00
787	 55.00	 55.00	164.00
788	164.00	237.00	237.00
789	 16.00	 28.00	 16.00
790	170.00	  0.00	 42.00
791	 42.00	 36.00	  0.00
792	 18.00	164.00	164.00
793	203.00	132.00	171.00
794	144.00	  9.00	119.00
795	128.00	164.00	 18.00
796	200.00	 55.00	 55.00
797	 73.00	146.00	 36.00
798	127.00	218.00	212.00
799	255.00	146.00	109.00
800	 91.00	 91.00	128.00
801	 91.00	237.00	164.00
802	170.00	255.00	 42.00
803	182.00	182.00	182.00
804	 80.00	 86.00	121.00
805	 85.00	  0.00	212.00
806	171.00	169.00	127.00
807	 79.00	 79.00	 79.00
808	 91.00	164.00	237.00
809	  0.00	146.00	219.00
810	 85.00	  0.00	170.00
811	170.00	 72.00	255.00
812	 91.00	200.00	 91.00
813	219.00	182.00	109.00
814	 91.00	128.00	200.00
815	 91.00	200.00	200.00
816	106.00	250.00	 46.00
817	146.00	 73.00	 36.00
818	212.00	218.00	170.00
819	170.00	255.00	  0.00
820	 84.00	135.00	 79.00
821	212.00	  0.00	  0.00
822	 18.00	237.00	164.00
823	 80.00	 80.00	 80.00
824	255.00	 73.00	146.00
825	 42.00	182.00	127.00
826	219.00	  0.00	255.00
827	251.00	124.00	 77.00
828	  0.00	255.00	127.00
829	200.00	128.00	200.00
830	 85.00	109.00	 42.00
831	151.00	120.00	 99.00
832	109.00	 36.00	109.00
833	212.00	 36.00	 85.00
834	 95.00	107.00	 95.00
835	 85.00	218.00	 42.00
836	 36.00	 36.00	 73.00
837	170.00	218.00	 85.00
838	  0.00	109.00	219.00
839	100.00	110.00	111.00
840	255.00	145.00	170.00
841	 36.00	109.00	146.00
842	219.00	255.00	109.00
843	237.00	164.00	 91.00
844	 36.00	  0.00	 36.00
845	219.00	255.00	219.00
846	 74.00	202.00	184.00
847	255.00	 73.00	219.00
848	109.00	219.00	182.00
849	 18.00	 18.00	164.00
850	255.00	182.00	 36.00
851	118.00	167.00	191.00
852	 55.00	 91.00	237.00
853	 55.00	 62.00	178.00
854	109.00	 36.00	219.00
855	 55.00	 55.00	 67.00
856	 90.00	 90.00	 90.00
857	170.00	218.00	127.00
858	197.00	215.00	215.00
859	109.00	109.00	 36.00
860	  0.00	109.00	  0.00
861	140.00	 44.00	 53.00
862	200.00	164.00	200.00
863	205.00	111.00	 18.00
864	212.00	255.00	212.00
865	 93.00	  1.00	  3.00
866	148.00	118.00	185.00
867	 42.00	 36.00	 42.00
868	237.00	 91.00	 55.00
869	 18.00	164.00	 18.00
870	145.00	145.00	157.00
871	 91.00	237.00	 18.00
872	107.00	 66.00	133.00
873	 55.00	 91.00	128.00
874	237.00	164.00	200.00
875	 73.00	109.00	  0.00
876	198.00	198.00	198.00
877	219.00	255.00	146.00
878	 91.00	 55.00	 18.00
879	 91.00	 91.00	 55.00
880	255.00	218.00	255.00
881	137.00	140.00	197.00
882	 73.00	  0.00	146.00
883	 55.00	164.00	164.00
884	 42.00	145.00	 42.00
885	190.00	128.00	 57.00
886	 73.00	 73.00	109.00
887	 62.00	 68.00	 51.00
888	 19.00	255.00	222.00
889	165.00	134.00	207.00
890	127.00	109.00	212.00
891	109.00	182.00	109.00
892	 18.00	200.00	128.00
893	146.00	182.00	  0.00
894	 28.00	196.00	184.00
895	182.00	 36.00	219.00
896	 18.00	237.00	 18.00
897	255.00	182.00	  0.00
898	170.00	 72.00	212.00
899	212.00	218.00	255.00
900	 73.00	  0.00	182.00
901	235.00	235.00	235.00
902	  0.00	109.00	212.00
903	162.00	208.00	122.00
904	 33.00	 66.00	 51.00
905	 91.00	 55.00	 55.00
906	 85.00	 61.00	255.00
907	128.00	 91.00	128.00
908	 25.00	 25.00	 25.00
