NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
110	 36.00	182.00	182.00
111	 36.00	182.00	219.00
112	 36.00	182.00	255.00
113	 36.00	219.00	  0.00
114	 36.00	219.00	 36.00
115	 36.00	219.00	 73.00
116	 36.00	219.00	109.00
117	 36.00	219.00	146.00
118	 36.00	219.00	182.00
119	 36.00	219.00	219.00
120	 36.00	219.00	255.00
121	 36.00	255.00	  0.00
122	 36.00	255.00	 36.00
123	 36.00	255.00	 73.00
124	 36.00	255.00	109.00
125	 36.00	255.00	146.00
126	 36.00	255.00	182.00
127	 36.00	255.00	219.00
128	 36.00	255.00	255.00
129	 73.00	  0.00	  0.00
130	 73.00	  0.00	 36.00
131	 73.00	  0.00	 73.00
132	 73.00	  0.00	109.00
133	 73.00	  0.00	146.00
134	 73.00	  0.00	182.00
135	 73.00	  0.00	219.00
136	 73.00	  0.00	255.00
137	 73.00	 36.00	  0.00
138	 73.00	 36.00	 36.00
139	 73.00	 36.00	 73.00
140	 73.00	 36.00	109.00
141	 73.00	 36.00	146.00
142	 73.00	 36.00	182.00
143	 73.00	 36.00	219.00
144	 73.00	 36.00	255.00
145	 73.00	 73.00	  0.00
146	 73.00	 73.00	 36.00
147	 73.00	 73.00	 73.00
148	 73.00	 73.00	109.00
149	 73.00	 73.00	146.00
150	 73.00	 73.00	182.00
151	 73.00	 73.00	219.00
152	 73.00	 73.00	255.00
153	 73.00	109.00	  0.00
154	 73.00	109.00	 36.00
155	 73.00	109.00	 73.00
156	 73.00	109.00	109.00
157	 73.00	109.00	146.00
158	 73.00	109.00	182.00
159	 73.00	109.00	219.00
160	 73.00	109.00	255.00
161	 73.00	146.00	  0.00
162	 73.00	146.00	 36.00
163	 73.00	146.00	 73.00
164	 73.00	146.00	109.00
165	 73.00	146.00	146.00
166	 73.00	146.00	182.00
167	 73.00	146.00	219.00
168	 73.00	146.00	255.00
169	 73.00	182.00	  0.00
170	 73.00	182.00	 36.00
171	 73.00	182.00	 73.00
172	 73.00	182.00	109.00
173	 73.00	182.00	146.00
174	 73.00	182.00	182.00
175	 73.00	182.00	219.00
176	 73.00	182.00	255.00
177	 73.00	219.00	  0.00
178	 73.00	219.00	 36.00
179	 73.00	219.00	 73.00
180	 73.00	219.00	109.00
181	 73.00	219.00	146.00
182	 73.00	219.00	182.00
183	 73.00	219.00	219.00
184	 73.00	219.00	255.00
185	 73.00	255.00	  0.00
186	 73.00	255.00	 36.00
187	 73.00	255.00	 73.00
188	 73.00	255.00	109.00
189	 73.00	255.00	146.00
190	 73.00	255.00	182.00
191	 73.00	255.00	219.00
192	 73.00	255.00	255.00
193	109.00	  0.00	  0.00
194	109.00	  0.00	 36.00
195	109.00	  0.00	 73.00
196	109.00	  0.00	109.00
197	109.00	  0.00	146.00
198	109.00	  0.00	182.00
199	109.00	  0.00	219.00
200	109.00	  0.00	255.00
201	109.00	 36.00	  0.00
202	109.00	 36.00	 36.00
203	109.00	 36.00	 73.00
204	109.00	 36.00	109.00
205	109.00	 36.00	146.00
206	109.00	 36.00	182.00
207	109.00	 36.00	219.00
208	109.00	 36.00	255.00
209	109.00	 73.00	  0.00
210	109.00	 73.00	 36.00
211	109.00	 73.00	 73.00
212	109.00	 73.00	109.00
213	109.00	 73.00	146.00
214	109.00	 73.00	182.00
215	109.00	 73.00	219.00
216	109.00	 73.00	255.00
217	109.00	109.00	  0.00
218	109.00	109.00	 36.00
219	109.00	109.00	 73.00
220	109.00	109.00	109.00
221	109.00	109.00	146.00
222	109.00	109.00	182.00
223	109.00	109.00	219.00
224	109.00	109.00	255.00
225	109.00	146.00	  0.00
226	109.00	146.00	 36.00
227	109.00	146.00	 73.00
228	109.00	146.00	109.00
229	109.00	146.00	146.00
230	109.00	146.00	182.00
231	109.00	146.00	219.00
232	109.00	146.00	255.00
233	109.00	182.00	  0.00
234	109.00	182.00	 36.00
235	109.00	182.00	 73.00
236	109.00	182.00	109.00
237	109.00	182.00	146.00
238	109.00	182.00	182.00
239	109.00	182.00	219.00
240	109.00	182.00	255.00
241	109.00	219.00	  0.00
242	109.00	219.00	 36.00
243	109.00	219.00	 73.00
244	109.00	219.00	109.00
245	109.00	219.00	146.00
246	109.00	219.00	182.00
247	109.00	219.00	219.00
248	109.00	219.00	255.00
249	109.00	255.00	  0.00
250	109.00	255.00	 36.00
251	109.00	255.00	 73.00
252	109.00	255.00	109.00
253	109.00	255.00	146.00
254	109.00	255.00	182.00
255	109.00	255.00	219.00
256	109.00	255.00	255.00
257	146.00	  0.00	  0.00
258	146.00	  0.00	 36.00
259	146.00	  0.00	 73.00
260	146.00	  0.00	109.00
261	146.00	  0.00	146.00
262	146.00	  0.00	182.00
263	146.00	  0.00	219.00
264	146.00	  0.00	255.00
265	146.00	 36.00	  0.00
266	146.00	 36.00	 36.00
267	146.00	 36.00	 73.00
268	146.00	 36.00	109.00
269	146.00	 36.00	146.00
270	146.00	 36.00	182.00
271	146.00	 36.00	219.00
272	146.00	 36.00	255.00
273	146.00	 73.00	  0.00
274	146.00	 73.00	 36.00
275	146.00	 73.00	 73.00
276	146.00	 73.00	109.00
277	146.00	 73.00	146.00
278	146.00	 73.00	182.00
279	146.00	 73.00	219.00
280	146.00	 73.00	255.00
281	146.00	109.00	  0.00
282	146.00	109.00	 36.00
283	146.00	109.00	 73.00
284	146.00	109.00	109.00
285	146.00	109.00	146.00
286	146.00	109.00	182.00
287	146.00	109.00	219.00
288	146.00	109.00	255.00
289	146.00	146.00	  0.00
290	146.00	146.00	 36.00
291	146.00	146.00	 73.00
292	146.00	146.00	109.00
293	146.00	146.00	146.00
294	146.00	146.00	182.00
295	146.00	146.00	219.00
296	146.00	146.00	255.00
297	146.00	182.00	  0.00
298	146.00	182.00	 36.00
299	146.00	182.00	 73.00
300	146.00	182.00	109.00
301	146.00	182.00	146.00
302	146.00	182.00	182.00
303	146.00	182.00	219.00
304	146.00	182.00	255.00
305	146.00	219.00	  0.00
306	146.00	219.00	 36.00
307	146.00	219.00	 73.00
308	146.00	219.00	109.00
309	146.00	219.00	146.00
310	146.00	219.00	182.00
311	146.00	219.00	219.00
312	146.00	219.00	255.00
313	146.00	255.00	  0.00
314	146.00	255.00	 36.00
315	146.00	255.00	 73.00
316	146.00	255.00	109.00
317	146.00	255.00	146.00
318	146.00	255.00	182.00
319	146.00	255.00	219.00
320	146.00	255.00	255.00
321	182.00	  0.00	  0.00
322	182.00	  0.00	 36.00
323	182.00	  0.00	 73.00
324	182.00	  0.00	109.00
325	182.00	  0.00	146.00
326	182.00	  0.00	182.00
327	182.00	  0.00	219.00
328	182.00	  0.00	255.00
329	182.00	 36.00	  0.00
330	182.00	 36.00	 36.00
331	182.00	 36.00	 73.00
332	182.00	 36.00	109.00
333	182.00	 36.00	146.00
334	182.00	 36.00	182.00
335	182.00	 36.00	219.00
336	182.00	 36.00	255.00
337	182.00	 73.00	  0.00
338	182.00	 73.00	 36.00
339	182.00	 73.00	 73.00
340	182.00	 73.00	109.00
341	182.00	 73.00	146.00
342	182.00	 73.00	182.00
343	182.00	 73.00	219.00
344	182.00	 73.00	255.00
345	182.00	109.00	  0.00
346	182.00	109.00	 36.00
347	182.00	109.00	 73.00
348	182.00	109.00	109.00
349	182.00	109.00	146.00
350	182.00	109.00	182.00
351	182.00	109.00	219.00
352	182.00	109.00	255.00
353	182.00	146.00	  0.00
354	182.00	146.00	 36.00
355	182.00	146.00	 73.00
356	182.00	146.00	109.00
357	182.00	146.00	146.00
358	182.00	146.00	182.00
359	182.00	146.00	219.00
360	182.00	146.00	255.00
361	182.00	182.00	  0.00
362	182.00	182.00	 36.00
363	182.00	182.00	 73.00
364	182.00	182.00	109.00
365	182.00	182.00	146.00
366	182.00	182.00	182.00
367	182.00	182.00	219.00
368	182.00	182.00	255.00
369	182.00	219.00	  0.00
370	182.00	219.00	 36.00
371	182.00	219.00	 73.00
372	182.00	219.00	109.00
373	182.00	219.00	146.00
374	182.00	219.00	182.00
375	182.00	219.00	219.00
376	182.00	219.00	255.00
377	182.00	255.00	  0.00
378	182.00	255.00	 36.00
379	182.00	255.00	 73.00
380	182.00	255.00	109.00
381	182.00	255.00	146.00
382	182.00	255.00	182.00
383	182.00	255.00	219.00
384	182.00	255.00	255.00
385	219.00	  0.00	  0.00
386	219.00	  0.00	 36.00
387	219.00	  0.00	 73.00
388	219.00	  0.00	109.00
389	219.00	  0.00	146.00
390	219.00	  0.00	182.00
391	219.00	  0.00	219.00
392	219.00	  0.00	255.00
393	219.00	 36.00	  0.00
394	219.00	 36.00	 36.00
395	219.00	 36.00	 73.00
396	219.00	 36.00	109.00
397	219.00	 36.00	146.00
398	219.00	 36.00	182.00
399	219.00	 36.00	219.00
400	219.00	 36.00	255.00
401	219.00	 73.00	  0.00
402	219.00	 73.00	 36.00
403	219.00	 73.00	 73.00
404	219.00	 73.00	109.00
405	219.00	 73.00	146.00
406	219.00	 73.00	182.00
407	219.00	 73.00	219.00
408	219.00	 73.00	255.00
409	219.00	109.00	  0.00
410	219.00	109.00	 36.00
411	219.00	109.00	 73.00
412	219.00	109.00	109.00
413	219.00	109.00	146.00
414	219.00	109.00	182.00
415	219.00	109.00	219.00
416	219.00	109.00	255.00
417	219.00	146.00	  0.00
418	219.00	146.00	 36.00
419	219.00	146.00	 73.00
420	219.00	146.00	109.00
421	219.00	146.00	146.00
422	219.00	146.00	182.00
423	219.00	146.00	219.00
424	219.00	146.00	255.00
425	219.00	182.00	  0.00
426	219.00	182.00	 36.00
427	219.00	182.00	 73.00
428	219.00	182.00	109.00
429	219.00	182.00	146.00
430	219.00	182.00	182.00
431	219.00	182.00	219.00
432	219.00	182.00	255.00
433	219.00	219.00	  0.00
434	219.00	219.00	 36.00
435	219.00	219.00	 73.00
436	219.00	219.00	109.00
437	219.00	219.00	146.00
438	219.00	219.00	182.00
439	219.00	219.00	219.00
440	219.00	219.00	255.00
441	219.00	255.00	  0.00
442	219.00	255.00	 36.00
443	219.00	255.00	 73.00
444	219.00	255.00	109.00
445	219.00	255.00	146.00
446	219.00	255.00	182.00
447	219.00	255.00	219.00
448	219.00	255.00	255.00
449	255.00	  0.00	  0.00
450	255.00	  0.00	 36.00
451	255.00	  0.00	 73.00
452	255.00	  0.00	109.00
453	255.00	  0.00	146.00
454	255.00	  0.00	182.00
455	255.00	  0.00	219.00
456	255.00	  0.00	255.00
457	255.00	 36.00	  0.00
458	255.00	 36.00	 36.00
459	255.00	 36.00	 73.00
460	255.00	 36.00	109.00
461	255.00	 36.00	146.00
462	255.00	 36.00	182.00
463	255.00	 36.00	219.00
464	255.00	 36.00	255.00
465	255.00	 73.00	  0.00
466	255.00	 73.00	 36.00
467	255.00	 73.00	 73.00
468	255.00	 73.00	109.00
469	255.00	 73.00	146.00
470	255.00	 73.00	182.00
471	255.00	 73.00	219.00
472	255.00	 73.00	255.00
473	255.00	109.00	  0.00
474	255.00	109.00	 36.00
475	255.00	109.00	 73.00
476	255.00	109.00	109.00
477	255.00	109.00	146.00
478	255.00	109.00	182.00
479	255.00	109.00	219.00
480	255.00	109.00	255.00
481	255.00	146.00	  0.00
482	255.00	146.00	 36.00
483	255.00	146.00	 73.00
484	255.00	146.00	109.00
485	255.00	146.00	146.00
486	255.00	146.00	182.00
487	255.00	146.00	219.00
488	255.00	146.00	255.00
489	255.00	182.00	  0.00
490	255.00	182.00	 36.00
491	255.00	182.00	 73.00
492	255.00	182.00	109.00
493	255.00	182.00	146.00
494	255.00	182.00	182.00
495	255.00	182.00	219.00
496	255.00	182.00	255.00
497	255.00	219.00	  0.00
498	255.00	219.00	 36.00
499	255.00	219.00	 73.00
500	255.00	219.00	109.00
501	255.00	219.00	146.00
502	255.00	219.00	182.00
503	255.00	219.00	219.00
504	255.00	219.00	255.00
505	255.00	255.00	  0.00
506	255.00	255.00	 36.00
507	255.00	255.00	 73.00
508	255.00	255.00	109.00
509	255.00	255.00	146.00
510	255.00	255.00	182.00
511	255.00	255.00	219.00
512	255.00	255.00	255.00
513	 18.00	 18.00	 18.00
514	 18.00	 18.00	 55.00
515	 18.00	 18.00	 91.00
516	 18.00	 18.00	128.00
517	 18.00	 18.00	164.00
518	 18.00	 18.00	200.00
519	 18.00	 18.00	237.00
520	 18.00	 55.00	 18.00
521	 18.00	 55.00	 55.00
522	 18.00	 55.00	 91.00
523	 18.00	 55.00	128.00
524	 18.00	 55.00	164.00
525	 18.00	 55.00	200.00
526	 18.00	 55.00	237.00
527	 18.00	 91.00	 18.00
528	 18.00	 91.00	 55.00
529	 18.00	 91.00	 91.00
530	 18.00	 91.00	128.00
531	 18.00	 91.00	164.00
532	 18.00	 91.00	200.00
533	 18.00	 91.00	237.00
534	 18.00	128.00	 18.00
535	 18.00	128.00	 55.00
536	 18.00	128.00	 91.00
537	 18.00	128.00	128.00
538	 18.00	128.00	164.00
539	 18.00	128.00	200.00
540	 18.00	128.00	237.00
541	 18.00	164.00	 18.00
542	 18.00	164.00	 55.00
543	 18.00	164.00	 91.00
544	 18.00	164.00	128.00
545	 18.00	164.00	164.00
546	 18.00	164.00	200.00
547	 18.00	164.00	237.00
548	 18.00	200.00	 18.00
549	 18.00	200.00	 55.00
550	 18.00	200.00	 91.00
551	 18.00	200.00	128.00
552	 18.00	200.00	164.00
553	 18.00	200.00	200.00
554	 18.00	200.00	237.00
555	 18.00	237.00	 18.00
556	 18.00	237.00	 55.00
557	 18.00	237.00	 91.00
558	 18.00	237.00	128.00
559	 18.00	237.00	164.00
560	 18.00	237.00	200.00
561	 18.00	237.00	237.00
562	 55.00	 18.00	 18.00
563	 55.00	 18.00	 55.00
564	 55.00	 18.00	 91.00
565	 55.00	 18.00	128.00
566	 55.00	 18.00	164.00
567	 55.00	 18.00	200.00
568	 55.00	 18.00	237.00
569	 55.00	 55.00	 18.00
570	 55.00	 55.00	 55.00
571	 55.00	 55.00	 91.00
572	 55.00	 55.00	128.00
573	 55.00	 55.00	164.00
574	 55.00	 55.00	200.00
575	 55.00	 55.00	237.00
576	 55.00	 91.00	 18.00
577	 55.00	 91.00	 55.00
578	 55.00	 91.00	 91.00
579	 55.00	 91.00	128.00
580	 55.00	 91.00	164.00
581	 55.00	 91.00	200.00
582	 55.00	 91.00	237.00
583	 55.00	128.00	 18.00
584	 55.00	128.00	 55.00
585	 55.00	128.00	 91.00
586	 55.00	128.00	128.00
587	 55.00	128.00	164.00
588	 55.00	128.00	200.00
589	 55.00	128.00	237.00
590	 55.00	164.00	 18.00
591	 55.00	164.00	 55.00
592	 55.00	164.00	 91.00
593	 55.00	164.00	128.00
594	 55.00	164.00	164.00
595	 55.00	164.00	200.00
596	 55.00	164.00	237.00
597	 55.00	200.00	 18.00
598	 55.00	200.00	 55.00
599	 55.00	200.00	 91.00
600	 55.00	200.00	128.00
601	 55.00	200.00	164.00
602	 55.00	200.00	200.00
603	 55.00	200.00	237.00
604	 55.00	237.00	 18.00
605	 55.00	237.00	 55.00
606	 55.00	237.00	 91.00
607	 55.00	237.00	128.00
608	 55.00	237.00	164.00
609	 55.00	237.00	200.00
610	 55.00	237.00	237.00
611	 91.00	 18.00	 18.00
612	 91.00	 18.00	 55.00
613	 91.00	 18.00	 91.00
614	 91.00	 18.00	128.00
615	 91.00	 18.00	164.00
616	 91.00	 18.00	200.00
617	 91.00	 18.00	237.00
618	 91.00	 55.00	 18.00
619	 91.00	 55.00	 55.00
620	 91.00	 55.00	 91.00
621	 91.00	 55.00	128.00
622	 91.00	 55.00	164.00
623	 91.00	 55.00	200.00
624	 91.00	 55.00	237.00
625	 91.00	 91.00	 18.00
626	 91.00	 91.00	 55.00
627	 91.00	 91.00	 91.00
628	 91.00	 91.00	128.00
629	 91.00	 91.00	164.00
630	 91.00	 91.00	200.00
631	 91.00	 91.00	237.00
632	 91.00	128.00	 18.00
633	 91.00	128.00	 55.00
634	 91.00	128.00	 91.00
635	 91.00	128.00	128.00
636	 91.00	128.00	164.00
637	 91.00	128.00	200.00
638	 91.00	128.00	237.00
639	 91.00	164.00	 18.00
640	 91.00	164.00	 55.00
641	 91.00	164.00	 91.00
642	 91.00	164.00	128.00
643	 91.00	164.00	164.00
644	 91.00	164.00	200.00
645	 91.00	164.00	237.00
646	 91.00	200.00	 18.00
647	 91.00	200.00	 55.00
648	 91.00	200.00	 91.00
649	 91.00	200.00	128.00
650	 91.00	200.00	164.00
651	 91.00	200.00	200.00
652	 91.00	200.00	237.00
653	 91.00	237.00	 18.00
654	 91.00	237.00	 55.00
655	 91.00	237.00	 91.00
656	 91.00	237.00	128.00
657	 91.00	237.00	164.00
658	 91.00	237.00	200.00
659	 91.00	237.00	237.00
660	128.00	 18.00	 18.00
661	128.00	 18.00	 55.00
662	128.00	 18.00	 91.00
663	128.00	 18.00	128.00
664	128.00	 18.00	164.00
665	128.00	 18.00	200.00
666	128.00	 18.00	237.00
667	128.00	 55.00	 18.00
668	128.00	 55.00	 55.00
669	128.00	 55.00	 91.00
670	128.00	 55.00	128.00
671	128.00	 55.00	164.00
672	128.00	 55.00	200.00
673	128.00	 55.00	237.00
674	128.00	 91.00	 18.00
675	128.00	 91.00	 55.00
676	128.00	 91.00	 91.00
677	128.00	 91.00	128.00
678	128.00	 91.00	164.00
679	128.00	 91.00	200.00
680	128.00	 91.00	237.00
681	128.00	128.00	 18.00
682	128.00	128.00	 55.00
683	128.00	128.00	 91.00
684	128.00	128.00	128.00
685	128.00	128.00	164.00
686	128.00	128.00	200.00
687	128.00	128.00	237.00
688	128.00	164.00	 18.00
689	128.00	164.00	 55.00
690	128.00	164.00	 91.00
691	128.00	164.00	128.00
692	128.00	164.00	164.00
693	128.00	164.00	200.00
694	128.00	164.00	237.00
695	128.00	200.00	 18.00
696	128.00	200.00	 55.00
697	128.00	200.00	 91.00
698	128.00	200.00	128.00
699	128.00	200.00	164.00
700	128.00	200.00	200.00
701	128.00	200.00	237.00
702	128.00	237.00	 18.00
703	128.00	237.00	 55.00
704	128.00	237.00	 91.00
705	128.00	237.00	128.00
706	128.00	237.00	164.00
707	128.00	237.00	200.00
708	128.00	237.00	237.00
709	164.00	 18.00	 18.00
710	164.00	 18.00	 55.00
711	164.00	 18.00	 91.00
712	164.00	 18.00	128.00
713	164.00	 18.00	164.00
714	164.00	 18.00	200.00
715	164.00	 18.00	237.00
716	164.00	 55.00	 18.00
717	164.00	 55.00	 55.00
718	164.00	 55.00	 91.00
719	164.00	 55.00	128.00
720	164.00	 55.00	164.00
721	164.00	 55.00	200.00
722	164.00	 55.00	237.00
723	164.00	 91.00	 18.00
724	164.00	 91.00	 55.00
725	164.00	 91.00	 91.00
726	164.00	 91.00	128.00
727	164.00	 91.00	164.00
728	164.00	 91.00	200.00
729	164.00	 91.00	237.00
730	164.00	128.00	 18.00
731	164.00	128.00	 55.00
732	164.00	128.00	 91.00
733	164.00	128.00	128.00
734	164.00	128.00	164.00
735	164.00	128.00	200.00
736	164.00	128.00	237.00
737	164.00	164.00	 18.00
738	164.00	164.00	 55.00
739	164.00	164.00	 91.00
740	164.00	164.00	128.00
741	164.00	164.00	164.00
742	164.00	164.00	200.00
743	164.00	164.00	237.00
744	164.00	200.00	 18.00
745	164.00	200.00	 55.00
746	164.00	200.00	 91.00
747	164.00	200.00	128.00
748	164.00	200.00	164.00
749	164.00	200.00	200.00
750	164.00	200.00	237.00
751	164.00	237.00	 18.00
752	164.00	237.00	 55.00
753	164.00	237.00	 91.00
754	164.00	237.00	128.00
755	164.00	237.00	164.00
756	164.00	237.00	200.00
757	164.00	237.00	237.00
758	200.00	 18.00	 18.00
759	200.00	 18.00	 55.00
760	200.00	 18.00	 91.00
761	200.00	 18.00	128.00
762	200.00	 18.00	164.00
763	200.00	 18.00	200.00
764	200.00	 18.00	237.00
765	200.00	 55.00	 18.00
766	200.00	 55.00	 55.00
767	200.00	 55.00	 91.00
768	200.00	 55.00	128.00
769	200.00	 55.00	164.00
770	200.00	 55.00	200.00
771	200.00	 55.00	237.00
772	200.00	 91.00	 18.00
773	200.00	 91.00	 55.00
774	200.00	 91.00	 91.00
775	200.00	 91.00	128.00
776	200.00	 91.00	164.00
777	200.00	 91.00	200.00
778	200.00	 91.00	237.00
779	200.00	128.00	 18.00
780	200.00	128.00	 55.00
781	200.00	128.00	 91.00
782	200.00	128.00	128.00
783	200.00	128.00	164.00
784	200.00	128.00	200.00
785	200.00	128.00	237.00
786	200.00	164.00	 18.00
787	200.00	164.00	 55.00
788	200.00	164.00	 91.00
789	200.00	164.00	128.00
790	200.00	164.00	164.00
791	200.00	164.00	200.00
792	200.00	164.00	237.00
793	200.00	200.00	 18.00
794	200.00	200.00	 55.00
795	200.00	200.00	 91.00
796	200.00	200.00	128.00
797	200.00	200.00	164.00
798	200.00	200.00	200.00
799	200.00	200.00	237.00
800	200.00	237.00	 18.00
801	200.00	237.00	 55.00
802	200.00	237.00	 91.00
803	200.00	237.00	128.00
804	200.00	237.00	164.00
805	200.00	237.00	200.00
806	200.00	237.00	237.00
807	237.00	 18.00	 18.00
808	237.00	 18.00	 55.00
809	237.00	 18.00	 91.00
810	237.00	 18.00	128.00
811	237.00	 18.00	164.00
812	237.00	 18.00	200.00
813	237.00	 18.00	237.00
814	237.00	 55.00	 18.00
815	237.00	 55.00	 55.00
816	237.00	 55.00	 91.00
817	237.00	 55.00	128.00
818	237.00	 55.00	164.00
819	237.00	 55.00	200.00
820	237.00	 55.00	237.00
821	237.00	 91.00	 18.00
822	237.00	 91.00	 55.00
823	237.00	 91.00	 91.00
824	237.00	 91.00	128.00
825	237.00	 91.00	164.00
826	237.00	 91.00	200.00
827	237.00	 91.00	237.00
828	237.00	128.00	 18.00
829	237.00	128.00	 55.00
830	237.00	128.00	 91.00
831	237.00	128.00	128.00
832	237.00	128.00	164.00
833	237.00	128.00	200.00
834	237.00	128.00	237.00
835	237.00	164.00	 18.00
836	237.00	164.00	 55.00
837	237.00	164.00	 91.00
838	237.00	164.00	128.00
839	237.00	164.00	164.00
840	237.00	164.00	200.00
841	237.00	164.00	237.00
842	237.00	200.00	 18.00
843	237.00	200.00	 55.00
844	237.00	200.00	 91.00
845	237.00	200.00	128.00
846	237.00	200.00	164.00
847	237.00	200.00	200.00
848	237.00	200.00	237.00
849	237.00	237.00	 18.00
850	237.00	237.00	 55.00
851	237.00	237.00	 91.00
852	237.00	237.00	128.00
853	237.00	237.00	164.00
854	237.00	237.00	200.00
855	237.00	237.00	237.00
856	  8.00	  0.00	  0.00
857	  0.00	  8.00	  0.00
858	  0.00	  0.00	  8.00
859	  9.00	  9.00	  9.00
860	 17.00	  5.00	  5.00
861	  5.00	 17.00	  5.00
862	  5.00	  5.00	 17.00
863	 26.00	 14.00	 14.00
864	 14.00	 26.00	 14.00
865	 14.00	 14.00	 26.00
866	 27.00	 27.00	 27.00
867	 35.00	 23.00	 23.00
868	 23.00	 35.00	 23.00
869	 23.00	 23.00	 35.00
870	 44.00	 32.00	 32.00
871	 32.00	 44.00	 32.00
872	 32.00	 32.00	 44.00
873	 46.00	 46.00	 46.00
874	 54.00	 42.00	 42.00
875	 42.00	 54.00	 42.00
876	 42.00	 42.00	 54.00
877	 63.00	 51.00	 51.00
878	 51.00	 63.00	 51.00
879	 51.00	 51.00	 63.00
880	 64.00	 64.00	 64.00
881	 72.00	 60.00	 60.00
882	 60.00	 72.00	 60.00
883	 60.00	 60.00	 72.00
884	 81.00	 69.00	 69.00
885	 69.00	 81.00	 69.00
886	 69.00	 69.00	 81.00
887	 82.00	 82.00	 82.00
888	 90.00	 78.00	 78.00
889	 78.00	 90.00	 78.00
890	 78.00	 78.00	 90.00
891	 99.00	 87.00	 87.00
892	 87.00	 99.00	 87.00
893	 87.00	 87.00	 99.00
894	100.00	100.00	100.00
895	108.00	 96.00	 96.00
896	 96.00	108.00	 96.00
897	 96.00	 96.00	108.00
898	117.00	105.00	105.00
899	105.00	117.00	105.00
900	105.00	105.00	117.00
901	118.00	118.00	118.00
902	126.00	114.00	114.00
903	114.00	126.00	114.00
904	114.00	114.00	126.00
905	136.00	124.00	124.00
906	124.00	136.00	124.00
907	124.00	124.00	136.00
908	137.00	137.00	137.00
