NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
115	  5.00	  5.00	  5.00
116	146.00	182.00	109.00
117	219.00	 36.00	  0.00
118	255.00	255.00	109.00
119	116.00	  8.00	 44.00
120	121.00	 89.00	158.00
121	 55.00	 55.00	164.00
122	109.00	 36.00	 73.00
123	200.00	128.00	 91.00
124	  2.00	170.00	217.00
125	237.00	200.00	237.00
126	 18.00	 18.00	128.00
127	 26.00	 26.00	230.00
128	109.00	 73.00	 36.00
129	179.00	128.00	 77.00
130	 73.00	  0.00	 73.00
131	 18.00	164.00	164.00
132	 91.00	128.00	 55.00
133	 91.00	200.00	200.00
134	182.00	 36.00	255.00
135	164.00	 18.00	237.00
136	 77.00	128.00	179.00
137	182.00	182.00	 73.00
138	179.00	 26.00	230.00
139	 85.00	105.00	245.00
140	255.00	182.00	255.00
141	109.00	182.00	  0.00
142	219.00	 36.00	255.00
143	  0.00	 51.00	 51.00
144	 46.00	237.00	156.00
145	128.00	 89.00	 89.00
146	182.00	 73.00	255.00
147	118.00	248.00	254.00
148	 38.00	238.00	 14.00
149	225.00	210.00	 47.00
150	 96.00	 78.00	 68.00
151	103.00	 64.00	 64.00
152	255.00	  0.00	 36.00
153	 51.00	 51.00	 63.00
154	200.00	164.00	200.00
155	109.00	146.00	219.00
156	  0.00	255.00	153.00
157	179.00	230.00	 77.00
158	125.00	199.00	183.00
159	 51.00	153.00	  0.00
160	191.00	230.00	191.00
161	  2.00	 39.00	241.00
162	228.00	228.00	228.00
163	183.00	  6.00	 50.00
164	 89.00	121.00	108.00
165	146.00	146.00	255.00
166	 29.00	 25.00	  3.00
167	129.00	182.00	 78.00
168	187.00	215.00	139.00
169	156.00	  0.00	 92.00
170	153.00	102.00	 51.00
171	 73.00	146.00	 73.00
172	109.00	182.00	146.00
173	181.00	169.00	169.00
174	 28.00	117.00	 77.00
175	  0.00	255.00	109.00
176	140.00	179.00	140.00
177	216.00	150.00	241.00
178	128.00	 91.00	 91.00
179	146.00	 36.00	109.00
180	204.00	 51.00	153.00
181	217.00	205.00	205.00
182	255.00	 51.00	 51.00
183	109.00	  0.00	 73.00
184	224.00	 21.00	103.00
185	255.00	 51.00	255.00
186	 14.00	 26.00	 14.00
187	182.00	  0.00	 36.00
188	146.00	  0.00	255.00
189	182.00	255.00	146.00
190	230.00	 26.00	 26.00
191	229.00	180.00	172.00
192	146.00	 73.00	109.00
193	 59.00	 34.00	 36.00
194	 55.00	 55.00	 91.00
195	255.00	120.00	113.00
196	  5.00	 17.00	  5.00
197	165.00	160.00	116.00
198	 51.00	 51.00	  0.00
199	 55.00	128.00	237.00
200	173.00	212.00	180.00
201	 73.00	146.00	255.00
202	 42.00	  6.00	210.00
203	255.00	204.00	  0.00
204	145.00	145.00	145.00
205	 55.00	164.00	 91.00
206	100.00	100.00	100.00
207	133.00	 87.00	106.00
208	128.00	179.00	 26.00
209	219.00	219.00	  0.00
210	 55.00	 91.00	128.00
211	 45.00	  6.00	 54.00
212	245.00	233.00	233.00
213	118.00	118.00	118.00
214	 26.00	 26.00	179.00
215	 55.00	 55.00	 55.00
216	255.00	146.00	255.00
217	 18.00	237.00	 18.00
218	244.00	  1.00	240.00
219	 89.00	 98.00	123.00
220	163.00	241.00	193.00
221	 14.00	 14.00	 26.00
222	138.00	 85.00	  4.00
223	200.00	 18.00	128.00
224	 36.00	182.00	109.00
225	107.00	 87.00	 70.00
226	 15.00	168.00	251.00
227	 18.00	 91.00	 91.00
228	219.00	146.00	182.00
229	255.00	 73.00	146.00
230	 73.00	219.00	 36.00
231	230.00	 77.00	230.00
232	  0.00	102.00	153.00
233	 56.00	 82.00	 64.00
234	  0.00	219.00	109.00
235	101.00	139.00	200.00
236	175.00	110.00	 95.00
237	 13.00	 13.00	 52.00
238	  0.00	  0.00	  0.00
239	182.00	255.00	109.00
240	219.00	255.00	109.00
241	175.00	152.00	215.00
242	 26.00	 14.00	 14.00
243	 46.00	 46.00	 46.00
244	  0.00	  0.00	109.00
245	  0.00	204.00	102.00
246	237.00	 18.00	 55.00
247	254.00	242.00	242.00
248	170.00	194.00	 42.00
249	146.00	219.00	255.00
250	 51.00	204.00	  0.00
251	 18.00	 55.00	 55.00
252	246.00	246.00	246.00
253	109.00	 73.00	255.00
254	 26.00	 26.00	 26.00
255	255.00	255.00	  0.00
256	 69.00	 81.00	 69.00
257	140.00	140.00	140.00
258	 98.00	133.00	 76.00
259	 48.00	102.00	 67.00
260	 55.00	237.00	237.00
261	 36.00	146.00	255.00
262	  0.00	109.00	  0.00
263	128.00	164.00	164.00
264	142.00	195.00	149.00
265	200.00	237.00	 18.00
266	237.00	237.00	237.00
267	 10.00	 20.00	 42.00
268	 77.00	 26.00	128.00
269	204.00	  0.00	 51.00
270	 91.00	164.00	128.00
271	109.00	255.00	255.00
272	204.00	102.00	  0.00
273	200.00	164.00	164.00
274	 35.00	214.00	 54.00
275	255.00	109.00	182.00
276	255.00	219.00	 36.00
277	 77.00	128.00	230.00
278	173.00	173.00	173.00
279	187.00	187.00	199.00
280	 84.00	210.00	248.00
281	102.00	102.00	255.00
282	128.00	128.00	 91.00
283	 51.00	255.00	255.00
284	191.00	191.00	230.00
285	 73.00	182.00	182.00
286	123.00	157.00	 22.00
287	  0.00	146.00	255.00
288	124.00	240.00	 35.00
289	237.00	 55.00	 91.00
290	 73.00	  0.00	255.00
291	 35.00	187.00	 96.00
292	 95.00	111.00	 71.00
293	  5.00	  5.00	 17.00
294	153.00	 51.00	 51.00
295	140.00	140.00	179.00
296	120.00	120.00	120.00
297	  0.00	 73.00	  0.00
298	200.00	164.00	 55.00
299	  0.00	 51.00	255.00
300	153.00	204.00	153.00
301	 26.00	230.00	230.00
302	255.00	182.00	182.00
303	217.00	255.00	217.00
304	 73.00	 57.00	169.00
305	128.00	200.00	200.00
306	 15.00	 61.00	  7.00
307	 73.00	182.00	219.00
308	 73.00	146.00	146.00
309	 91.00	237.00	237.00
310	 51.00	 51.00	102.00
311	 70.00	  5.00	  0.00
312	151.00	172.00	188.00
313	221.00	 21.00	147.00
314	214.00	166.00	213.00
315	 49.00	165.00	247.00
316	 18.00	237.00	128.00
317	 31.00	 90.00	252.00
318	219.00	182.00	  0.00
319	204.00	121.00	  1.00
320	179.00	 77.00	179.00
321	200.00	 18.00	 91.00
322	 77.00	179.00	 77.00
323	255.00	 36.00	 36.00
324	  0.00	  8.00	  0.00
325	 51.00	153.00	102.00
326	109.00	182.00	 36.00
327	125.00	215.00	 65.00
328	182.00	146.00	182.00
329	255.00	109.00	255.00
330	 36.00	  0.00	182.00
331	181.00	141.00	154.00
332	219.00	 73.00	219.00
333	 18.00	 77.00	 26.00
334	255.00	 36.00	146.00
335	182.00	 73.00	  0.00
336	 72.00	175.00	159.00
337	255.00	102.00	255.00
338	179.00	179.00	128.00
339	164.00	 55.00	200.00
340	 36.00	 36.00	146.00
341	 55.00	 91.00	 18.00
342	234.00	 79.00	  7.00
343	 51.00	255.00	153.00
344	200.00	 55.00	164.00
345	 51.00	102.00	255.00
346	128.00	 91.00	200.00
347	219.00	109.00	 73.00
348	200.00	 91.00	128.00
349	215.00	152.00	173.00
350	 73.00	182.00	109.00
351	 36.00	  0.00	 36.00
352	 73.00	 36.00	 73.00
353	182.00	109.00	146.00
354	153.00	204.00	  0.00
355	 82.00	 80.00	 41.00
356	 49.00	103.00	 82.00
357	255.00	 51.00	102.00
358	237.00	 55.00	 18.00
359	230.00	128.00	 77.00
360	153.00	 51.00	255.00
361	 40.00	 84.00	 69.00
362	 55.00	 18.00	128.00
363	128.00	179.00	128.00
364	 55.00	 91.00	164.00
365	206.00	 54.00	137.00
366	 99.00	 87.00	 87.00
367	255.00	255.00	153.00
368	230.00	 26.00	179.00
369	150.00	121.00	138.00
370	 54.00	 31.00	 80.00
371	  0.00	  0.00	 73.00
372	146.00	 36.00	146.00
373	219.00	109.00	255.00
374	 18.00	237.00	237.00
375	151.00	151.00	163.00
376	100.00	 72.00	 41.00
377	 18.00	128.00	200.00
378	200.00	 55.00	 91.00
379	 78.00	  0.00	108.00
380	  0.00	 36.00	  0.00
381	230.00	 77.00	 77.00
382	 51.00	255.00	  0.00
383	164.00	200.00	164.00
384	 26.00	179.00	 77.00
385	 73.00	 36.00	 36.00
386	219.00	182.00	219.00
387	255.00	255.00	 36.00
388	 45.00	 71.00	 77.00
389	109.00	109.00	219.00
390	109.00	117.00	109.00
391	204.00	  0.00	153.00
392	146.00	146.00	  0.00
393	226.00	150.00	154.00
394	219.00	  0.00	146.00
395	200.00	237.00	200.00
396	 60.00	 72.00	 60.00
397	 73.00	109.00	219.00
398	 73.00	219.00	109.00
399	 20.00	 20.00	 20.00
400	 59.00	 46.00	  0.00
401	102.00	204.00	 51.00
402	102.00	153.00	 51.00
403	253.00	202.00	237.00
404	224.00	236.00	224.00
405	173.00	138.00	152.00
406	204.00	255.00	255.00
407	219.00	109.00	146.00
408	207.00	201.00	190.00
409	109.00	109.00	255.00
410	200.00	237.00	 55.00
411	102.00	  0.00	204.00
412	138.00	157.00	105.00
413	  3.00	123.00	115.00
414	237.00	128.00	164.00
415	165.00	178.00	157.00
416	 31.00	223.00	111.00
417	164.00	 18.00	200.00
418	  8.00	 39.00	169.00
419	230.00	 78.00	 81.00
420	 73.00	255.00	146.00
421	 55.00	237.00	 18.00
422	182.00	  0.00	109.00
423	 26.00	179.00	 26.00
424	128.00	 77.00	179.00
425	  0.00	182.00	 36.00
426	219.00	 73.00	 36.00
427	224.00	224.00	236.00
428	146.00	 36.00	182.00
429	175.00	129.00	164.00
430	185.00	253.00	223.00
431	255.00	  0.00	  0.00
432	134.00	  9.00	218.00
433	182.00	182.00	219.00
434	109.00	182.00	 73.00
435	179.00	179.00	230.00
436	128.00	200.00	 91.00
437	 26.00	230.00	 77.00
438	 26.00	 77.00	128.00
439	  7.00	102.00	141.00
440	153.00	204.00	255.00
441	204.00	102.00	153.00
442	109.00	 36.00	219.00
443	222.00	219.00	219.00
444	 44.00	 32.00	 32.00
445	219.00	109.00	182.00
446	253.00	229.00	246.00
447	128.00	230.00	 77.00
448	182.00	  0.00	146.00
449	124.00	136.00	124.00
450	205.00	205.00	217.00
451	109.00	120.00	178.00
452	215.00	215.00	227.00
453	164.00	 18.00	 91.00
454	109.00	255.00	 73.00
455	  3.00	 54.00	 24.00
456	 48.00	 90.00	 42.00
457	230.00	 26.00	 77.00
458	208.00	166.00	232.00
459	 55.00	 91.00	237.00
460	204.00	255.00	102.00
461	  0.00	109.00	219.00
462	 91.00	237.00	 91.00
463	255.00	 73.00	182.00
464	204.00	102.00	 51.00
465	179.00	 26.00	128.00
466	146.00	  0.00	  0.00
467	219.00	182.00	109.00
468	128.00	128.00	128.00
469	 58.00	173.00	124.00
470	115.00	157.00	156.00
471	153.00	255.00	204.00
472	 91.00	128.00	200.00
473	237.00	 18.00	 18.00
474	128.00	128.00	128.00
475	 51.00	102.00	102.00
476	219.00	255.00	219.00
477	250.00	176.00	153.00
478	128.00	164.00	237.00
479	146.00	255.00	219.00
480	182.00	 36.00	 73.00
481	164.00	 55.00	 91.00
482	 91.00	 55.00	164.00
483	228.00	219.00	117.00
484	153.00	102.00	153.00
485	255.00	  0.00	255.00
486	164.00	237.00	 55.00
487	 91.00	237.00	164.00
488	 26.00	128.00	 26.00
489	153.00	  0.00	204.00
490	 51.00	204.00	255.00
491	200.00	183.00	 15.00
492	230.00	 26.00	230.00
493	 72.00	 13.00	 76.00
494	109.00	146.00	 73.00
495	204.00	102.00	204.00
496	  8.00	  0.00	  0.00
497	164.00	 55.00	 55.00
498	219.00	  0.00	182.00
499	182.00	 36.00	182.00
500	208.00	249.00	194.00
501	203.00	218.00	222.00
502	 36.00	109.00	 73.00
503	 15.00	 15.00	 15.00
504	 36.00	182.00	  0.00
505	255.00	219.00	  0.00
506	 46.00	 24.00	 94.00
507	254.00	110.00	228.00
508	100.00	100.00	100.00
509	 73.00	219.00	146.00
510	242.00	241.00	208.00
511	 77.00	128.00	 26.00
512	  0.00	255.00	255.00
513	200.00	128.00	128.00
514	 91.00	200.00	237.00
515	211.00	160.00	 70.00
516	109.00	255.00	109.00
517	 73.00	255.00	 36.00
518	 77.00	237.00	185.00
519	 18.00	 18.00	200.00
520	237.00	200.00	164.00
521	200.00	 91.00	 18.00
522	 36.00	109.00	146.00
523	  0.00	182.00	  0.00
524	 36.00	146.00	 36.00
525	 77.00	 77.00	128.00
526	179.00	175.00	107.00
527	249.00	188.00	111.00
528	236.00	224.00	224.00
529	240.00	240.00	240.00
530	229.00	200.00	160.00
531	 96.00	 52.00	116.00
532	250.00	250.00	250.00
533	 55.00	116.00	102.00
534	 26.00	128.00	128.00
535	179.00	 26.00	 77.00
536	219.00	219.00	 36.00
537	 55.00	 91.00	200.00
538	140.00	189.00	187.00
539	 40.00	 40.00	 40.00
540	164.00	128.00	 18.00
541	219.00	  0.00	255.00
542	237.00	164.00	 91.00
543	200.00	 17.00	170.00
544	182.00	 36.00	146.00
545	177.00	249.00	 81.00
546	 55.00	164.00	164.00
547	146.00	219.00	146.00
548	102.00	153.00	102.00
549	130.00	130.00	130.00
550	204.00	246.00	108.00
551	179.00	179.00	 77.00
552	200.00	 55.00	128.00
553	255.00	  0.00	109.00
554	155.00	196.00	167.00
555	 36.00	255.00	109.00
556	102.00	102.00	  0.00
557	153.00	255.00	 51.00
558	  0.00	255.00	146.00
559	 92.00	124.00	131.00
560	210.00	210.00	210.00
561	128.00	200.00	 55.00
562	 85.00	 85.00	 85.00
563	153.00	  0.00	255.00
564	109.00	219.00	146.00
565	 77.00	 26.00	179.00
566	103.00	157.00	 89.00
567	220.00	116.00	107.00
568	  9.00	  9.00	  9.00
569	200.00	 18.00	200.00
570	164.00	 91.00	 55.00
571	 55.00	164.00	 55.00
572	179.00	179.00	 26.00
573	106.00	131.00	 70.00
574	  0.00	 36.00	 73.00
575	164.00	237.00	237.00
576	200.00	237.00	164.00
577	197.00	133.00	217.00
578	146.00	 82.00	 34.00
579	141.00	130.00	197.00
580	 36.00	 73.00	  0.00
581	  0.00	  0.00	146.00
582	 36.00	219.00	 36.00
583	 61.00	120.00	 14.00
584	 36.00	219.00	  0.00
585	255.00	182.00	109.00
586	109.00	109.00	109.00
587	180.00	180.00	180.00
588	  0.00	  0.00	102.00
589	128.00	 18.00	237.00
590	255.00	 36.00	219.00
591	 28.00	 54.00	 67.00
592	164.00	 18.00	 18.00
593	 96.00	108.00	 96.00
594	 62.00	182.00	 28.00
595	146.00	109.00	  0.00
596	 42.00	 42.00	 54.00
597	219.00	 33.00	  9.00
598	 18.00	 55.00	164.00
599	 94.00	 51.00	 40.00
600	121.00	125.00	124.00
601	142.00	108.00	152.00
602	153.00	 51.00	153.00
603	237.00	 18.00	 91.00
604	153.00	255.00	153.00
605	146.00	  0.00	 36.00
606	 17.00	  9.00	 21.00
607	 90.00	255.00	126.00
608	204.00	148.00	202.00
609	255.00	153.00	204.00
610	 77.00	 77.00	 77.00
611	255.00	182.00	 36.00
612	237.00	 91.00	200.00
613	128.00	 91.00	 55.00
614	 64.00	103.00	 64.00
615	148.00	160.00	173.00
616	128.00	 91.00	164.00
617	 91.00	132.00	147.00
618	109.00	 73.00	182.00
619	  0.00	219.00	182.00
620	 73.00	  0.00	146.00
621	128.00	237.00	 55.00
622	102.00	204.00	  0.00
623	128.00	237.00	 91.00
624	 73.00	 36.00	  0.00
625	 97.00	110.00	 31.00
626	 77.00	179.00	179.00
627	 99.00	186.00	196.00
628	 18.00	128.00	 91.00
629	 91.00	 55.00	237.00
630	186.00	141.00	 93.00
631	 36.00	255.00	255.00
632	102.00	102.00	102.00
633	144.00	 98.00	122.00
634	  0.00	 73.00	219.00
635	  0.00	109.00	 36.00
636	128.00	230.00	128.00
637	 36.00	 73.00	255.00
638	128.00	 18.00	164.00
639	237.00	 55.00	237.00
640	 54.00	108.00	157.00
641	200.00	 91.00	 55.00
642	 18.00	 18.00	 91.00
643	255.00	204.00	153.00
644	  0.00	182.00	109.00
645	255.00	204.00	255.00
646	182.00	146.00	 73.00
647	153.00	 51.00	102.00
648	102.00	153.00	153.00
649	204.00	102.00	102.00
650	220.00	172.00	181.00
651	141.00	220.00	211.00
652	255.00	102.00	204.00
653	 41.00	 35.00	 37.00
654	146.00	255.00	 73.00
655	 55.00	128.00	128.00
656	 32.00	102.00	 91.00
657	102.00	204.00	153.00
658	201.00	 19.00	255.00
659	 18.00	237.00	 91.00
660	 73.00	255.00	109.00
661	153.00	  0.00	102.00
662	255.00	 36.00	109.00
663	 26.00	 77.00	179.00
664	150.00	246.00	255.00
665	  0.00	  0.00	 51.00
666	200.00	128.00	237.00
667	209.00	209.00	209.00
668	208.00	196.00	196.00
669	 87.00	 87.00	 99.00
670	136.00	124.00	124.00
671	164.00	128.00	 91.00
672	237.00	242.00	248.00
673	219.00	 36.00	219.00
674	200.00	 55.00	 55.00
675	255.00	255.00	 73.00
676	182.00	  0.00	219.00
677	 38.00	 38.00	 77.00
678	128.00	 26.00	230.00
679	109.00	 36.00	109.00
680	  0.00	255.00	 51.00
681	204.00	153.00	255.00
682	255.00	255.00	102.00
683	 16.00	132.00	155.00
684	 36.00	109.00	182.00
685	 75.00	 25.00	 19.00
686	 35.00	 35.00	 35.00
687	200.00	200.00	 91.00
688	  8.00	252.00	  1.00
689	 51.00	153.00	255.00
690	 36.00	 36.00	109.00
691	172.00	160.00	160.00
692	237.00	164.00	200.00
693	166.00	205.00	166.00
694	242.00	252.00	219.00
695	162.00	 56.00	 71.00
696	204.00	255.00	  0.00
697	 36.00	  0.00	219.00
698	 88.00	 76.00	215.00
699	 73.00	  0.00	109.00
700	237.00	237.00	 91.00
701	 72.00	 60.00	 60.00
702	167.00	 78.00	210.00
703	164.00	164.00	164.00
704	180.00	229.00	205.00
705	255.00	109.00	109.00
706	 55.00	 91.00	 55.00
707	237.00	164.00	 18.00
708	182.00	 36.00	219.00
709	109.00	109.00	 73.00
710	146.00	 73.00	  0.00
711	146.00	255.00	255.00
712	219.00	 73.00	255.00
713	146.00	109.00	 36.00
714	 18.00	237.00	164.00
715	164.00	164.00	128.00
716	200.00	164.00	237.00
717	165.00	213.00	148.00
718	 25.00	 72.00	 73.00
719	 81.00	 69.00	 69.00
720	137.00	137.00	137.00
721	219.00	  0.00	109.00
722	182.00	109.00	 36.00
723	  0.00	 73.00	146.00
724	 23.00	 35.00	 23.00
725	 36.00	255.00	 36.00
726	 73.00	 36.00	182.00
727	  0.00	102.00	  0.00
728	146.00	219.00	182.00
729	128.00	128.00	237.00
730	109.00	 36.00	182.00
731	 55.00	 55.00	 55.00
732	251.00	245.00	 25.00
733	 36.00	109.00	 36.00
734	109.00	109.00	 36.00
735	140.00	 33.00	193.00
736	253.00	197.00	222.00
737	230.00	128.00	128.00
738	237.00	200.00	 18.00
739	108.00	 96.00	 96.00
740	 95.00	163.00	161.00
741	255.00	255.00	255.00
742	249.00	227.00	200.00
743	182.00	182.00	182.00
744	109.00	 36.00	 36.00
745	 91.00	164.00	 55.00
746	 73.00	109.00	 36.00
747	215.00	215.00	215.00
748	 55.00	128.00	 18.00
749	 77.00	230.00	179.00
750	153.00	 51.00	204.00
751	  0.00	146.00	219.00
752	219.00	146.00	255.00
753	237.00	237.00	164.00
754	242.00	 83.00	255.00
755	237.00	237.00	200.00
756	 51.00	204.00	153.00
757	  0.00	 26.00	  0.00
758	164.00	164.00	 55.00
759	102.00	  0.00	153.00
760	 91.00	128.00	128.00
761	114.00	114.00	126.00
762	227.00	244.00	221.00
763	170.00	158.00	145.00
764	153.00	204.00	204.00
765	102.00	153.00	204.00
766	 36.00	  0.00	255.00
767	220.00	220.00	220.00
768	 18.00	 91.00	 18.00
769	178.00	186.00	198.00
770	 23.00	 23.00	 35.00
771	 51.00	 63.00	 51.00
772	230.00	191.00	191.00
773	 91.00	 18.00	200.00
774	  0.00	 36.00	146.00
775	 36.00	109.00	  0.00
776	219.00	 36.00	182.00
777	 55.00	200.00	 18.00
778	 36.00	146.00	 73.00
779	237.00	200.00	200.00
780	 60.00	 60.00	 72.00
781	128.00	 18.00	 55.00
782	 28.00	 83.00	 93.00
783	 51.00	102.00	204.00
784	128.00	237.00	164.00
785	 26.00	230.00	 26.00
786	 26.00	128.00	 77.00
787	 55.00	 18.00	164.00
788	164.00	200.00	237.00
789	  0.00	  0.00	  8.00
790	  0.00	204.00	  0.00
791	242.00	237.00	 85.00
792	 18.00	128.00	164.00
793	 52.00	 74.00	222.00
794	173.00	250.00	179.00
795	128.00	128.00	 18.00
796	200.00	 18.00	 55.00
797	 73.00	109.00	 73.00
798	128.00	230.00	179.00
799	255.00	109.00	146.00
800	 91.00	 55.00	128.00
801	 91.00	200.00	164.00
802	102.00	  0.00	 51.00
803	182.00	146.00	219.00
804	 56.00	 31.00	 41.00
805	 77.00	 77.00	 26.00
806	 40.00	 47.00	 79.00
807	 64.00	 64.00	 64.00
808	 91.00	128.00	237.00
809	  0.00	109.00	255.00
810	255.00	 51.00	204.00
811	230.00	 26.00	128.00
812	 91.00	164.00	 91.00
813	219.00	146.00	146.00
814	 91.00	 91.00	200.00
815	 91.00	164.00	200.00
816	115.00	177.00	105.00
817	146.00	 36.00	 73.00
818	 26.00	179.00	230.00
819	  0.00	102.00	255.00
820	 77.00	 51.00	 27.00
821	  1.00	170.00	105.00
822	 18.00	200.00	164.00
823	 80.00	 80.00	 80.00
824	255.00	 36.00	182.00
825	204.00	204.00	  0.00
826	219.00	  0.00	  0.00
827	 65.00	  4.00	181.00
828	255.00	  0.00	 51.00
829	200.00	 91.00	200.00
830	 51.00	 51.00	 51.00
831	 52.00	 71.00	 99.00
832	109.00	  0.00	146.00
833	102.00	102.00	204.00
834	 78.00	 78.00	 90.00
835	 51.00	204.00	204.00
836	 36.00	  0.00	109.00
837	153.00	102.00	102.00
838	  0.00	 73.00	255.00
839	 86.00	213.00	213.00
840	 26.00	 77.00	 77.00
841	 36.00	 73.00	182.00
842	219.00	219.00	146.00
843	237.00	128.00	 91.00
844	  0.00	255.00	 73.00
845	219.00	219.00	255.00
846	 91.00	178.00	 68.00
847	255.00	 36.00	255.00
848	109.00	182.00	219.00
849	255.00	255.00	182.00
850	255.00	146.00	 73.00
851	167.00	 98.00	141.00
852	 55.00	 55.00	237.00
853	206.00	234.00	 54.00
854	109.00	  0.00	255.00
855	 42.00	 54.00	 42.00
856	 90.00	 90.00	 90.00
857	204.00	255.00	204.00
858	124.00	138.00	131.00
859	109.00	 73.00	 73.00
860	  0.00	 73.00	 36.00
861	 66.00	248.00	235.00
862	200.00	128.00	200.00
863	 29.00	131.00	  5.00
864	179.00	 77.00	128.00
865	252.00	242.00	157.00
866	104.00	166.00	136.00
867	  0.00	204.00	204.00
868	237.00	 55.00	 55.00
869	 18.00	128.00	 18.00
870	133.00	145.00	133.00
871	 91.00	200.00	 18.00
872	129.00	147.00	135.00
873	 55.00	 55.00	128.00
874	237.00	128.00	200.00
875	 73.00	 73.00	 36.00
876	178.00	190.00	178.00
877	219.00	219.00	182.00
878	 91.00	 18.00	 18.00
879	 91.00	 55.00	 55.00
880	 38.00	 77.00	 38.00
881	240.00	234.00	182.00
882	 36.00	255.00	182.00
883	 55.00	128.00	164.00
884	 51.00	102.00	 51.00
885	247.00	193.00	 29.00
886	 73.00	 36.00	146.00
887	 18.00	  9.00	  4.00
888	 46.00	  5.00	255.00
889	 18.00	 81.00	 50.00
890	128.00	 26.00	128.00
891	109.00	146.00	146.00
892	 18.00	164.00	128.00
893	146.00	146.00	 36.00
894	193.00	  8.00	120.00
895	182.00	  0.00	255.00
896	 18.00	200.00	 18.00
897	  0.00	  0.00	255.00
898	 77.00	230.00	 77.00
899	 77.00	 38.00	 38.00
900	 36.00	255.00	219.00
901	235.00	235.00	235.00
902	 77.00	230.00	230.00
903	164.00	219.00	 20.00
904	185.00	 33.00	  0.00
905	 91.00	 18.00	 55.00
906	249.00	 43.00	 31.00
907	128.00	 55.00	128.00
908	 25.00	 25.00	 25.00
909	 73.00	 73.00	146.00
910	237.00	164.00	128.00
