NUMBER_OF_FIELDS 4
BEGIN_DATA_FORMAT
SampleID	RGB_R	RGB_G	RGB_B
117	 99.00	117.00	 72.00
118	 36.00	255.00	 73.00
119	100.00	175.00	164.00
120	187.00	147.00	135.00
121	225.00	225.00	225.00
122	190.00	 92.00	 87.00
123	  0.00	 73.00	182.00
124	219.00	255.00	 36.00
125	 70.00	 59.00	 37.00
126	222.00	  6.00	204.00
127	 93.00	 40.00	210.00
128	  0.00	182.00	109.00
129	200.00	237.00	164.00
130	146.00	182.00	 73.00
131	 54.00	 41.00	 77.00
132	 36.00	219.00	 36.00
133	182.00	219.00	 73.00
134	237.00	128.00	237.00
135	107.00	 95.00	 95.00
136	155.00	133.00	191.00
137	 91.00	237.00	 55.00
138	 36.00	109.00	  0.00
139	255.00	109.00	 73.00
140	 55.00	237.00	128.00
141	 87.00	112.00	114.00
142	 14.00	204.00	132.00
143	237.00	 18.00	 91.00
144	 44.00	255.00	196.00
145	 82.00	 60.00	127.00
146	255.00	109.00	  0.00
147	210.00	165.00	224.00
148	255.00	219.00	182.00
149	182.00	  0.00	109.00
150	 55.00	 55.00	 91.00
151	 91.00	 55.00	128.00
152	182.00	219.00	219.00
153	227.00	210.00	211.00
154	 13.00	 16.00	 55.00
155	171.00	141.00	168.00
156	200.00	237.00	 55.00
157	146.00	109.00	219.00
158	200.00	237.00	237.00
159	200.00	128.00	237.00
160	146.00	  0.00	  0.00
161	 73.00	182.00	  0.00
162	136.00	 87.00	190.00
163	253.00	235.00	239.00
164	 99.00	174.00	 32.00
165	 68.00	255.00	 23.00
166	237.00	200.00	 55.00
167	 46.00	 17.00	 86.00
168	146.00	219.00	  0.00
169	 79.00	141.00	 72.00
170	 91.00	200.00	237.00
171	 40.00	 81.00	 70.00
172	 36.00	  0.00	255.00
173	109.00	109.00	109.00
174	 18.00	237.00	128.00
175	 18.00	237.00	 91.00
176	 91.00	 55.00	164.00
177	  7.00	242.00	242.00
178	178.00	187.00	162.00
179	 73.00	109.00	219.00
180	 18.00	200.00	 55.00
181	162.00	150.00	208.00
182	 36.00	109.00	182.00
183	137.00	  4.00	 26.00
184	109.00	109.00	182.00
185	115.00	127.00	115.00
186	108.00	 70.00	133.00
187	  0.00	219.00	219.00
188	 30.00	 53.00	 87.00
189	 91.00	 91.00	 91.00
190	143.00	150.00	134.00
191	  3.00	215.00	205.00
192	146.00	 36.00	 36.00
193	164.00	237.00	 18.00
194	 73.00	146.00	219.00
195	219.00	187.00	175.00
196	 90.00	101.00	140.00
197	237.00	 55.00	237.00
198	128.00	 91.00	237.00
199	109.00	 73.00	109.00
200	 71.00	 15.00	 14.00
201	 18.00	 91.00	 18.00
202	  0.00	255.00	  0.00
203	255.00	  0.00	 36.00
204	255.00	162.00	 87.00
205	 36.00	182.00	182.00
206	145.00	103.00	122.00
207	227.00	156.00	206.00
208	237.00	128.00	 18.00
209	182.00	 36.00	255.00
210	174.00	186.00	174.00
211	164.00	237.00	128.00
212	  0.00	  8.00	  0.00
213	150.00	212.00	221.00
214	163.00	141.00	157.00
215	 36.00	219.00	  0.00
216	164.00	 36.00	 53.00
217	 89.00	 57.00	100.00
218	207.00	225.00	166.00
219	 73.00	219.00	255.00
220	184.00	196.00	184.00
221	255.00	109.00	182.00
222	180.00	148.00	  3.00
223	165.00	182.00	114.00
224	121.00	116.00	181.00
225	 98.00	 62.00	165.00
226	132.00	122.00	 89.00
227	159.00	150.00	248.00
228	255.00	  0.00	109.00
229	  4.00	205.00	 39.00
230	255.00	244.00	244.00
231	 80.00	 50.00	 90.00
232	  0.00	255.00	182.00
233	136.00	153.00	173.00
234	111.00	134.00	184.00
235	237.00	 55.00	128.00
236	 91.00	200.00	 18.00
237	101.00	110.00	177.00
238	128.00	136.00	159.00
239	219.00	219.00	 36.00
240	 73.00	146.00	255.00
241	 57.00	 85.00	 90.00
242	129.00	 84.00	 64.00
243	 42.00	 59.00	145.00
244	 18.00	237.00	237.00
245	210.00	105.00	133.00
246	 91.00	 55.00	237.00
247	176.00	 50.00	207.00
248	189.00	157.00	191.00
249	109.00	  0.00	146.00
250	237.00	237.00	128.00
251	199.00	220.00	230.00
252	  9.00	131.00	224.00
253	 73.00	109.00	 36.00
254	182.00	255.00	182.00
255	 66.00	 85.00	 86.00
256	237.00	164.00	 55.00
257	255.00	 28.00	126.00
258	238.00	 87.00	158.00
259	237.00	 55.00	164.00
260	205.00	153.00	143.00
261	 36.00	255.00	219.00
262	145.00	 99.00	123.00
263	134.00	148.00	246.00
264	 55.00	200.00	128.00
265	 85.00	 85.00	 97.00
266	147.00	164.00	147.00
267	 76.00	111.00	245.00
268	125.00	125.00	137.00
269	 57.00	 96.00	253.00
270	219.00	255.00	255.00
271	 18.00	 91.00	200.00
272	146.00	109.00	146.00
273	109.00	  0.00	 36.00
274	104.00	162.00	137.00
275	 56.00	125.00	127.00
276	 73.00	182.00	182.00
277	161.00	188.00	112.00
278	166.00	 95.00	122.00
279	 18.00	237.00	200.00
280	110.00	 36.00	105.00
281	 91.00	128.00	237.00
282	 10.00	 10.00	 10.00
283	 18.00	128.00	200.00
284	113.00	133.00	 96.00
285	200.00	 55.00	237.00
286	128.00	200.00	 91.00
287	 55.00	225.00	108.00
288	104.00	 86.00	183.00
289	251.00	 52.00	254.00
290	 36.00	219.00	219.00
291	219.00	 36.00	 36.00
292	138.00	 13.00	128.00
293	146.00	109.00	  0.00
294	109.00	 36.00	182.00
295	 58.00	137.00	128.00
296	139.00	139.00	139.00
297	 92.00	171.00	215.00
298	 37.00	  1.00	 39.00
299	251.00	153.00	185.00
300	229.00	158.00	 42.00
301	177.00	138.00	206.00
302	125.00	125.00	125.00
303	117.00	105.00	105.00
304	 36.00	182.00	 73.00
305	  5.00	155.00	248.00
306	164.00	223.00	224.00
307	108.00	117.00	 52.00
308	185.00	185.00	185.00
309	 77.00	223.00	 90.00
310	255.00	 36.00	  0.00
311	216.00	135.00	163.00
312	200.00	 18.00	200.00
313	147.00	219.00	 78.00
314	146.00	 36.00	182.00
315	  0.00	146.00	 36.00
316	 98.00	 25.00	174.00
317	241.00	183.00	198.00
318	233.00	175.00	 76.00
319	182.00	109.00	255.00
320	 53.00	 67.00	100.00
321	109.00	109.00	 73.00
322	 85.00	150.00	132.00
323	128.00	 91.00	 91.00
324	 34.00	 80.00	 41.00
325	146.00	 36.00	146.00
326	  0.00	182.00	146.00
327	 18.00	200.00	 91.00
328	124.00	139.00	173.00
329	  0.00	109.00	 73.00
330	189.00	243.00	165.00
331	  5.00	112.00	 20.00
332	146.00	182.00	 36.00
333	219.00	109.00	255.00
334	249.00	226.00	220.00
335	166.00	255.00	 39.00
336	255.00	  0.00	255.00
337	147.00	122.00	195.00
338	 93.00	 30.00	 44.00
339	164.00	237.00	 91.00
340	 18.00	 91.00	128.00
341	 55.00	 91.00	 18.00
342	102.00	168.00	178.00
343	116.00	  5.00	117.00
344	181.00	 47.00	119.00
345	255.00	255.00	 36.00
346	 91.00	128.00	 18.00
347	 73.00	255.00	146.00
348	219.00	182.00	  0.00
349	125.00	191.00	124.00
350	186.00	 74.00	125.00
351	146.00	255.00	 36.00
352	136.00	 56.00	 83.00
353	237.00	200.00	164.00
354	125.00	167.00	133.00
355	 88.00	190.00	 55.00
356	109.00	146.00	146.00
357	182.00	146.00	255.00
358	229.00	 70.00	 34.00
359	154.00	162.00	131.00
360	 27.00	113.00	217.00
361	231.00	 71.00	195.00
362	202.00	211.00	201.00
363	200.00	200.00	 18.00
364	 33.00	102.00	 54.00
365	130.00	243.00	 59.00
366	158.00	184.00	145.00
367	219.00	109.00	 73.00
368	 70.00	 70.00	 70.00
369	233.00	  1.00	 71.00
370	237.00	237.00	 55.00
371	182.00	146.00	146.00
372	222.00	 42.00	  0.00
373	212.00	231.00	230.00
374	198.00	210.00	253.00
375	153.00	145.00	 40.00
376	223.00	250.00	213.00
377	 91.00	237.00	 91.00
378	237.00	164.00	128.00
379	 89.00	154.00	116.00
380	  0.00	 36.00	  0.00
381	182.00	255.00	 73.00
382	 88.00	 62.00	 59.00
383	 53.00	 15.00	 59.00
384	128.00	 91.00	164.00
385	182.00	146.00	 73.00
386	152.00	  0.00	175.00
387	 18.00	 91.00	 91.00
388	  4.00	 35.00	 47.00
389	 34.00	214.00	  8.00
390	 97.00	107.00	149.00
391	104.00	173.00	254.00
392	146.00	109.00	 36.00
393	211.00	178.00	242.00
394	 50.00	 41.00	 59.00
395	219.00	  0.00	182.00
396	 18.00	200.00	237.00
397	255.00	 36.00	 36.00
398	245.00	245.00	245.00
399	160.00	183.00	213.00
400	104.00	103.00	243.00
401	163.00	207.00	175.00
402	164.00	164.00	164.00
403	 99.00	108.00	162.00
404	  1.00	 62.00	 24.00
405	219.00	 36.00	182.00
406	129.00	 79.00	123.00
407	 44.00	100.00	111.00
408	182.00	  0.00	146.00
409	 18.00	 18.00	200.00
410	 56.00	  2.00	113.00
411	109.00	219.00	255.00
412	 96.00	248.00	 79.00
413	146.00	219.00	255.00
414	  2.00	 69.00	  0.00
415	128.00	 55.00	 18.00
416	255.00	182.00	109.00
417	 36.00	255.00	109.00
418	141.00	166.00	184.00
419	164.00	164.00	200.00
420	237.00	250.00	 43.00
421	164.00	237.00	 55.00
422	 36.00	 73.00	  0.00
423	 73.00	182.00	146.00
424	211.00	 95.00	101.00
425	244.00	255.00	244.00
426	 82.00	 19.00	 40.00
427	208.00	  5.00	 43.00
428	149.00	239.00	  0.00
429	219.00	219.00	  0.00
430	  0.00	 73.00	  0.00
431	146.00	219.00	182.00
432	109.00	182.00	 73.00
433	  0.00	  0.00	219.00
434	 73.00	 73.00	 73.00
435	255.00	109.00	219.00
436	  0.00	219.00	182.00
437	 48.00	 62.00	 61.00
438	  0.00	 36.00	182.00
439	146.00	182.00	146.00
440	124.00	 93.00	103.00
441	125.00	151.00	 76.00
442	219.00	 36.00	  0.00
443	108.00	100.00	101.00
444	 15.00	 36.00	  8.00
445	245.00	212.00	169.00
446	249.00	198.00	210.00
447	146.00	109.00	182.00
448	175.00	105.00	151.00
449	123.00	148.00	123.00
450	226.00	226.00	211.00
451	139.00	102.00	144.00
452	128.00	128.00	128.00
453	215.00	204.00	202.00
454	255.00	146.00	182.00
455	173.00	181.00	132.00
456	  0.00	255.00	109.00
457	159.00	207.00	234.00
458	 10.00	 10.00	 10.00
459	204.00	  4.00	245.00
460	113.00	211.00	204.00
461	219.00	182.00	 36.00
462	109.00	255.00	  0.00
463	 91.00	 18.00	 91.00
464	179.00	212.00	 62.00
465	155.00	155.00	155.00
466	176.00	164.00	164.00
467	255.00	255.00	146.00
468	149.00	177.00	183.00
469	177.00	156.00	113.00
470	187.00	 31.00	193.00
471	227.00	 13.00	  2.00
472	182.00	182.00	109.00
473	219.00	  0.00	  0.00
474	164.00	 18.00	 18.00
475	 52.00	 59.00	 23.00
476	 48.00	 33.00	 69.00
477	109.00	109.00	255.00
478	 73.00	219.00	109.00
479	149.00	146.00	150.00
480	 84.00	 64.00	 88.00
481	 36.00	109.00	 73.00
482	 22.00	 79.00	 35.00
483	 36.00	 48.00	 36.00
484	 36.00	146.00	255.00
485	187.00	188.00	130.00
486	109.00	182.00	  0.00
487	109.00	255.00	182.00
488	 45.00	  1.00	 12.00
489	215.00	253.00	225.00
490	148.00	 58.00	242.00
491	 45.00	157.00	221.00
492	128.00	 91.00	 55.00
493	 55.00	 79.00	 60.00
494	 59.00	 59.00	 59.00
495	 83.00	133.00	135.00
496	164.00	164.00	128.00
497	 18.00	106.00	 43.00
498	199.00	 48.00	 21.00
499	109.00	182.00	219.00
500	 27.00	 71.00	 75.00
501	 76.00	 93.00	111.00
502	173.00	118.00	140.00
503	 18.00	128.00	128.00
504	 43.00	210.00	152.00
505	 18.00	237.00	 55.00
506	160.00	110.00	113.00
507	 18.00	 18.00	128.00
508	255.00	182.00	182.00
509	105.00	105.00	105.00
510	215.00	239.00	203.00
511	115.00	 72.00	203.00
512	164.00	200.00	200.00
513	109.00	 73.00	219.00
514	 18.00	200.00	 18.00
515	166.00	154.00	154.00
516	 34.00	 52.00	104.00
517	236.00	224.00	224.00
518	159.00	113.00	197.00
519	155.00	167.00	207.00
520	 70.00	106.00	 96.00
521	214.00	214.00	226.00
522	253.00	 23.00	238.00
523	235.00	196.00	212.00
524	 45.00	  4.00	 18.00
525	165.00	165.00	165.00
526	147.00	121.00	125.00
527	 65.00	 65.00	 65.00
528	211.00	115.00	 53.00
529	 89.00	 89.00	102.00
530	 55.00	200.00	 18.00
531	 30.00	 36.00	227.00
532	135.00	135.00	135.00
533	219.00	146.00	255.00
534	 41.00	  2.00	 53.00
535	182.00	169.00	147.00
536	124.00	108.00	130.00
537	219.00	  0.00	146.00
538	164.00	200.00	 91.00
539	200.00	 91.00	 18.00
540	  0.00	  2.00	195.00
541	195.00	195.00	195.00
542	167.00	212.00	247.00
543	 97.00	118.00	136.00
544	128.00	164.00	 55.00
545	237.00	 18.00	237.00
546	154.00	154.00	166.00
547	128.00	200.00	200.00
548	 36.00	 73.00	146.00
549	121.00	142.00	145.00
550	180.00	 88.00	254.00
551	 29.00	 91.00	  1.00
552	 73.00	 73.00	219.00
553	 70.00	 77.00	  4.00
554	200.00	164.00	 18.00
555	113.00	175.00	169.00
556	143.00	134.00	172.00
557	109.00	110.00	 75.00
558	224.00	236.00	224.00
559	182.00	255.00	255.00
560	128.00	 55.00	 91.00
561	146.00	  0.00	109.00
562	 34.00	 79.00	 80.00
563	109.00	  0.00	255.00
564	157.00	176.00	122.00
565	129.00	167.00	195.00
566	 36.00	255.00	 36.00
567	168.00	  0.00	249.00
568	 18.00	164.00	128.00
569	  6.00	  5.00	 22.00
570	  0.00	219.00	146.00
571	 55.00	237.00	 55.00
572	124.00	182.00	 15.00
573	146.00	255.00	  0.00
574	200.00	128.00	164.00
575	225.00	222.00	154.00
576	164.00	 18.00	237.00
577	164.00	 91.00	128.00
578	  3.00	128.00	194.00
579	 92.00	155.00	159.00
580	171.00	 90.00	 63.00
581	 91.00	164.00	 18.00
582	 55.00	128.00	 91.00
583	109.00	255.00	219.00
584	189.00	139.00	 99.00
585	 75.00	 75.00	 75.00
586	125.00	 98.00	159.00
587	 50.00	 27.00	 39.00
588	255.00	 36.00	255.00
589	182.00	  0.00	 73.00
590	 97.00	 40.00	 95.00
591	 91.00	 91.00	 18.00
592	146.00	 73.00	  0.00
593	 12.00	 67.00	 60.00
594	203.00	204.00	245.00
595	  0.00	  0.00	  0.00
596	 31.00	175.00	 56.00
597	223.00	123.00	 82.00
598	 30.00	 25.00	 32.00
599	 36.00	  0.00	  0.00
600	109.00	146.00	109.00
601	219.00	219.00	146.00
602	 19.00	248.00	 36.00
603	255.00	182.00	255.00
604	179.00	 18.00	 66.00
605	200.00	 91.00	237.00
606	 14.00	 13.00	118.00
607	153.00	210.00	194.00
608	146.00	255.00	182.00
609	182.00	109.00	146.00
610	251.00	172.00	197.00
611	164.00	164.00	237.00
612	 46.00	 46.00	 58.00
613	 55.00	 55.00	 18.00
614	219.00	182.00	182.00
615	255.00	219.00	109.00
616	 73.00	146.00	 73.00
617	194.00	206.00	194.00
618	251.00	172.00	248.00
619	191.00	185.00	143.00
620	164.00	128.00	164.00
621	128.00	200.00	 55.00
622	145.00	 97.00	107.00
623	 59.00	 59.00	126.00
624	 92.00	139.00	166.00
625	227.00	 20.00	109.00
626	164.00	164.00	 55.00
627	 55.00	237.00	164.00
628	110.00	110.00	110.00
629	255.00	255.00	182.00
630	 32.00	  5.00	 24.00
631	233.00	198.00	163.00
632	 91.00	 18.00	200.00
633	113.00	 31.00	234.00
634	 36.00	146.00	 73.00
635	219.00	219.00	109.00
636	255.00	219.00	 36.00
637	164.00	 55.00	 55.00
638	 36.00	  0.00	146.00
639	199.00	155.00	198.00
640	146.00	182.00	182.00
641	255.00	 36.00	109.00
642	164.00	128.00	128.00
643	 15.00	 46.00	244.00
644	 53.00	163.00	 10.00
645	 18.00	164.00	237.00
646	 35.00	 89.00	112.00
647	 18.00	 55.00	164.00
648	237.00	164.00	 18.00
649	182.00	255.00	109.00
650	  0.00	255.00	219.00
651	250.00	 14.00	 11.00
652	 55.00	237.00	237.00
653	237.00	 18.00	128.00
654	146.00	109.00	109.00
655	190.00	190.00	190.00
656	 55.00	 55.00	200.00
657	165.00	189.00	165.00
658	115.00	 52.00	 46.00
659	 37.00	 32.00	  5.00
660	109.00	 36.00	  0.00
661	 71.00	 54.00	 21.00
662	 73.00	219.00	 36.00
663	211.00	250.00	126.00
664	 39.00	 72.00	  5.00
665	 85.00	131.00	 77.00
666	128.00	 91.00	200.00
667	 71.00	  7.00	 65.00
668	 73.00	109.00	146.00
669	160.00	169.00	110.00
670	109.00	219.00	219.00
671	190.00	153.00	166.00
672	206.00	 48.00	108.00
673	253.00	 15.00	189.00
674	 84.00	224.00	168.00
675	 36.00	255.00	182.00
676	 63.00	157.00	114.00
677	  0.00	150.00	182.00
678	236.00	  4.00	127.00
679	 91.00	 18.00	 55.00
680	146.00	 73.00	182.00
681	146.00	255.00	255.00
682	 67.00	133.00	130.00
683	 91.00	128.00	 91.00
684	109.00	 36.00	255.00
685	218.00	218.00	218.00
686	219.00	109.00	 36.00
687	 50.00	 50.00	 50.00
688	 36.00	 73.00	219.00
689	 44.00	 57.00	  3.00
690	179.00	198.00	156.00
691	 82.00	 24.00	 59.00
692	 90.00	129.00	 42.00
693	 45.00	 45.00	 45.00
694	 91.00	164.00	 91.00
695	  0.00	182.00	  0.00
696	255.00	120.00	188.00
697	182.00	255.00	 36.00
698	128.00	 18.00	 18.00
699	 95.00	 95.00	 95.00
700	160.00	160.00	160.00
701	109.00	255.00	255.00
702	159.00	176.00	194.00
703	 67.00	 99.00	 40.00
704	 69.00	252.00	127.00
705	 91.00	237.00	128.00
706	205.00	162.00	172.00
707	179.00	166.00	163.00
708	 18.00	 55.00	 18.00
709	 18.00	200.00	200.00
710	 79.00	 14.00	150.00
711	 88.00	226.00	124.00
712	  0.00	 36.00	219.00
713	207.00	164.00	149.00
714	237.00	237.00	 91.00
715	219.00	  0.00	219.00
716	222.00	 55.00	 55.00
717	 30.00	 56.00	  7.00
718	200.00	 18.00	 18.00
719	142.00	132.00	132.00
720	 29.00	 87.00	 72.00
721	 63.00	 16.00	 39.00
722	255.00	109.00	 36.00
723	145.00	157.00	145.00
724	128.00	200.00	 18.00
725	255.00	182.00	 73.00
726	 36.00	109.00	109.00
727	200.00	 55.00	164.00
728	 73.00	 36.00	  0.00
729	128.00	237.00	128.00
730	146.00	146.00	146.00
731	237.00	 91.00	164.00
732	182.00	 36.00	 36.00
733	182.00	255.00	219.00
734	229.00	235.00	 71.00
735	252.00	253.00	231.00
736	 73.00	109.00	182.00
737	203.00	167.00	209.00
738	156.00	 25.00	165.00
739	109.00	255.00	 73.00
740	 49.00	 41.00	 12.00
741	255.00	255.00	219.00
742	109.00	 36.00	 73.00
743	 24.00	 61.00	 56.00
744	115.00	115.00	115.00
745	 91.00	128.00	 55.00
746	  0.00	  0.00	255.00
747	255.00	  0.00	219.00
748	 73.00	255.00	182.00
749	226.00	198.00	251.00
750	 45.00	170.00	 34.00
751	 83.00	 88.00	 84.00
752	115.00	115.00	127.00
753	255.00	255.00	255.00
754	 73.00	219.00	219.00
755	194.00	194.00	206.00
756	141.00	174.00	202.00
757	219.00	211.00	213.00
758	137.00	125.00	125.00
759	182.00	182.00	219.00
760	 55.00	237.00	 91.00
761	241.00	247.00	218.00
762	 50.00	 67.00	191.00
763	  9.00	 21.00	159.00
764	 77.00	 49.00	183.00
765	219.00	 73.00	109.00
766	  0.00	 73.00	 73.00
767	  0.00	 36.00	146.00
768	161.00	127.00	106.00
769	 67.00	 65.00	249.00
770	214.00	239.00	190.00
771	229.00	166.00	180.00
772	 18.00	 55.00	 55.00
773	219.00	109.00	146.00
774	 55.00	 18.00	 55.00
775	148.00	189.00	169.00
776	164.00	200.00	 18.00
777	164.00	183.00	  7.00
778	164.00	 91.00	 18.00
779	 95.00	146.00	102.00
780	219.00	 73.00	 73.00
781	146.00	219.00	219.00
782	237.00	216.00	215.00
783	 60.00	 60.00	 60.00
784	  0.00	 73.00	146.00
785	146.00	146.00	 73.00
786	 91.00	 82.00	 54.00
787	100.00	 57.00	 68.00
788	255.00	146.00	  0.00
789	164.00	175.00	226.00
790	 39.00	 56.00	102.00
791	117.00	 18.00	147.00
792	 49.00	 24.00	181.00
793	 85.00	 97.00	 85.00
794	240.00	189.00	230.00
795	182.00	 73.00	  0.00
796	245.00	255.00	151.00
797	  0.00	255.00	 36.00
798	 55.00	164.00	 91.00
799	 23.00	194.00	206.00
800	 91.00	200.00	164.00
801	 38.00	 98.00	137.00
802	 51.00	184.00	226.00
803	 34.00	 73.00	 31.00
804	180.00	134.00	204.00
805	  0.00	109.00	146.00
806	182.00	255.00	146.00
807	117.00	126.00	115.00
808	 55.00	 67.00	 55.00
809	 91.00	164.00	164.00
810	134.00	102.00	 95.00
811	  0.00	109.00	 36.00
812	 99.00	 99.00	 99.00
813	 36.00	 36.00	 36.00
814	164.00	176.00	164.00
815	 91.00	 18.00	164.00
816	255.00	255.00	 73.00
817	214.00	132.00	205.00
818	168.00	168.00	168.00
819	182.00	219.00	255.00
820	182.00	109.00	182.00
821	 79.00	 83.00	 29.00
822	128.00	 18.00	128.00
823	 55.00	200.00	237.00
824	109.00	255.00	 36.00
825	246.00	174.00	 10.00
826	146.00	219.00	146.00
827	200.00	237.00	200.00
828	219.00	109.00	109.00
829	120.00	115.00	 61.00
830	128.00	237.00	237.00
831	146.00	146.00	219.00
832	152.00	 58.00	175.00
833	 73.00	219.00	  0.00
834	182.00	 73.00	 73.00
835	219.00	146.00	  0.00
836	 80.00	116.00	 88.00
837	252.00	253.00	191.00
838	128.00	 55.00	200.00
839	255.00	146.00	255.00
840	 73.00	 36.00	182.00
841	249.00	228.00	245.00
842	115.00	164.00	 50.00
843	128.00	 91.00	 18.00
844	 91.00	 18.00	128.00
845	182.00	  0.00	255.00
846	128.00	164.00	164.00
847	200.00	200.00	200.00
848	  8.00	  0.00	  0.00
849	 52.00	118.00	173.00
850	124.00	  2.00	254.00
851	210.00	133.00	178.00
852	 73.00	182.00	255.00
853	164.00	128.00	 91.00
854	182.00	146.00	182.00
855	101.00	 99.00	 10.00
856	 75.00	228.00	249.00
857	173.00	119.00	153.00
858	249.00	182.00	241.00
859	181.00	194.00	183.00
860	184.00	184.00	196.00
861	  7.00	136.00	 34.00
862	 62.00	 46.00	103.00
863	 36.00	 73.00	 36.00
864	124.00	238.00	236.00
865	164.00	128.00	237.00
866	108.00	132.00	132.00
867	135.00	120.00	174.00
868	 36.00	255.00	255.00
869	  0.00	146.00	255.00
870	 26.00	 78.00	 18.00
871	112.00	219.00	 29.00
872	255.00	182.00	  0.00
873	200.00	164.00	 55.00
874	 83.00	143.00	 79.00
875	111.00	161.00	187.00
876	236.00	232.00	170.00
877	224.00	222.00	180.00
878	 73.00	109.00	255.00
879	219.00	146.00	 73.00
880	182.00	219.00	  0.00
881	149.00	149.00	149.00
882	255.00	109.00	255.00
883	200.00	 55.00	 18.00
884	 43.00	141.00	179.00
885	164.00	 55.00	128.00
886	 99.00	 91.00	115.00
887	 76.00	 77.00	125.00
888	187.00	252.00	 73.00
889	237.00	200.00	237.00
890	 26.00	127.00	157.00
891	128.00	249.00	136.00
892	  4.00	189.00	187.00
893	109.00	194.00	 78.00
894	 36.00	 36.00	109.00
895	 73.00	142.00	 96.00
896	202.00	163.00	169.00
897	 36.00	219.00	146.00
898	132.00	 86.00	106.00
899	 18.00	 91.00	237.00
900	128.00	237.00	 18.00
901	 91.00	 55.00	 91.00
902	109.00	182.00	146.00
903	255.00	182.00	146.00
904	146.00	255.00	 73.00
905	219.00	 73.00	  0.00
906	 91.00	128.00	164.00
907	110.00	148.00	133.00
908	123.00	 39.00	 11.00
909	 41.00	 56.00	 29.00
910	189.00	175.00	 12.00
911	 55.00	237.00	200.00
912	237.00	 55.00	200.00
913	208.00	208.00	208.00
914	109.00	146.00	255.00
915	109.00	 36.00	146.00
916	 36.00	182.00	146.00
917	158.00	105.00	 85.00
